orig.ident,nCount_RNA,nFeature_RNA,Sample,Condition,Doublet,cell_type_1,S.Score,G2M.Score,Phase,nCount_SCT,nFeature_SCT,SCT_snn_res.0.5,seurat_clusters,percent.mt,percent.rib,RNA_snn_res.0.6,RNA_snn_res.0.8,RNA_snn_res.1,RNA_snn_res.1.2,RNA_snn_res.1.4,Celltypes,CelltypesDetailed,RNA_DebrisFilt_res1,cell_class,AddModuleScore_FA95,AddModuleScore_FA96,FA_95_UCell,FA_96_UCell,UMAP_1,UMAP_2
snRNA_MCAO_all,18999.9496394516,5278,sn_sham,Ctrl,Singlet,Glutamatergic 8,-0.0196490298023275,-0.0224091054304548,G1,6588,3236,16,6,0,0.074799958343762,8,7,7,6,5,NeuronsGLUT,NeuronsGLUT2,6,Neuron,0.00145696219934222,-5.0043291427207e-4,0.0497825141365811,0.0492809162934895,-0.8577668005166825,8.051821433867023
snRNA_MCAO_all,2438.39188233631,1498,sn_sham,Ctrl,Singlet,ASTRO,-0.030192853926081,0.0287017753076337,G2M,5042,1734,4,5,7.60092412213357,1.13547185529329,4,4,4,5,4,Astrocytes,Astrocytes,5,Astrocyte,0.0828668643114454,0.0800955131456619,0.058075975061621,0.0574908141003559,3.1124900049032393,-8.889983928834393
snRNA_MCAO_all,7536.30666109391,3138,sn_sham,Ctrl,Singlet,Neuro 1,-0.00185583494092231,0.00930045434215927,G2M,6889,3087,2,1,0.0503689267803517,0.244755164259609,1,1,1,0,1,NeuronsGABA,NeuronsGABA1,1,Neuron,-0.0173102788727005,-0.0235951088487154,0.04884732492388,0.0483551498449879,-7.206486635798054,-0.7490492827047845
snRNA_MCAO_all,11756.1098863859,4028,sn_sham,Ctrl,Singlet,GABAergic 1,0.0318221555954749,-0.0428073072603648,S,6850,3341,1,2,0.0236512049043824,0.0822251636031388,2,2,2,1,2,NeuronsGABA,NeuronsGABA2,2,Neuron,-0.00219256553073863,0.00462153716607436,0.0384949978251413,0.0381071305545987,-9.279383116358357,-9.017061031495526
snRNA_MCAO_all,3920.28350155928,2078,sn_sham,Ctrl,Singlet,GABAergic 3,-0.0243480190266505,8.7118514395677e-4,G2M,5609,2069,11,8,0.0788936962376552,0.348635468282648,5,6,6,9,7,NeuronsGABA,NeuronsGABA4,8,Neuron,-0.0443476063066812,-0.0351261262710371,0.0351022183558068,0.0347485359972443,-8.116367750757771,-6.1302159196486015
snRNA_MCAO_all,16002.642767474,4631,sn_sham,Ctrl,Singlet,Glutamatergic 3,0.0296435450257018,-0.0284034143984144,S,6471,2954,5,3,0.0115431796472591,0.0847537535331233,3,3,3,15,14,NeuronsGLUT,NeuronsGLUT6,3,Neuron,0.0208690574184087,0.0229555098832053,0.0511164274322169,0.0506013893673212,-0.2685114675699052,9.871131145323321
snRNA_MCAO_all,2032.0430739477,1297,sn_sham,Ctrl,Singlet,ASTRO,-0.00461484259782033,-0.0173478383084198,G1,5201,1606,4,5,0.256693331894852,0.447541567998189,4,4,4,5,4,Astrocytes,Astrocytes,5,Astrocyte,0.0134166571672154,0.0139936662695596,0.0533202841815282,0.0527830405327822,3.684132880574626,-10.505161083375409
snRNA_MCAO_all,7219.79143318593,2955,sn_sham,Ctrl,Singlet,GABAergic 1,0.00463604719396194,-6.4124207957104e-4,S,6784,2908,1,2,0.0124650631570494,0.119341866074506,2,2,2,1,2,NeuronsGABA,NeuronsGABA2,2,Neuron,0.0476603056020668,0.0495258804206584,0.0677685950413223,0.0670857733379263,-8.35746233999117,-9.028078830872968
snRNA_MCAO_all,4702.24695958216,2490,sn_sham,Ctrl,Singlet,GABAergic 2,0.0366375054606654,-0.0122336264418366,S,5620,2481,9,7,0.171914586731596,0.30394640110973,9,8,8,8,6,NeuronsGABA,NeuronsGABA3,7,Neuron,-0.0424386437190376,-0.0304633311364814,0.0303392779469335,0.0306507635779079,-2.360690289133626,-0.033650285636379396
snRNA_MCAO_all,5371.58444366634,2358,sn_sham,Ctrl,Singlet,Glutamatergic 5,0.0182750416903547,0.0531629051573646,G2M,5953,2344,8,10,0,0.199947870157099,7,10,10,11,11,NeuronsGLUT,NeuronsGLUT4,10,Neuron,0.0348051564686455,0.0362917068506402,0.0356314339567928,0.0352724193363187,-1.4174799257455644,4.97780009445052
snRNA_MCAO_all,10989.7824405857,3707,sn_sham,Ctrl,Singlet,Glutamatergic 4,-0.0219681507961584,-0.00447250879371665,G1,6870,3269,7,11,0,0.0927031065873139,11,11,11,12,12,NeuronsGLUT,NeuronsGLUT5,11,Neuron,0.0619661179079835,0.0573386138692373,0.0442583732057417,0.0438124354116431,1.0819177097143355,7.001243793333576
snRNA_MCAO_all,3581.96748087092,1817,sn_sham,Ctrl,Singlet,ASTRO,-0.0343936303391135,-0.00251808459297852,G1,5356,1846,4,5,0.142761752427577,0.449546752905858,4,4,4,5,4,Astrocytes,Astrocytes,5,Astrocyte,0.0995185837675305,0.0991498256855802,0.0845440046396985,0.0836921575381789,4.313833064443035,-10.474434650575116
snRNA_MCAO_all,3989.29060852302,1983,sn_sham,Ctrl,Singlet,GABAergic 1,0.0457886518256045,-0.0231288770190894,S,5618,1976,1,8,0.128493991888118,0.152511582092975,5,6,6,9,7,NeuronsGABA,NeuronsGABA4,8,Neuron,-0.0752406619105042,-0.076892030819534593,0.0314919530230535,0.0311746469169825,-7.937173300379353,-7.799262798463299
snRNA_MCAO_all,11459.4380413445,3837,sn_sham,Ctrl,Singlet,Glutamatergic 3,0.0228899956540065,-0.0254186898236885,S,6873,3279,5,4,0.0293540269541619,0.0994776696119773,6,5,5,4,3,NeuronsGLUT,NeuronsGLUT1,4,Neuron,0.00642351420780404,0.00484393425152821,0.0424169928954617,0.0419896084510277,-4.387952261560994,14.230460368956134
snRNA_MCAO_all,2139.62787738609,1280,sn_sham,Ctrl,Singlet,OLIGO,-0.0200761175920864,0.0323087577553765,G2M,5206,1595,0,0,0.13907248298231,0.678790035020151,0,0,0,3,0,OLs,OLs1,0,Oligodendrocyte,6.1560724276901e-4,0.0191176406224081,0.0363926344787588,0.0394706625330118,12.551575250035686,2.1106755369554024
snRNA_MCAO_all,1351.95115506007,894,sn_sham,Ctrl,Singlet,ASTRO,0.0201085480313663,0.0124422634718708,S,4856,1506,4,5,0.474608972836945,0.61991940519955,4,4,4,5,4,Astrocytes,Astrocytes,5,Astrocyte,0.0415626429938667,0.0366641030132789,0.0471726837755546,0.0466973820186014,2.9550848668874923,-9.37619093719621
snRNA_MCAO_all,5155.58116930448,2416,sn_sham,Ctrl,Singlet,Glutamatergic 3,0.0327722636930962,-0.0315562449774067,S,5863,2400,5,4,0.0501177143074299,0.143558500657964,6,5,5,4,3,NeuronsGLUT,NeuronsGLUT1,4,Neuron,-0.00132928081735775,0.00819434684582965,0.0389299695519791,0.0403246641405443,-2.7629246050058183,15.08439656432967
snRNA_MCAO_all,7050.62613626001,2950,sn_sham,Ctrl,Singlet,Glutamatergic 5,-0.00992547977800511,0.0225902935021756,G2M,6731,2914,8,10,0.0136814299054421,0.324189959134178,7,10,10,11,11,NeuronsGLUT,NeuronsGLUT4,10,Neuron,-0.0284757896192226,-0.0381556213954695,0.0310352327098739,0.030722528418877,-1.8257464700876054,5.354141437376545
snRNA_MCAO_all,4347.39922562451,2207,sn_sham,Ctrl,Singlet,GABAergic 3,-0.0290870060661877,0.0133297929222075,G2M,5650,2199,11,12,0.137573144512786,0.299032803858087,1,12,12,13,13,NeuronsGABA,NeuronsGABA5,12,Neuron,-0.0881097307742743,-0.0896361642771643,0.0220023198492098,0.0217806292341256,-7.935051375025349,-3.7591946488966483
snRNA_MCAO_all,5910.02224484952,2656,sn_sham,Ctrl,Singlet,GABAergic 1,0.0485215965060532,0.0262615603949796,S,6172,2640,1,8,0.0570468416578221,0.174994152721425,5,6,6,9,7,NeuronsGABA,NeuronsGABA4,8,Neuron,0.0212198332821124,0.0241458602848863,0.0450268232564883,0.0445731427259157,-7.8028597170053295,-7.27843359771867
snRNA_MCAO_all,1791.04887599219,1243,sn_sham,Ctrl,Singlet,MG,-0.0303282839168382,0.00217130865337561,G2M,4727,1689,6,9,0.0483226771139947,0.393491061768244,10,9,9,10,10,Microglia,Microglia1,9,Microglia,0.038815786473771,0.0575373607783584,0.0482166159199652,0.0537446894017682,4.157033509618206,2.289077483976887
snRNA_MCAO_all,3273.17220004977,1789,sn_sham,Ctrl,Singlet,OLIGO,-0.0336201195628683,0.0442388112110667,G2M,5307,1862,0,0,0.151268615319305,0.414725274424867,0,0,0,3,0,OLs,OLs1,0,Oligodendrocyte,0.00970625300958752,0.00472006038152892,0.0390459620124692,0.0386525433459639,12.21089989603178,3.5275034540544015
snRNA_MCAO_all,10139.7639038871,4045,sn_sham,Ctrl,Singlet,Neuro 1,-0.00131716913972305,-0.0277587513800605,G1,7090,3751,2,1,0.00608696377641487,0.142978487852741,1,1,1,0,1,NeuronsGABA,NeuronsGABA1,1,Neuron,-0.0539580870417311,-0.063391479600629,0.031542699724518,0.0312248823056608,-5.376903944605427,0.05811552044253143
snRNA_MCAO_all,5207.23070079624,2442,sn_sham,Ctrl,Singlet,Glutamatergic 5,0.0449357148438617,-0.00262094305156144,S,5848,2433,8,10,0.02369866185135,0.128797893945072,7,10,10,11,11,NeuronsGLUT,NeuronsGLUT4,10,Neuron,0.0662453269560435,0.078264289471548,0.0662244454110483,0.0726475485130325,-1.7861487203775224,5.254409038389729
snRNA_MCAO_all,9285.96925059537,3127,sn_sham,Ctrl,Singlet,GABAergic 1,-7.7812665838281e-4,-0.0445295202665423,G1,6835,2981,1,2,0.093543346912297,0.116379582351118,2,2,2,1,2,NeuronsGABA,NeuronsGABA2,2,Neuron,-0.025323153738483,-0.0239663343552153,0.0375670581412209,0.0371885405901941,-8.632155829065876,-10.073549068604901
snRNA_MCAO_all,6536.63915022024,2840,sn_sham,Ctrl,Singlet,Glutamatergic 2,-0.0473377406025309,-0.0192334625057381,G1,6565,2817,3,3,0.0465448278642052,0.181795809218245,3,3,3,7,8,NeuronsGLUT,NeuronsGLUT3,3,Neuron,0.00470997852484656,0.0032043313642362,0.0465057271277367,0.0460371454816856,1.4467259711088363,8.447364055479571
snRNA_MCAO_all,7699.89411494935,3585,sn_sham,Ctrl,Singlet,EPEN,-0.0494144037337462,0.0338484978844877,G2M,7130,3504,21,18,5.7181183775095,0.585654382917457,17,19,19,22,22,EpendymalCells,EpendymalCells,18,Astrocyte,-0.031565450217802,-0.0319855061272749,0.0303972741771785,0.0300909978183488,1.3472128576101485,-9.229020870362714
snRNA_MCAO_all,7944.22304513048,3096,sn_sham,Ctrl,Singlet,GABAergic 1,0.00319844173048976,0.0189815780293111,G2M,6877,3048,1,8,0.0715901334023945,0.1834685907811,5,6,6,9,7,NeuronsGABA,NeuronsGABA4,8,Neuron,0.00890704608828791,0.00973823776356314,0.0394084384515007,0.0390113675508095,-9.036289625757771,-8.356519497071698
snRNA_MCAO_all,1703.56050283144,1144,sn_sham,Ctrl,Singlet,OLIGO,-0.0242549689199733,0.0659022343217385,G2M,5012,1593,0,0,0.282356006907296,0.6395572043114,0,0,0,2,0,OLs,OLs1,0,Oligodendrocyte,-0.0199093192682031,-0.0144266183318088,0.0313977091489053,0.0310813526237226,11.925624436742229,1.045611583555744
snRNA_MCAO_all,10375.9542450614,3716,sn_sham,Ctrl,Singlet,Glutamatergic 9,0.0218702758591214,0.00272969217365808,S,6944,3373,19,6,0.0397263367794896,0.125120430642497,8,7,7,6,5,NeuronsGLUT,NeuronsGLUT2,6,Neuron,0.0560704632387241,0.0543380863017377,0.0672103813252138,0.0665331840624641,-2.4149495893655595,6.762246333921955
snRNA_MCAO_all,4436.60452713855,2108,sn_sham,Ctrl,Singlet,GABAergic 1,-0.00786055737052476,-0.00975019627690278,G1,5717,2100,1,2,0.0925351845442378,0.228354593220287,2,2,2,1,2,NeuronsGABA,NeuronsGABA2,2,Neuron,-0.00804527460191318,-0.00422083354304451,0.0469914455560388,0.0465179699161786,-8.296925001734333,-9.95741823974748
snRNA_MCAO_all,1472.08565095302,1077,sn_sham,Ctrl,Singlet,VLMC,-0.032989576351757303,-0.0164076759759567,G1,4589,1703,17,17,0.948206186252088,0.830456255098891,16,17,17,19,19,VLMCs,VLMCs,17,Endothelial_Pericyte,0.121294316805006,0.114781395271633,0.0766855154414963,0.0759128487771271,1.6489931410612289,-14.00128630462785
snRNA_MCAO_all,1334.66136576964,884,sn_sham,Ctrl,Singlet,OLIGO,0.0104083252090797,-0.021023895805524,S,4864,1513,0,0,0.201562191150364,0.323585488685038,0,0,0,2,0,OLs,OLs1,0,Oligodendrocyte,-0.00943089653761656,-0.0121786133326091,0.0281644193127447,0.0278806407165002,12.770746774083538,1.4378603332887152
snRNA_MCAO_all,7846.1066844473,3518,sn_sham,Ctrl,Singlet,Neuro 1,0.0201441245309858,-0.0312201289813032,S,6985,3449,2,1,0.204300950267382,0.235185069202635,1,1,1,0,1,NeuronsGABA,NeuronsGABA1,1,Neuron,0.0285264848737369,0.0301820337351513,0.0420762650427722,0.0416523136984729,-7.026167803400593,-1.6336824065794489
snRNA_MCAO_all,4388.14725774573,2267,sn_sham,Ctrl,Singlet,Neuro 1,-0.03215240602308,0.0104873967291826,G2M,5592,2253,2,12,0.0251679244793822,0.269539593626962,1,12,12,13,13,NeuronsGABA,NeuronsGABA5,12,Neuron,-0.0110257847616064,-0.014890326179842,0.0292301000434971,0.0289355838787462,-8.311761313074665,-2.787514007722332
snRNA_MCAO_all,87201.7568049453,8440,sn_sham,Ctrl,Singlet,GABAergic 1,-0.048951261917947,-0.0134321906713125,G1,6832,3698,1,8,0.093714929203582,0.114500489195889,5,6,6,9,7,NeuronsGABA,NeuronsGABA4,8,Neuron,0.0194281431574191,0.0214328004292233,0.0687980281281717,0.0681048340796877,-8.591385298365193,-6.806972301637127
snRNA_MCAO_all,3628.55430870403,1773,sn_sham,Ctrl,Singlet,OLIGO,-0.0120955306764668,-0.00161324416120246,G1,5438,1790,0,0,0.383947486218362,0.236284247369718,0,0,0,3,0,OLs,OLs1,0,Oligodendrocyte,-0.0586400158093086,-0.0602689804836088,0.0113745106568073,0.0112599035480537,12.831052369481487,3.4131285780320626
snRNA_MCAO_all,11839.6532181825,3717,sn_sham,Ctrl,Singlet,Glutamatergic 3,-0.0397427848815226,-0.0137037750086194,G1,6739,3009,5,4,0.118607351425364,0.0601387075569239,6,5,5,4,3,NeuronsGLUT,NeuronsGLUT1,4,Neuron,-0.0245583381818269,-0.0146603770775498,0.0412933159344643,0.0467691468595706,-2.1274668508706864,14.367021762693927
snRNA_MCAO_all,1537.74389079079,1161,sn_sham,Ctrl,Singlet,MG,-0.0107449610421727,-0.00338675901101406,G1,4496,1751,6,9,0.173389926318623,0.732226816438337,10,9,9,10,10,Microglia,Microglia1,9,Microglia,-0.0475784335960998,-0.0471075898632628,0.026946498477599,0.026674991388219,4.307201928502483,2.0330963962922555
snRNA_MCAO_all,2345.84980072353,1523,sn_sham,Ctrl,Singlet,ASTRO,-0.010000093414016,0.0611773075755752,G2M,5093,1778,4,5,0.39008311434078,1.10297096181976,4,4,4,5,4,Astrocytes,Astrocytes,5,Astrocyte,0.00139659242891008,0.0100931694433265,0.0568000579962302,0.0562277528992996,3.037894791966838,-9.004343784486249
snRNA_MCAO_all,7571.87930037101,3107,sn_sham,Ctrl,Singlet,Glutamatergic 3,-0.0435316638234385,-0.0214449346187755,G1,6855,3022,5,4,0.672899450904796,0.176523308524212,6,5,5,4,3,NeuronsGLUT,NeuronsGLUT1,4,Neuron,0.0376268960345387,0.0329623747087904,0.0546541974771639,0.0541035136066138,-3.070238285654622,15.073957645262286
snRNA_MCAO_all,4077.57707089861,2173,sn_sham,Ctrl,Singlet,ASTRO,-0.03178318920685,0.01291794646746,G2M,5403,2170,4,5,1.15773064606455,0.51620687226642,4,4,4,5,4,Astrocytes,Astrocytes,5,Astrocyte,0.0945078124232382,0.0860523628181063,0.073444976076555,0.0727049603858078,3.6490457719625655,-9.46571329895158
snRNA_MCAO_all,14977.0147870025,4519,sn_sham,Ctrl,Singlet,Glutamatergic 2,0.0826324602297517,0.0131977903682183,S,6556,3047,3,3,0.189219692751398,0.0836210494188863,3,3,3,15,14,NeuronsGLUT,NeuronsGLUT6,3,Neuron,-0.00169424286238201,-0.0067188091245203,0.0380020298680586,0.0376191296360088,0.04054147661344443,9.318422519529864
snRNA_MCAO_all,12125.9890607184,4375,sn_sham,Ctrl,Singlet,OLIGO,-0.0317308113994014,0.0182695294189851,G2M,6959,3094,0,13,0.418820829208865,0.330801918730469,12,13,13,3,0,OLs,OLs1,13,Oligodendrocyte,-0.0155570015926824,-0.0169120270453303,0.0317964332318399,0.0314760592490527,11.501958436376018,4.085125648344563
snRNA_MCAO_all,15042.5531796051,4162,sn_sham,Ctrl,Singlet,Glutamatergic 2,-0.0394979388017471,-0.00304996236805204,G1,6500,2839,3,6,0,0.0864166202501608,8,7,7,6,5,NeuronsGLUT,NeuronsGLUT2,6,Neuron,-0.00559758792543774,-0.00808899884264555,0.0322966507177034,0.0319712366517396,-1.9275693231759843,8.92696019348006
snRNA_MCAO_all,2853.76344390932,1530,sn_sham,Ctrl,Singlet,ASTRO,-0.0160348910486567,0.0255370808297702,G2M,5420,1667,4,5,0.058324983363567,0.208576326351682,4,4,4,5,4,Astrocytes,Astrocytes,5,Astrocyte,0.0907969766504036,0.0874695745323695,0.072546034507757,0.0718150763577908,3.9213698571981612,-10.538784778748944
snRNA_MCAO_all,5809.45675437494,3109,sn_sham,Ctrl,Singlet,PER/Endo,-0.0423224109441109,-0.00988555673339317,G1,6086,3082,13,15,5.54948269711426,4.23198230805573,14,15,15,17,17,EndothelialCells,EndothelialCells,15,Endothelial_Pericyte,0.165343745852885,0.163266802180325,0.0966797158184718,0.0957055919164083,5.161250657445354,-13.82810572448869
snRNA_MCAO_all,3108.71235899981,1907,sn_sham,Ctrl,Singlet,Neuro 1,-0.00632103733977259,0.0173844966415156,G2M,5401,1932,2,1,0.0049928749730467,0.239065241806332,1,1,1,0,1,NeuronsGABA,NeuronsGABA1,1,Neuron,0.0466612711489811,0.0385460614180189,0.0626504277221981,0.062019175565507,-6.321471624964314,-1.5273225671400568
snRNA_MCAO_all,1377.05490957345,998,sn_sham,Ctrl,Singlet,GABAergic 5,0.0155173969723212,-0.017363810017858,S,5098,1532,18,12,0.588630504381369,0.834689752979477,5,12,12,13,13,NeuronsGABA,NeuronsGABA5,12,Neuron,0.0052695779888052,0.0118354007771915,0.0468972016818907,0.0464246756229189,-6.79054635106905,-4.481231010590984
snRNA_MCAO_all,4451.35370596872,2590,sn_sham,Ctrl,Singlet,Neuro 1,-0.0042782334408977,-0.0157620708739565,G1,5512,2579,2,1,0.123213264049737,0.176688710618541,1,1,1,0,1,NeuronsGABA,NeuronsGABA1,1,Neuron,-0.0780171510057366,-0.0765668488633339,0.0232202406843555,0.0229862785624068,-6.553034239405232,-1.1328173047651788
snRNA_MCAO_all,2719.17111659435,1805,sn_sham,Ctrl,Singlet,Neuro 1,-0.0363687649596582,-0.0308383737903088,G1,5274,1895,2,1,0.171582163005707,0.309805396684467,1,1,1,0,1,NeuronsGABA,NeuronsGABA1,1,Neuron,0.00115465270891038,7.9453148139827e-4,0.0454400463969842,0.0449822023194396,-6.4877609544931225,-2.0885801679243583
snRNA_MCAO_all,4489.40999809827,2263,sn_sham,Ctrl,Singlet,Neuro 1,-0.0181100338701864,-0.0202081320288056,G1,5651,2258,2,1,0.108160026098404,0.321139415572304,1,1,1,0,1,NeuronsGABA,NeuronsGABA1,1,Neuron,0.041545154017546,0.0356915507451006,0.0669783964042338,0.066303536571363,-7.059354239100056,-0.16508117977280823
snRNA_MCAO_all,1742.53337354517,1103,sn_sham,Ctrl,Singlet,OLIGO,0.0257178402828863,0.00950208373947437,S,5164,1557,0,0,0.191588521306849,0.492541368513502,0,0,0,2,0,OLs,OLs1,0,Oligodendrocyte,-0.0145054653799228,-0.0193761074517746,0.0335000724952879,0.0331625330118268,13.097895211583538,1.4449568622956732
snRNA_MCAO_all,2866.59187700099,1746,sn_sham,Ctrl,Singlet,Glutamatergic 3,-9.8044246867497e-4,0.0445361405195781,G2M,5433,1796,5,4,0.033678443628486,0.317268043845117,6,5,5,4,3,NeuronsGLUT,NeuronsGLUT1,4,Neuron,0.00885923644355685,0.00850166260416998,0.0486733362331448,0.0481829142266621,-2.360242062204915,14.983966075743243
snRNA_MCAO_all,1892.61523454445,1177,sn_sham,Ctrl,Singlet,OLIGO,-0.0172022696040065,0.00960688470686102,G2M,5155,1554,0,0,0.149256926842157,0.433157344377146,0,0,0,3,0,OLs,OLs1,0,Oligodendrocyte,0.045870815911995703,0.040183227849594,0.0562200956937799,0.0556536341715467,12.833042687779827,2.8377024763474923
snRNA_MCAO_all,7013.01141114342,3114,sn_sham,Ctrl,Singlet,Glutamatergic 3,-0.0235609165418334,0.00996540500995309,G2M,6786,3072,5,4,0.323874213708655,0.167600191746262,6,5,5,4,3,NeuronsGLUT,NeuronsGLUT1,4,Neuron,-0.0267029245624158,-0.0245225489545491,0.0266927649702769,0.0264238144448272,-4.075598173731404,14.72617837127547
snRNA_MCAO_all,1698.124082629,1037,sn_sham,Ctrl,Singlet,OLIGO,0.0062760859818517,-0.00375885687381917,S,5146,1526,0,0,0.444270569073424,0.682961219212759,0,0,0,2,0,OLs,OLs1,0,Oligodendrocyte,0.0133255876713573,0.00866896366855641,0.0391764535305205,0.0387817200597084,12.12882096231596,1.2499475115190009
snRNA_MCAO_all,7333.15544397626,2760,sn_sham,Ctrl,Singlet,Glutamatergic 6,-0.0108330576061431,-0.0344742032234337,G1,6763,2721,3,3,0.00154041473132169,0.0832675321098175,3,3,3,7,8,NeuronsGLUT,NeuronsGLUT3,3,Neuron,-0.0448031258513589,-0.038878283563369,0.0404741191822532,0.0400663107130554,2.879105157262248,8.98694726165633
snRNA_MCAO_all,2849.66697119564,1598,sn_sham,Ctrl,Singlet,ASTRO,-0.0345440633733472,-0.0171428781658448,G1,5315,1735,4,5,0.0771963633702816,0.50663903509911,4,4,4,5,4,Astrocytes,Astrocytes,5,Astrocyte,0.0134464603096368,0.0224688413964139,0.0545092069015514,0.0539599839246756,4.166191882497234,-9.728882587586835
snRNA_MCAO_all,11787.892621923,3997,sn_sham,Ctrl,Singlet,Glutamatergic 1,-0.0138520319004185,-0.0439545327439472,G1,6967,3380,12,14,0.0749092491258943,0.133736847046803,13,14,14,16,16,NeuronsGLUT,NeuronsGLUT7,14,Neuron,-0.00625252176268556,-0.00253822844427279,0.0430622009569378,0.0426283155356528,-8.518749647730427,2.8163995378861886
snRNA_MCAO_all,1464.31927805426,967,sn_sham,Ctrl,Singlet,OLIGO,0.0115369176655526,0.0406363642453428,G2M,4974,1520,0,0,0.417975204444117,0.492425293815605,0,0,0,2,0,OLs,OLs1,0,Oligodendrocyte,0.0181871147265285,0.0202869882630978,0.0379947803392779,0.0376119531519118,13.26147419870512,1.4830138319383124
snRNA_MCAO_all,11480.4154813898,3739,sn_sham,Ctrl,Singlet,Glutamatergic 3,0.0736044914325993,0.00966018263366639,S,6801,3165,5,4,0.0354861182450365,0.122580848033736,6,5,5,4,3,NeuronsGLUT,NeuronsGLUT1,4,Neuron,0.0176665898125668,0.0252337525439307,0.0300057996230245,0.0297034676771156,-3.3705462747751054,14.583494388426349
snRNA_MCAO_all,4378.6132971376,2256,sn_sham,Ctrl,Singlet,OPC,-0.0363448974555789,0.00146288812549773,G2M,5568,2242,10,13,0.340740589572355,0.313696021936375,12,13,13,14,15,OPCs,OPCs,13,Oligodendrocyte,0.0926994546603412,0.0932536911521484,0.0677830940988836,0.0671001263061201,7.822387761479778,-9.915387905274823
snRNA_MCAO_all,1345.46754069012,986,sn_sham,Ctrl,Singlet,ASTRO,-0.0244998149997487,0.00969426857686561,G2M,4776,1605,4,5,0.0655156693478138,0.844777256512475,4,4,4,5,4,Astrocytes,Astrocytes,5,Astrocyte,0.0165793016434548,0.00972618308001866,0.0426199797013194,0.0421905500057412,2.9079030221761886,-9.620380199586346
snRNA_MCAO_all,29499.579428862,6005,sn_sham,Ctrl,Singlet,GABAergic 2,0.0276747424114907,-0.0157251520117368,S,6317,2944,9,7,0.00987276668291676,0.0507357221099259,9,8,8,8,6,NeuronsGABA,NeuronsGABA3,7,Neuron,0.0310162585244782,0.0283904506175632,0.0604538205016674,0.0598447008841428,-2.304439955347615,1.6674188011537054
snRNA_MCAO_all,3883.62578164376,2209,sn_sham,Ctrl,Singlet,Neuro 1,-0.0150398222166461,-0.00368012371335526,G1,5457,2209,2,1,0.195816476706078,0.198437369716212,1,1,1,0,1,NeuronsGABA,NeuronsGABA1,1,Neuron,0.047859428858199,0.038395019921365,0.039343192692475,0.0389467791939373,-6.829652243250447,-1.403811252747967
snRNA_MCAO_all,13903.5273395803,4177,sn_sham,Ctrl,Singlet,Glutamatergic 5,-0.00448380219446307,-0.0434205034229715,G1,6667,3065,8,10,2.623089498378e-4,0.0660974041281639,7,10,10,11,11,NeuronsGLUT,NeuronsGLUT4,10,Neuron,0.00581055127778948,0.0019765377101954,0.0527040742351748,0.0521730393845448,-0.9280442529855546,4.731432163084553
snRNA_MCAO_all,9389.70251356735,3472,sn_sham,Ctrl,Singlet,GABAergic 3,0.0131274886175278,-0.0322401644075506,S,6912,3282,11,8,0.0394775600362108,0.129444207028813,5,6,6,9,7,NeuronsGABA,NeuronsGABA4,8,Neuron,0.00685561047233219,0.00923128686086475,0.0564303320284182,0.0558617522103571,-8.391265326136189,-7.072191036378338
snRNA_MCAO_all,4511.80033684114,2243,sn_sham,Ctrl,Singlet,GABAergic 3,0.00380929070279385,-0.0356322218745121,S,5676,2231,11,12,0.11635195926176,0.118001133302773,1,12,12,13,13,NeuronsGABA,NeuronsGABA5,12,Neuron,0.0353072237992946,0.0347073025333826,0.0452805567638104,0.0448243196693077,-7.810480528467732,-3.917831218873455
snRNA_MCAO_all,10550.5490342988,3680,sn_sham,Ctrl,Singlet,Glutamatergic 4,-0.0281762143143484,0.0295841040432845,G2M,6891,3339,7,11,0,0.0934667577409899,11,11,11,12,12,NeuronsGLUT,NeuronsGLUT5,11,Neuron,0.0102205146726237,0.00664427374534707,0.0567130636508627,0.0561416350901366,1.5547596877874557,6.529965125883625
snRNA_MCAO_all,1492.38047670962,914,sn_sham,Ctrl,Singlet,OLIGO,0.00433232038712453,-0.00118118999796629,S,5025,1484,0,0,0.095092234512922,0.868611246178065,0,0,0,2,9,OLs,OLs2,0,Oligodendrocyte,0.069699870278585,0.0686971168298641,0.0509931854429462,0.0504793891376737,12.163302010899944,0.4026978546033362
snRNA_MCAO_all,4369.99992295353,2230,sn_sham,Ctrl,Singlet,Glutamatergic 10,0.0146180350066316,0.015744124854959,G2M,5651,2217,23,19,0,0.143403565448709,18,20,20,23,23,NeuronsGLUT,NeuronsGLUT9,19,Neuron,0.0226450148740882,0.0202072837588797,0.0281716688415253,0.0278878172005971,-3.918542795771199,12.604791843260333
snRNA_MCAO_all,16841.9973733577,5172,sn_sham,Ctrl,Singlet,Glutamatergic 9,-0.0100563329061965,-0.0369382609105557,G1,6637,3301,19,6,0.0568684767165676,0.14364071105624,8,7,7,6,5,NeuronsGLUT,NeuronsGLUT2,6,Neuron,0.0109388881219948,0.0113774819039558,0.0409815861968972,0.0405686645998392,-1.8441609674630937,7.079260074461506
snRNA_MCAO_all,2390.24241311481,1348,sn_sham,Ctrl,Singlet,OLIGO,-0.0251700482698495,-0.0342886567118003,G1,5351,1593,0,0,0.129632510159821,0.612127429433153,0,0,0,3,0,OLs,OLs1,0,Oligodendrocyte,0.0619017834994125,0.0575262770075811,0.0432651877627954,0.0428292570903663,11.797753877049846,1.3991592758546332
