"","UMAP_1","UMAP_2","cell_type_1","Condition","scissor"
"1431",11.8313995069327,-0.560102379952862,"OLIGO","7DPI","Background"
"1432",-8.05568640767916,-3.88021544281144,"Neuro 1","7DPI","Background"
"1433",4.21346146524565,-9.62254790130754,"ASTRO","7DPI","Background"
"1434",-8.07076876699312,-9.58928278747697,"GABAergic 1","7DPI","Background"
"1435",3.26646096170561,8.61313935455184,"Glutamatergic 6","7DPI","Scissor-"
"1436",-1.09835737287386,9.12384148773055,"Glutamatergic 2","7DPI","Scissor-"
"1437",-5.51534073888643,-1.17167857948442,"Neuro 1","7DPI","Background"
"1438",1.26173520744459,-9.10549620453019,"GABAergic 6","7DPI","Background"
"1439",-3.6895536714731,12.8357622259508,"Glutamatergic 10","7DPI","Scissor-"
"1440",12.5585466092886,3.35618253883223,"OLIGO","7DPI","Background"
"1441",-1.79336231290682,8.73134537872176,"Glutamatergic 9","7DPI","Scissor-"
"1442",-7.86845915853365,-7.01971319976945,"GABAergic 3","7DPI","Background"
"1443",-8.98127406179293,-10.7589900857558,"GABAergic 1","7DPI","Scissor-"
"1444",4.00338775575773,1.35754998859267,"MG","7DPI","Background"
"1445",-9.08285277425631,-7.6936285859694,"GABAergic 1","7DPI","Scissor-"
"1446",-7.09190552770479,-1.61803714100023,"Neuro 1","7DPI","Background"
"1447",-2.14136617719515,5.25231286224227,"Glutamatergic 5","7DPI","Scissor-"
"1448",-3.2984051042734,-0.216910815869763,"GABAergic 4","7DPI","Background"
"1449",4.45071131647245,-9.62915877166887,"ASTRO","7DPI","Background"
"1450",-8.36047404348238,-7.66547325912614,"GABAergic 1","7DPI","Background"
"1451",4.4108553594412,-9.56204298797746,"ASTRO","7DPI","Background"
"1452",-2.84679811536654,4.59270926650863,"Glutamatergic 5","7DPI","Scissor-"
"1453",6.15029103220121,-14.1509416467299,"PER/Endo","7DPI","Background"
"1454",-2.7851576143442,7.86392136749129,"Glutamatergic 2","7DPI","Scissor-"
"1455",-4.07685797750338,14.6066009634386,"Glutamatergic 3","7DPI","Scissor-"
"1456",-1.77709692060335,14.2378637426744,"Glutamatergic 3","7DPI","Background"
"1457",7.24113280237333,-9.78253248993058,"OPC","7DPI","Background"
"1458",-2.38923161565645,1.78894349273543,"GABAergic 2","7DPI","Scissor-"
"1459",5.64573819101469,-12.8735988504042,"PER/Endo","7DPI","Background"
"1460",-4.43639557897432,14.0087768667589,"Glutamatergic 3","7DPI","Scissor-"
"1461",12.1769004529776,1.40355786022048,"OLIGO","7DPI","Background"
"1462",-3.20379536687716,-0.583010292684033,"GABAergic 4","7DPI","Background"
"1463",13.1109080976309,1.99895664390425,"OLIGO","7DPI","Background"
"1464",12.2798419660391,2.2864727610002,"OLIGO","7DPI","Background"
"1465",-2.67270725309237,7.07196637328963,"OPC","7DPI","Scissor-"
"1466",-2.23390954076632,14.378960811461,"Glutamatergic 3","7DPI","Background"
"1467",12.6098380750479,2.12068017658095,"OLIGO","7DPI","Background"
"1468",3.43803126276152,0.122800105179355,"MG","7DPI","Background"
"1469",-3.6734837824045,-0.15070099297662,"GABAergic 2","7DPI","Scissor-"
"1470",-2.27317922651156,14.2429411047349,"Glutamatergic 3","7DPI","Scissor-"
"1471",-3.36004536687716,13.7930128210435,"Glutamatergic 3","7DPI","Scissor-"
"1472",-2.62229888975008,7.47154589828353,"Glutamatergic 2","7DPI","Scissor-"
"1473",3.59746057451384,0.225300927574442,"MG","7DPI","Background"
"1474",-7.50604479848726,-3.94275788131852,"GABAergic 3","7DPI","Background"
"1475",-6.90992301046236,-4.57027176681657,"GABAergic 5","7DPI","Background"
"1476",2.83002263963835,-8.067439830934,"ASTRO","7DPI","Background"
"1477",-7.64696162282808,-8.8330295449843,"GABAergic 1","7DPI","Background"
"1478",-5.63383238851412,-9.01997641388078,"GABAergic 1","7DPI","Background"
"1479",11.746327943212,1.64622982677321,"OLIGO","7DPI","Background"
"1480",3.5150292581381,2.00768109496932,"MG","7DPI","Background"
"1481",3.27941591203825,-9.83864382568498,"ASTRO","7DPI","Background"
"1482",-7.57327597677095,-9.94067076507707,"GABAergic 1","7DPI","Background"
"1483",-7.24052708684786,-1.91638854805131,"Neuro 1","7DPI","Background"
"1484",0.97926799119131,-9.29134539428849,"EPEN","7DPI","Background"
"1485",12.5174041456045,1.34494515594344,"OLIGO","7DPI","Background"
"1486",-2.09309833585604,5.31363936599593,"Glutamatergic 5","7DPI","Scissor-"
"1487",-7.24087184011324,-9.3620012170424,"GABAergic 1","7DPI","Background"
"1488",3.91964656770842,-10.2333248025527,"ASTRO","7DPI","Background"
"1489",-4.67054551183565,14.2071382635484,"Glutamatergic 3","7DPI","Background"
"1490",3.51035959184782,0.403093852962063,"MG","7DPI","Background"
"1491",0.81375063121931,8.32426377471785,"Glutamatergic 2","7DPI","Scissor-"
"1492",4.11665183962004,-9.81461123291154,"ASTRO","7DPI","Background"
"1493",-1.43774455129488,4.81553097900252,"Glutamatergic 5","7DPI","Scissor-"
"1494",-3.33808177053316,-0.563681877290203,"GABAergic 4","7DPI","Background"
"1495",-6.38430207311495,-1.77165082756181,"Neuro 1","7DPI","Background"
"1496",12.6951842969717,2.36063286002974,"OLIGO","7DPI","Background"
"1497",4.15346295297758,1.18042912420134,"MG","7DPI","Background"
"1498",-6.83949416219576,-4.48337057891984,"GABAergic 5","7DPI","Background"
"1499",1.76968008936064,7.29617901977401,"Glutamatergic 4","7DPI","Scissor-"
"1500",-2.73477762281283,-0.154598123465969,"GABAergic 2","7DPI","Background"
"1501",5.76564223230497,-13.6220834619154,"PER/Endo","7DPI","Background"
"1502",-8.0393080049692,-9.47743109527726,"GABAergic 1","7DPI","Scissor-"
"1503",-7.82931750356539,-1.66423860851426,"Neuro 1","7DPI","Background"
"1504",-7.6955293947397,-4.73340157333512,"GABAergic 3","7DPI","Background"
"1505",-8.09318392812594,-4.91045311752458,"GABAergic 3","7DPI","Background"
"1506",4.02726704538481,0.485322260225818,"MG","7DPI","Background"
"1507",4.85208804071562,-9.96831682983537,"ASTRO","7DPI","Background"
"1508",1.84277481496946,8.73086663421492,"Glutamatergic 6","7DPI","Scissor-"
"1509",12.8515096372427,2.02255233463149,"OLIGO","7DPI","Background"
"1510",4.21024615228788,1.73023554023604,"MG","7DPI","Background"
"1511",-8.35642188131197,2.7064470880876,"Glutamatergic 1","7DPI","Background"
"1512",13.0398774808706,3.21071788009505,"OLIGO","7DPI","Background"
"1513",-7.79533999502047,-3.46762374702592,"Neuro 1","7DPI","Background"
"1514",-6.81673996984346,-10.0303619271864,"GABAergic 1","7DPI","Background"
"1515",-2.15109508573397,-0.18529868785043,"GABAergic 2","7DPI","Background"
"1516",3.11812431276457,9.19943066772322,"Glutamatergic 6","7DPI","Scissor-"
"1517",-7.72079032003267,-9.01746729675432,"GABAergic 1","7DPI","Background"
"1518",13.1561818784537,1.10873832639556,"OLIGO","7DPI","Background"
"1519",-8.16843741475924,-11.2015350228896,"GABAergic 1","7DPI","Scissor-"
"1520",-3.09498470365389,-0.918300426637127,"GABAergic 2","7DPI","Scissor-"
"1521",-7.54238932668551,-3.18407348457475,"Neuro 1","7DPI","Background"
"1522",3.7349098390402,-9.34809283081193,"ASTRO","7DPI","Background"
"1523",11.6462493604483,0.339019813502834,"OLIGO","7DPI","Background"
"1524",1.24131876886503,8.69727345641951,"Glutamatergic 2","7DPI","Scissor-"
"1525",0.223814315205974,5.94674130615096,"Glutamatergic 2","7DPI","Scissor-"
"1526",-9.10683005391939,-8.54257181945939,"GABAergic 1","7DPI","Scissor-"
"1527",-5.65848248540743,-0.820783293878033,"Neuro 1","7DPI","Background"
"1528",-3.32846301137789,0.176418193543957,"GABAergic 2","7DPI","Background"
"1529",-6.90255539953096,-4.21437434021135,"Neuro 1","7DPI","Background"
"1530",-8.75163405477388,-7.75954417053361,"GABAergic 1","7DPI","Background"
"1531",0.106714255219859,9.59828873809676,"Glutamatergic 6","7DPI","Scissor-"
"1532",0.727170086509151,5.84925290283065,"Glutamatergic 4","7DPI","Scissor-"
"1533",-3.28992837011202,13.6729910009752,"Glutamatergic 3","7DPI","Scissor-"
"1534",-5.89020388662203,-1.71585968795915,"Neuro 1","7DPI","Background"
"1535",5.74217659891264,-12.9907873040785,"PER/Endo","7DPI","Background"
"1536",12.1477599805655,4.20599576171737,"OLIGO","7DPI","Background"
"1537",-5.91516106664522,-0.206370330487682,"Neuro 1","7DPI","Background"
"1538",12.5803800290884,2.24666818317275,"OLIGO","7DPI","Background"
"1539",-2.17996161519869,14.9631330603013,"Glutamatergic 3","7DPI","Background"
"1540",0.449041909581584,5.78232117828231,"Glutamatergic 4","7DPI","Scissor-"
"1541",-8.85355990468844,-9.48812178436418,"GABAergic 1","7DPI","Scissor-"
"1542",-9.18130057393892,-10.0899875527968,"GABAergic 1","7DPI","Scissor-"
"1543",-2.7976772123514,8.08844777282576,"Glutamatergic 2","7DPI","Scissor-"
"1544",4.21731144846098,1.4216205709825,"MG","7DPI","Background"
"1545",11.747488564855,-0.0364133781542322,"OLIGO","7DPI","Background"
"1546",-7.68574660360201,-10.8050706750502,"GABAergic 1","7DPI","Scissor-"
"1547",-1.65122097074373,0.0216134869704703,"GABAergic 2","7DPI","Background"
"1548",-6.61325114309176,-3.59190729919572,"Neuro 1","7DPI","Background"
"1549",-8.70587962209566,3.05286236938338,"Glutamatergic 1","7DPI","Background"
"1550",4.02850825250761,0.467084609831379,"MG","7DPI","Background"
"1551",3.58741480768339,-6.97663811508317,"NB","7DPI","Background"
"1552",-2.39803188382967,7.56552144225936,"Glutamatergic 2","7DPI","Scissor-"
"1553",-1.03165154992922,9.10383816894393,"Glutamatergic 2","7DPI","Scissor-"
"1554",2.97747451723234,-9.64472655120988,"ASTRO","7DPI","Background"
"1555",-1.59888833104952,7.82842894729476,"Glutamatergic 2","7DPI","Scissor-"
"1556",2.49533588350431,9.06161042388777,"Glutamatergic 6","7DPI","Scissor-"
"1557",-3.88260453283175,14.4695207708726,"Glutamatergic 3","7DPI","Scissor-"
"1558",2.99148423135893,1.48010035690169,"MG","7DPI","Background"
"1559",2.97794181764738,-9.62793520752092,"ASTRO","7DPI","Background"
"1560",-7.12889760076387,-0.413309074078991,"Neuro 1","7DPI","Background"
"1561",-8.72322123586519,-10.3754375344862,"GABAergic 1","7DPI","Scissor-"
"1562",-1.18860559999331,7.70561953719954,"Glutamatergic 8","7DPI","Scissor-"
"1563",-9.07067816793306,-8.84110144439836,"GABAergic 1","7DPI","Scissor-"
"1564",12.9197078412832,3.68839999374251,"OLIGO","7DPI","Background"
"1565",-3.04703538953646,13.7184831732164,"Glutamatergic 3","7DPI","Scissor-"
"1566",4.58751685083525,-10.0806701547255,"ASTRO","7DPI","Background"
"1567",4.41794902742521,-9.82502344909807,"ASTRO","7DPI","Background"
"1568",6.11766392648832,-14.0804508096327,"PER/Endo","7DPI","Background"
"1569",-1.55086606084688,8.40645905670027,"Glutamatergic 2","7DPI","Scissor-"
"1570",-7.01046317159517,-4.66525629821916,"GABAergic 5","7DPI","Background"
"1571",8.18821389139311,-9.78142622772355,"OPC","7DPI","Background"
"1572",4.04458362520353,1.69161316093306,"MG","7DPI","Background"
"1573",3.09969717920439,8.54714890655379,"Glutamatergic 6","7DPI","Scissor-"
"1574",-5.48218529760225,-8.95588568512101,"GABAergic 1","7DPI","Background"
"1575",-0.207738512152272,8.51642914947371,"Glutamatergic 2","7DPI","Scissor-"
"1576",1.02285633147375,6.27706786331038,"Glutamatergic 4","7DPI","Scissor-"
"1577",3.82420379579679,1.64495285686354,"MG","7DPI","Background"
"1578",-7.52257197439058,-0.778895652924969,"Neuro 1","7DPI","Background"
"1579",-6.92863553106173,-4.61020306411882,"GABAergic 5","7DPI","Background"
"1580",12.5099082654776,0.449756272996471,"OLIGO","7DPI","Background"
"1581",3.6088374322714,0.146717988813923,"MG","7DPI","Background"
"1582",11.9553361600699,1.28639396365981,"OLIGO","7DPI","Background"
"1583",-8.46574347555025,-2.82195380989213,"Neuro 1","7DPI","Background"
"1584",0.0109759634794417,5.28719206985335,"Glutamatergic 4","7DPI","Scissor-"
"1585",-8.49078124105318,-3.15411571327348,"Neuro 1","7DPI","Background"
"1586",13.1046033567251,1.88557227786879,"OLIGO","7DPI","Background"
"1587",4.14447576463835,-9.8872697717299,"ASTRO","7DPI","Background"
"1588",2.21938485563414,7.54889031585555,"Glutamatergic 4","7DPI","Scissor-"
"1589",0.426117575770778,8.02238961395125,"Glutamatergic 2","7DPI","Scissor-"
"1590",-2.00036590635164,7.59759160217147,"Glutamatergic 2","7DPI","Scissor-"
"1591",11.7264934247793,2.02992376026015,"OLIGO","7DPI","Background"
"1592",4.45144802988188,1.4645208948503,"MG","7DPI","Background"
"1593",-1.64799707471712,9.23432465728621,"Glutamatergic 2","7DPI","Scissor-"
"1594",-2.47636812269075,7.52005501922469,"Glutamatergic 9","7DPI","Scissor-"
"1595",12.6959138578238,0.859560512865589,"OLIGO","7DPI","Background"
"1596",4.50127107561247,-10.1047590142836,"ASTRO","7DPI","Background"
"1597",-3.66736739217623,14.6325943106065,"Glutamatergic 3","7DPI","Scissor-"
"1598",4.2149747079672,-10.4603174096694,"ASTRO","7DPI","Background"
"1599",-3.71600621282442,14.1910125845323,"Glutamatergic 3","7DPI","Scissor-"
"1600",-8.25569861471041,-2.09326556984086,"Neuro 1","7DPI","Scissor-"
"1601",-8.46620982229097,-7.7698266870131,"GABAergic 1","7DPI","Background"
"1602",12.045056886083,1.17245986398558,"OLIGO","7DPI","Background"
"1603",-8.89432471334322,-8.33537176910539,"GABAergic 1","7DPI","Scissor-"
"1604",4.39259464204924,0.648915582264469,"MG","7DPI","Background"
"1605",-2.72782939016207,14.2502586477647,"Glutamatergic 3","7DPI","Scissor-"
"1606",1.21285954774038,8.49367638763289,"Glutamatergic 2","7DPI","Scissor-"
"1607",-7.22035115300997,-6.43922642532487,"GABAergic 5","7DPI","Background"
"1608",3.98231226862089,-10.057731426393,"ASTRO","7DPI","Background"
"1609",-2.73876541196688,7.63942929443221,"Glutamatergic 2","7DPI","Scissor-"
"1610",-8.85758917867525,-8.52290228668351,"GABAergic 1","7DPI","Background"
"1611",0.784133649474544,6.8578416937242,"Glutamatergic 4","7DPI","Scissor-"
"1612",-8.13269370138033,-2.67759136024614,"Neuro 1","7DPI","Scissor-"
"1613",13.1330161756338,1.79296120342116,"OLIGO","7DPI","Background"
"1614",0.978442317849559,-9.33578471008439,"EPEN","7DPI","Background"
"1615",-1.05662327348574,7.74053403076033,"Glutamatergic 2","7DPI","Scissor-"
"1616",4.45210129678862,1.1973923080812,"MG","7DPI","Background"
"1617",8.11749178827421,-9.77692679229875,"OPC","7DPI","Background"
"1618",-7.82283156453951,-9.48752669159074,"GABAergic 1","7DPI","Background"
"1619",2.28778607309477,9.12890549835067,"Glutamatergic 6","7DPI","Scissor-"
"1620",-2.54239457189425,6.95693751510482,"Glutamatergic 5","7DPI","Scissor-"
"1621",-4.20700018941744,-0.644362545644238,"GABAergic 4","7DPI","Background"
"1622",-4.10112994253023,-0.351555503045513,"GABAergic 4","7DPI","Background"
"1623",1.06768918693678,6.37500163253646,"Glutamatergic 4","7DPI","Scissor-"
"1624",4.73602921426908,-10.3151471978774,"ASTRO","7DPI","Background"
"1625",12.7180696195425,3.03401967223983,"OLIGO","7DPI","Background"
"1626",-4.31628029882296,14.604715549315,"Glutamatergic 3","7DPI","Scissor-"
"1627",0.503631047016543,8.11787244018416,"Glutamatergic 2","7DPI","Scissor-"
"1628",1.36794323385374,-8.64950636688371,"ASTRO","7DPI","Background"
"1629",-0.280990117186147,2.90945025619368,"Glutamatergic 7","7DPI","Scissor-"
"1630",3.21177608430998,8.72724553283553,"Glutamatergic 6","7DPI","Scissor-"
"1631",-0.685212545984822,5.33409281905989,"Glutamatergic 5","7DPI","Scissor-"
"1632",-2.7610458666025,2.973908864821,"Neuro 1","7DPI","Scissor-"
"1633",12.2697930997671,1.36471542056899,"OLIGO","7DPI","Background"
"1634",11.7111850446524,0.315571227038906,"OLIGO","7DPI","Background"
"1635",-1.45282834112032,0.191194654370354,"GABAergic 2","7DPI","Background"
"1636",1.03290239632742,8.6569196813951,"Glutamatergic 6","7DPI","Scissor-"
"1637",-7.98689024984224,-2.43046740356584,"Neuro 1","7DPI","Background"
"1638",5.81395108163969,-12.9650190240492,"PER/Endo","7DPI","Background"
"1639",-0.733067565554219,5.45030184921126,"Glutamatergic 5","7DPI","Scissor-"
"1640",-0.805247359865743,7.69057246383529,"Glutamatergic 5","7DPI","Scissor-"
"1641",2.98815924585478,-9.72679213348527,"ASTRO","7DPI","Background"
"1642",1.21043304265158,2.66281505760054,"MG","7DPI","Scissor-"
"1643",0.120369977361125,6.07726689514022,"Glutamatergic 4","7DPI","Scissor-"
"1644",0.960005915767116,-9.32154063049455,"EPEN","7DPI","Background"
"1645",12.9258609479727,1.31190344032149,"OLIGO","7DPI","Background"
"1646",1.6311997240843,8.5552408331285,"Glutamatergic 6","7DPI","Scissor-"
"1647",11.7170730298819,0.679111682737873,"OLIGO","7DPI","Background"
"1648",13.0966649717154,0.803930305803821,"OLIGO","7DPI","Background"
"1649",-6.75127356588228,-2.0949592954268,"Neuro 1","7DPI","Background"
"1650",2.27140469015257,7.64755555328231,"Glutamatergic 4","7DPI","Scissor-"
"1651",-2.15546577512606,14.0094911688219,"Glutamatergic 3","7DPI","Scissor-"
"1652",-8.52757876455172,-10.3132999307265,"GABAergic 1","7DPI","Scissor-"
"1653",2.08902794778959,8.88775941070418,"Glutamatergic 6","7DPI","Scissor-"
"1654",-7.64485400258883,-2.93490032020707,"Neuro 1","7DPI","Background"
"1655",-6.86547797262056,-2.5559401876082,"Neuro 1","7DPI","Background"
"1656",4.29887086809294,-9.55944327179094,"ASTRO","7DPI","Background"
"1657",-8.17811244069918,-10.6831682092299,"GABAergic 1","7DPI","Scissor-"
"1658",13.190006799108,1.00684394773345,"OLIGO","7DPI","Background"
"1659",8.42018134058134,-9.91397455993791,"OPC","7DPI","Background"
"1660",-1.25419824659212,5.19803639587264,"Glutamatergic 5","7DPI","Scissor-"
"1661",-0.594569020861226,9.73408814605574,"Glutamatergic 2","7DPI","Scissor-"
"1662",12.1686187452139,0.417770453656719,"OLIGO","7DPI","Background"
"1663",-6.14837782918795,-1.72256568733354,"Neuro 1","7DPI","Background"
"1664",1.65455079734938,-14.2113063699355,"VLMC","7DPI","Background"
"1665",0.0986302560629073,9.2533495062242,"Glutamatergic 2","7DPI","Scissor-"
"1666",-8.03961890279635,-3.63965896431108,"GABAergic 3","7DPI","Background"
"1667",3.00288373888151,-9.19320944610734,"ASTRO","7DPI","Background"
"1668",11.4933877652945,1.96095629867415,"OLIGO","7DPI","Background"
"1669",-5.67347090780123,0.00294069286684784,"Neuro 1","7DPI","Background"
"1670",2.83647758424894,8.77930947479109,"Glutamatergic 6","7DPI","Scissor-"
"1671",3.65215069711821,-6.94086388412614,"NB","7DPI","Background"
"1672",-6.44824498235567,0.050008573497341,"Neuro 1","7DPI","Background"
"1673",7.8452044194998,-9.97278574768205,"OPC","7DPI","Background"
"1674",12.5640187925162,0.272570802758143,"OLIGO","7DPI","Background"
"1675",3.14668137491362,2.08048793014388,"MG","7DPI","Background"
"1676",-1.60915344297274,7.23023959335189,"Glutamatergic 2","7DPI","Scissor-"
"1677",-7.13949626027926,-3.99467829528947,"GABAergic 3","7DPI","Scissor-"
"1678",4.47749621332304,1.19143327411513,"MG","7DPI","Background"
"1679",12.1601548856558,1.64750369724135,"OLIGO","7DPI","Background"
"1680",-5.4262766176401,-0.327953315411999,"Neuro 1","7DPI","Background"
"1681",12.9431586927237,0.855375789965198,"OLIGO","7DPI","Background"
"1682",3.9205160802664,1.56220754321914,"MG","7DPI","Background"
"1683",-9.4054607683359,-8.90636042419572,"GABAergic 1","7DPI","Scissor-"
"1684",6.07619149149076,1.69902666744094,"MG","7DPI","Background"
"1685",-5.75473731099947,-0.818044698869183,"Neuro 1","7DPI","Background"
"1686",-7.986678534144,-11.0062101251235,"GABAergic 1","7DPI","Scissor-"
"1687",-4.20725911199434,14.7742111318956,"Glutamatergic 3","7DPI","Background"
"1688",12.9236150449576,1.56796439823012,"OLIGO","7DPI","Background"
"1689",-7.9349321657358,-3.38676742378373,"Neuro 1","7DPI","Background"
"1690",1.72814399660246,8.57970639404158,"Glutamatergic 6","7DPI","Scissor-"
"1691",1.76345390737669,7.05670090850692,"Glutamatergic 4","7DPI","Scissor-"
"1692",-4.36312668859346,14.5879671209703,"Glutamatergic 3","7DPI","Background"
"1693",-1.70119612752779,6.80959149535994,"Glutamatergic 2","7DPI","Scissor-"
"1694",3.40847355783598,8.89812585052352,"Glutamatergic 6","7DPI","Scissor-"
"1695",-5.58590214788302,-0.440561748181774,"Neuro 1","7DPI","Background"
"1696",12.1917977994742,2.255243264998,"OLIGO","7DPI","Background"
"1697",-1.85142152845247,0.336047463978336,"GABAergic 2","7DPI","Background"
"1698",2.86319167078154,-8.57286337677141,"ASTRO","7DPI","Background"
"1699",-0.797619872683125,5.49181338485579,"Glutamatergic 5","7DPI","Scissor-"
"1700",4.00734931886808,-9.13543394867082,"ASTRO","7DPI","Background"
"1701",12.0075288480581,3.77709170516829,"OLIGO","7DPI","Background"
"1702",-7.90818827688082,-1.94931176963945,"Neuro 1","7DPI","Background"
"1703",3.05826909006254,-9.47016505066057,"ASTRO","7DPI","Background"
"1704",12.4365974134268,-0.183075374995663,"OLIGO","7DPI","Background"
"1705",-7.51653807699068,-10.7785537606825,"GABAergic 1","7DPI","Background"
"1706",-2.84886019765719,4.47939702209334,"Glutamatergic 5","7DPI","Scissor-"
"1707",3.21307331979887,-9.88663462463517,"ASTRO","7DPI","Background"
"1708",8.3515463537039,-9.81591585937639,"OPC","7DPI","Background"
"1709",4.03753644884245,-10.6536119348158,"ASTRO","7DPI","Background"
"1710",-1.06822436391695,3.80030413802962,"Glutamatergic 5","7DPI","Scissor-"
"1711",-7.46111243306978,-2.34620646301408,"Neuro 1","7DPI","Background"
"1712",11.9104562467398,2.86755176719527,"OLIGO","7DPI","Background"
"1713",-8.70055907308443,-10.6850173837294,"GABAergic 1","7DPI","Scissor-"
"1714",-7.60253279744967,-0.697138584290936,"Neuro 1","7DPI","Background"
"1715",1.4173131054701,-13.2218625909438,"VLMC","7DPI","Background"
"1716",2.56767374933378,-6.68386439148088,"Neuro 1","7DPI","Background"
"1717",3.10689169824736,0.599460386599109,"MG","7DPI","Background"
"1718",1.57176089943067,6.77164956268172,"Glutamatergic 4","7DPI","Scissor-"
"1719",4.28131563127653,-10.1573598748793,"ASTRO","7DPI","Background"
"1720",-3.62271016179903,12.7371265524278,"Glutamatergic 10","7DPI","Scissor-"
"1721",-2.04675858556612,8.8204128378282,"Glutamatergic 2","7DPI","Scissor-"
"1722",-8.6037382417856,-7.12180212799211,"GABAergic 1","7DPI","Background"
"1723",-2.78437297880037,14.7172939413438,"Glutamatergic 3","7DPI","Scissor-"
"1724",1.83147007883207,6.74747010406356,"Glutamatergic 4","7DPI","Scissor-"
"1725",-7.72096102773531,-2.22642401519914,"Neuro 1","7DPI","Background"
"1726",4.0461538499655,1.39047642883162,"MG","7DPI","Background"
"1727",-8.22634547292574,-7.6356714135756,"GABAergic 1","7DPI","Background"
"1728",-7.9916309648691,2.36976858314376,"Glutamatergic 1","7DPI","Background"
"1729",1.17355260909216,8.43570729431014,"Glutamatergic 2","7DPI","Scissor-"
"1730",-3.71509354650362,14.3461858862291,"Glutamatergic 3","7DPI","Scissor-"
"1731",3.80758745134489,1.99767001804213,"MG","7DPI","Background"
"1732",3.44251162469999,-10.4401214486708,"ASTRO","7DPI","Background"
"1733",2.81472761095182,-8.12034872833391,"ASTRO","7DPI","Background"
"1734",-7.66848128377779,-2.06979636016984,"Neuro 1","7DPI","Scissor-"
"1735",-0.869510703676778,7.89820166763167,"Glutamatergic 8","7DPI","Scissor-"
"1736",3.90333373010771,-10.2595556146254,"ASTRO","7DPI","Background"
"1737",2.07198733747618,9.31874772247176,"Glutamatergic 2","7DPI","Scissor-"
"1738",-8.23069041311129,-10.4086797601332,"GABAergic 1","7DPI","Background"
"1739",3.31935293138639,0.222777758652971,"MG","7DPI","Background"
"1740",4.37399942339079,1.96157940563063,"MG","7DPI","Background"
"1741",4.52671677530424,-9.96766260925432,"ASTRO","7DPI","Background"
"1742",4.70121294916288,-10.3448627359023,"ASTRO","7DPI","Background"
"1743",-5.70815461217745,-9.00256613556047,"GABAergic 1","7DPI","Background"
"1744",1.57757402122633,-13.8424575692763,"VLMC","7DPI","Background"
"1745",-9.24404566823824,-10.0731284982314,"GABAergic 1","7DPI","Scissor-"
"1746",11.4554935163321,0.806201540792988,"OLIGO","7DPI","Background"
"1747",-8.73832457601412,3.05466910537581,"Glutamatergic 1","7DPI","Background"
"1748",12.2312875455679,3.25595422920089,"OLIGO","7DPI","Background"
"1749",-7.42186968862398,-10.5584161645522,"GABAergic 1","7DPI","Background"
"1750",5.87619454324858,-13.4386289483656,"PER/Endo","7DPI","Background"
"1751",8.50511176050322,-9.82559565368791,"OPC","7DPI","Background"
"1752",12.058128899938,0.0382983916650275,"OLIGO","7DPI","Background"
"1753",-7.50266879140719,-8.83643130127092,"GABAergic 5","7DPI","Background"
"1754",-0.0100126796899613,5.388868057097,"Glutamatergic 4","7DPI","Scissor-"
"1755",11.5332103437247,0.609516643847034,"OLIGO","7DPI","Background"
"1756",5.7640219396414,-13.9019897348036,"MG","7DPI","Background"
"1757",-2.63779728948458,-0.461648560201122,"GABAergic 4","7DPI","Background"
"1758",0.428312546616954,5.8559786909471,"Glutamatergic 4","7DPI","Scissor-"
"1759",-7.84166281759127,-9.85392168823381,"GABAergic 1","7DPI","Background"
"1760",-8.8432983690439,-8.17164782348771,"GABAergic 1","7DPI","Background"
"1761",3.24753148019926,8.78872510131697,"Glutamatergic 6","7DPI","Scissor-"
"1762",-2.45211070119722,6.72322484191756,"Glutamatergic 9","7DPI","Scissor-"
"1763",12.1450238889517,0.955582641924427,"OLIGO","7DPI","Background"
"1764",-6.81020300924166,-4.64246920410295,"GABAergic 5","7DPI","Background"
"1765",12.7955709165396,0.45131821271281,"OLIGO","7DPI","Background"
"1766",-4.32055419027193,14.0880472296129,"Glutamatergic 3","7DPI","Scissor-"
"1767",-3.66948407232149,-0.216801590358212,"GABAergic 2","7DPI","Background"
"1768",-0.958099179857808,5.11010190185408,"Glutamatergic 5","7DPI","Scissor-"
"1769",11.8499103254141,3.04748245414595,"OLIGO","7DPI","Background"
"1770",-7.28519957601412,-9.33036307159562,"GABAergic 1","7DPI","Background"
"1771",4.53089529932157,-9.67037180725236,"ASTRO","7DPI","Background"
"1772",2.76844531953947,9.25367947753768,"Glutamatergic 6","7DPI","Scissor-"
"1773",-7.835067206019,-4.01076439682145,"GABAergic 3","7DPI","Background"
"1774",4.39349419534819,-9.32423952880998,"ASTRO","7DPI","Background"
"1775",-4.50651925145968,14.0106861227403,"Glutamatergic 3","7DPI","Scissor-"
"1776",-7.86199896871431,-2.54616025749345,"Neuro 1","7DPI","Background"
"1777",-3.55280821859224,14.1516067617784,"Glutamatergic 3","7DPI","Background"
"1778",0.80021131694929,6.02724095519881,"Glutamatergic 4","7DPI","Scissor-"
"1779",-8.62620680868013,-10.7491720086684,"GABAergic 1","7DPI","Scissor-"
"1780",1.73502523363249,6.74533530410628,"Glutamatergic 4","7DPI","Scissor-"
"1781",-7.43143122732027,-2.05737689796586,"Neuro 1","7DPI","Background"
"1782",3.28164560259001,0.228004838267968,"MG","7DPI","Background"
"1783",7.75233704507963,-9.71635893646379,"OPC","7DPI","Background"
"1784",11.3332734769644,-0.953483617936566,"OLIGO","7DPI","Background"
