"Name","Score","Gene"
"ILMN_1685062",1,"ILMN_1685062"
"ILMN_1711818",1,"ILMN_1711818"
"ILMN_2083833",1,"ILMN_2083833"
"ILMN_1775570",1,"ILMN_1775570"
"ILMN_1778617",1,"ILMN_1778617"
"ILMN_1671022",1,"ILMN_1671022"
"ILMN_1725773",1,"ILMN_1725773"
"ILMN_1655990",1,"ILMN_1655990"
"ILMN_1751407",1,"ILMN_1751407"
"ILMN_1715374",1,"ILMN_1715374"
"ILMN_2064902",1,"ILMN_2064902"
"ILMN_1693683",1,"ILMN_1693683"
"ILMN_1762803",1,"ILMN_1762803"
"ILMN_1765401",1,"ILMN_1765401"
"ILMN_1668795",1,"ILMN_1668795"
"ILMN_2206500",1,"ILMN_2206500"
"ILMN_2304495",1,"ILMN_2304495"
"ILMN_2175601",1,"ILMN_2175601"
"ILMN_2086654",1,"ILMN_2086654"
"ILMN_2175465",1,"ILMN_2175465"
"ILMN_2212909",1,"ILMN_2212909"
"ILMN_1738407",1,"ILMN_1738407"
"ILMN_1710524",1,"ILMN_1710524"
"ILMN_1717125",1,"ILMN_1717125"
"ILMN_1775520",1,"ILMN_1775520"
"ILMN_2170095",1,"ILMN_2170095"
"ILMN_1773809",1,"ILMN_1773809"
"ILMN_2294442",1,"ILMN_2294442"
"ILMN_2407314",1,"ILMN_2407314"
"ILMN_1701557",1,"ILMN_1701557"
"ILMN_2279217",1,"ILMN_2279217"
"ILMN_1719039",1,"ILMN_1719039"
"ILMN_1718354",1,"ILMN_1718354"
"ILMN_2102670",1,"ILMN_2102670"
"ILMN_1665873",1,"ILMN_1665873"
"ILMN_1814074",1,"ILMN_1814074"
"ILMN_1733781",1,"ILMN_1733781"
"ILMN_2081162",1,"ILMN_2081162"
"ILMN_2213008",1,"ILMN_2213008"
"ILMN_2082035",1,"ILMN_2082035"
"ILMN_2298366",1,"ILMN_2298366"
"ILMN_1705243",1,"ILMN_1705243"
"ILMN_2219681",1,"ILMN_2219681"
"ILMN_1661156",1,"ILMN_1661156"
"ILMN_1661476",1,"ILMN_1661476"
"ILMN_1684158",1,"ILMN_1684158"
"ILMN_1760573",1,"ILMN_1760573"
"ILMN_1694757",1,"ILMN_1694757"
"ILMN_2094718",1,"ILMN_2094718"
"ILMN_1809098",1,"ILMN_1809098"
"ILMN_2287147",1,"ILMN_2287147"
"ILMN_1766247",1,"ILMN_1766247"
"ILMN_1777721",1,"ILMN_1777721"
"ILMN_1741544",1,"ILMN_1741544"
"ILMN_1743226",1,"ILMN_1743226"
"ILMN_1757837",1,"ILMN_1757837"
"ILMN_2373495",1,"ILMN_2373495"
"ILMN_1684865",1,"ILMN_1684865"
"ILMN_2344907",1,"ILMN_2344907"
"ILMN_2126408",1,"ILMN_2126408"
"ILMN_2372379",1,"ILMN_2372379"
"ILMN_1809336",1,"ILMN_1809336"
"ILMN_2054652",1,"ILMN_2054652"
"ILMN_1751375",1,"ILMN_1751375"
"ILMN_1729965",1,"ILMN_1729965"
"ILMN_1804448",1,"ILMN_1804448"
"ILMN_1731314",1,"ILMN_1731314"
"ILMN_2085844",1,"ILMN_2085844"
"ILMN_1758339",1,"ILMN_1758339"
"ILMN_2268529",1,"ILMN_2268529"
"ILMN_1795341",1,"ILMN_1795341"
"ILMN_2167123",1,"ILMN_2167123"
"ILMN_1675708",1,"ILMN_1675708"
"ILMN_1665748",1,"ILMN_1665748"
"ILMN_1761148",1,"ILMN_1761148"
"ILMN_1785402",1,"ILMN_1785402"
"ILMN_1657750",1,"ILMN_1657750"
"ILMN_1705035",1,"ILMN_1705035"
"ILMN_2070792",1,"ILMN_2070792"
"ILMN_1731991",1,"ILMN_1731991"
"ILMN_1756522",1,"ILMN_1756522"
"ILMN_1703667",1,"ILMN_1703667"
"ILMN_1659189",1,"ILMN_1659189"
"ILMN_2229913",1,"ILMN_2229913"
"ILMN_1718603",1,"ILMN_1718603"
"ILMN_1679535",1,"ILMN_1679535"
"ILMN_1655468",1,"ILMN_1655468"
"ILMN_1754517",1,"ILMN_1754517"
"ILMN_2279397",1,"ILMN_2279397"
"ILMN_1776850",1,"ILMN_1776850"
"ILMN_1741563",1,"ILMN_1741563"
"ILMN_1695490",1,"ILMN_1695490"
"ILMN_1771494",1,"ILMN_1771494"
"ILMN_1720930",1,"ILMN_1720930"
"ILMN_1798581",1,"ILMN_1798581"
"ILMN_2359168",1,"ILMN_2359168"
"ILMN_1720540",1,"ILMN_1720540"
"ILMN_1758846",1,"ILMN_1758846"
"ILMN_1717165",1,"ILMN_1717165"
"ILMN_1717695",1,"ILMN_1717695"
"ILMN_1744403",1,"ILMN_1744403"
"ILMN_1768772",1,"ILMN_1768772"
"ILMN_1722209",1,"ILMN_1722209"
"ILMN_1674051",1,"ILMN_1674051"
"ILMN_1653836",1,"ILMN_1653836"
"ILMN_2281881",1,"ILMN_2281881"
"ILMN_1669227",1,"ILMN_1669227"
"ILMN_1677859",1,"ILMN_1677859"
"ILMN_1777190",1,"ILMN_1777190"
"ILMN_1692156",1,"ILMN_1692156"
"ILMN_1690888",1,"ILMN_1690888"
"ILMN_1741003",1,"ILMN_1741003"
"ILMN_1659352",1,"ILMN_1659352"
"ILMN_2378081",1,"ILMN_2378081"
"ILMN_1709479",1,"ILMN_1709479"
"ILMN_2391150",1,"ILMN_2391150"
"ILMN_1676649",1,"ILMN_1676649"
"ILMN_2375360",1,"ILMN_2375360"
"ILMN_1791232",1,"ILMN_1791232"
"ILMN_1784515",1,"ILMN_1784515"
"ILMN_1775298",1,"ILMN_1775298"
"ILMN_2364928",1,"ILMN_2364928"
"ILMN_1698243",1,"ILMN_1698243"
"ILMN_1691584",1,"ILMN_1691584"
"ILMN_1753712",1,"ILMN_1753712"
"ILMN_1727195",1,"ILMN_1727195"
"ILMN_2134974",1,"ILMN_2134974"
"ILMN_1667388",1,"ILMN_1667388"
"ILMN_1724902",1,"ILMN_1724902"
"ILMN_1782295",1,"ILMN_1782295"
"ILMN_1773111",1,"ILMN_1773111"
"ILMN_2414366",1,"ILMN_2414366"
"ILMN_2094262",1,"ILMN_2094262"
"ILMN_2399877",1,"ILMN_2399877"
"ILMN_2139740",1,"ILMN_2139740"
"ILMN_1711579",1,"ILMN_1711579"
"ILMN_1665040",1,"ILMN_1665040"
"ILMN_1677534",1,"ILMN_1677534"
"ILMN_2381476",1,"ILMN_2381476"
"ILMN_1731729",1,"ILMN_1731729"
"ILMN_1652434",1,"ILMN_1652434"
"ILMN_1687888",1,"ILMN_1687888"
"ILMN_1737629",1,"ILMN_1737629"
"ILMN_1654153",1,"ILMN_1654153"
"ILMN_2172269",1,"ILMN_2172269"
"ILMN_1670881",1,"ILMN_1670881"
"ILMN_1804051",1,"ILMN_1804051"
"ILMN_1683492",1,"ILMN_1683492"
"ILMN_2283216",1,"ILMN_2283216"
"ILMN_1688811",1,"ILMN_1688811"
"ILMN_2383306",1,"ILMN_2383306"
"ILMN_1653042",1,"ILMN_1653042"
"ILMN_1683067",1,"ILMN_1683067"
"ILMN_1708105",1,"ILMN_1708105"
"ILMN_2198912",1,"ILMN_2198912"
"ILMN_1701958",1,"ILMN_1701958"
"ILMN_1774281",1,"ILMN_1774281"
"ILMN_1719531",1,"ILMN_1719531"
"ILMN_1718046",1,"ILMN_1718046"
"ILMN_1694203",1,"ILMN_1694203"
"ILMN_1695282",1,"ILMN_1695282"
"ILMN_1783672",1,"ILMN_1783672"
"ILMN_1798819",1,"ILMN_1798819"
"ILMN_1694582",1,"ILMN_1694582"
"ILMN_1664001",1,"ILMN_1664001"
"ILMN_1659905",1,"ILMN_1659905"
"ILMN_2404746",1,"ILMN_2404746"
"ILMN_1803621",1,"ILMN_1803621"
"ILMN_1712718",1,"ILMN_1712718"
"ILMN_1715065",1,"ILMN_1715065"
"ILMN_1769040",1,"ILMN_1769040"
"ILMN_2072973",1,"ILMN_2072973"
"ILMN_1803124",1,"ILMN_1803124"
"ILMN_2285603",1,"ILMN_2285603"
"ILMN_2403534",1,"ILMN_2403534"
"ILMN_1807206",1,"ILMN_1807206"
"ILMN_1703016",1,"ILMN_1703016"
"ILMN_1736969",1,"ILMN_1736969"
"ILMN_1775658",1,"ILMN_1775658"
"ILMN_2066296",1,"ILMN_2066296"
"ILMN_1765500",1,"ILMN_1765500"
"ILMN_1711015",1,"ILMN_1711015"
"ILMN_2271762",1,"ILMN_2271762"
"ILMN_1665547",1,"ILMN_1665547"
"ILMN_2408771",1,"ILMN_2408771"
"ILMN_2343765",1,"ILMN_2343765"
"ILMN_1718900",1,"ILMN_1718900"
"ILMN_1676575",1,"ILMN_1676575"
"ILMN_1730209",1,"ILMN_1730209"
"ILMN_1749150",1,"ILMN_1749150"
"ILMN_1694268",1,"ILMN_1694268"
"ILMN_2103720",1,"ILMN_2103720"
"ILMN_2336902",1,"ILMN_2336902"
"ILMN_1667840",1,"ILMN_1667840"
"ILMN_1795503",1,"ILMN_1795503"
"ILMN_2189314",1,"ILMN_2189314"
"ILMN_2161746",1,"ILMN_2161746"
"ILMN_2076658",1,"ILMN_2076658"
"ILMN_2075067",1,"ILMN_2075067"
"ILMN_2373670",1,"ILMN_2373670"
"ILMN_2408139",1,"ILMN_2408139"
"ILMN_1805039",1,"ILMN_1805039"
"ILMN_2222695",1,"ILMN_2222695"
"ILMN_2232066",1,"ILMN_2232066"
"ILMN_2284810",1,"ILMN_2284810"
"ILMN_1721391",1,"ILMN_1721391"
"ILMN_1705066",1,"ILMN_1705066"
"ILMN_1687265",1,"ILMN_1687265"
"ILMN_1661589",1,"ILMN_1661589"
"ILMN_1703507",1,"ILMN_1703507"
"ILMN_1714936",1,"ILMN_1714936"
"ILMN_1715175",1,"ILMN_1715175"
"ILMN_2307032",1,"ILMN_2307032"
"ILMN_2142353",1,"ILMN_2142353"
"ILMN_1702789",1,"ILMN_1702789"
"ILMN_2400512",1,"ILMN_2400512"
"ILMN_2126055",1,"ILMN_2126055"
"ILMN_1658207",1,"ILMN_1658207"
"ILMN_1808674",1,"ILMN_1808674"
"ILMN_2068274",1,"ILMN_2068274"
"ILMN_1695961",1,"ILMN_1695961"
"ILMN_1658384",1,"ILMN_1658384"
"ILMN_1761693",1,"ILMN_1761693"
"ILMN_1652780",1,"ILMN_1652780"
"ILMN_1782810",1,"ILMN_1782810"
"ILMN_1740759",1,"ILMN_1740759"
"ILMN_1730054",1,"ILMN_1730054"
"ILMN_1710598",1,"ILMN_1710598"
"ILMN_1671913",1,"ILMN_1671913"
"ILMN_1695924",1,"ILMN_1695924"
"ILMN_1725679",1,"ILMN_1725679"
"ILMN_1725594",1,"ILMN_1725594"
"ILMN_1690807",1,"ILMN_1690807"
"ILMN_1712808",1,"ILMN_1712808"
"ILMN_2272074",1,"ILMN_2272074"
"ILMN_1694034",1,"ILMN_1694034"
"ILMN_2246083",1,"ILMN_2246083"
"ILMN_1696684",1,"ILMN_1696684"
"ILMN_1767351",1,"ILMN_1767351"
"ILMN_1766723",1,"ILMN_1766723"
"ILMN_1806667",1,"ILMN_1806667"
"ILMN_1702769",1,"ILMN_1702769"
"ILMN_2299072",1,"ILMN_2299072"
"ILMN_1784583",1,"ILMN_1784583"
"ILMN_2137499",1,"ILMN_2137499"
"ILMN_1724659",1,"ILMN_1724659"
"ILMN_1686637",1,"ILMN_1686637"
"ILMN_1748890",1,"ILMN_1748890"
"ILMN_2077905",1,"ILMN_2077905"
"ILMN_1768556",1,"ILMN_1768556"
"ILMN_1713948",1,"ILMN_1713948"
"ILMN_1743361",1,"ILMN_1743361"
"ILMN_1792186",1,"ILMN_1792186"
"ILMN_2343757",1,"ILMN_2343757"
"ILMN_1813344",1,"ILMN_1813344"
"ILMN_1732641",1,"ILMN_1732641"
"ILMN_2178492",1,"ILMN_2178492"
"ILMN_1669380",1,"ILMN_1669380"
"ILMN_1708363",1,"ILMN_1708363"
"ILMN_1682774",1,"ILMN_1682774"
"ILMN_1680102",1,"ILMN_1680102"
"ILMN_2224946",1,"ILMN_2224946"
"ILMN_1728309",1,"ILMN_1728309"
"ILMN_1814151",1,"ILMN_1814151"
"ILMN_2124920",1,"ILMN_2124920"
"ILMN_2368575",1,"ILMN_2368575"
"ILMN_1714067",1,"ILMN_1714067"
"ILMN_1702305",1,"ILMN_1702305"
"ILMN_2227120",1,"ILMN_2227120"
"ILMN_2325998",1,"ILMN_2325998"
"ILMN_1772506",1,"ILMN_1772506"
"ILMN_1749415",1,"ILMN_1749415"
"ILMN_1764867",1,"ILMN_1764867"
"ILMN_2190850",1,"ILMN_2190850"
"ILMN_2350266",1,"ILMN_2350266"
"ILMN_1670343",1,"ILMN_1670343"
"ILMN_1658624",1,"ILMN_1658624"
"ILMN_2175124",1,"ILMN_2175124"
"ILMN_1754969",1,"ILMN_1754969"
"ILMN_1741465",1,"ILMN_1741465"
"ILMN_1794781",1,"ILMN_1794781"
"ILMN_1653165",1,"ILMN_1653165"
"ILMN_1656826",1,"ILMN_1656826"
"ILMN_1779213",1,"ILMN_1779213"
"ILMN_2333774",1,"ILMN_2333774"
"ILMN_1673030",1,"ILMN_1673030"
"ILMN_1805807",1,"ILMN_1805807"
"ILMN_1798112",1,"ILMN_1798112"
"ILMN_2386100",1,"ILMN_2386100"
"ILMN_1678075",1,"ILMN_1678075"
"ILMN_2145889",1,"ILMN_2145889"
"ILMN_2373515",1,"ILMN_2373515"
"ILMN_1771805",1,"ILMN_1771805"
"ILMN_1694823",1,"ILMN_1694823"
"ILMN_1765419",1,"ILMN_1765419"
"ILMN_1687875",1,"ILMN_1687875"
"ILMN_2263466",1,"ILMN_2263466"
"ILMN_1811481",1,"ILMN_1811481"
"ILMN_1737535",1,"ILMN_1737535"
"ILMN_2137536",1,"ILMN_2137536"
"ILMN_2081087",1,"ILMN_2081087"
"ILMN_1803402",1,"ILMN_1803402"
"ILMN_1716651",1,"ILMN_1716651"
"ILMN_2111255",1,"ILMN_2111255"
"ILMN_1730047",1,"ILMN_1730047"
"ILMN_1810590",1,"ILMN_1810590"
"ILMN_1778951",1,"ILMN_1778951"
"ILMN_1789593",1,"ILMN_1789593"
"ILMN_1777708",1,"ILMN_1777708"
"ILMN_1677815",1,"ILMN_1677815"
"ILMN_2183856",1,"ILMN_2183856"
"ILMN_2119320",1,"ILMN_2119320"
"ILMN_1737860",1,"ILMN_1737860"
"ILMN_1798577",1,"ILMN_1798577"
"ILMN_2268381",1,"ILMN_2268381"
"ILMN_2053334",1,"ILMN_2053334"
"ILMN_1679577",1,"ILMN_1679577"
"ILMN_1714622",1,"ILMN_1714622"
"ILMN_1751885",1,"ILMN_1751885"
"ILMN_1746598",1,"ILMN_1746598"
"ILMN_1669747",1,"ILMN_1669747"
"ILMN_1731343",1,"ILMN_1731343"
"ILMN_1679958",1,"ILMN_1679958"
"ILMN_1728632",1,"ILMN_1728632"
"ILMN_1702407",1,"ILMN_1702407"
"ILMN_1782761",1,"ILMN_1782761"
"ILMN_1682675",1,"ILMN_1682675"
"ILMN_1697168",1,"ILMN_1697168"
"ILMN_2121437",1,"ILMN_2121437"
"ILMN_1798076",1,"ILMN_1798076"
"ILMN_1730945",1,"ILMN_1730945"
"ILMN_2245241",1,"ILMN_2245241"
"ILMN_1749636",1,"ILMN_1749636"
"ILMN_1804569",1,"ILMN_1804569"
"ILMN_2102330",1,"ILMN_2102330"
"ILMN_2196335",1,"ILMN_2196335"
"ILMN_1771688",1,"ILMN_1771688"
"ILMN_1784706",1,"ILMN_1784706"
"ILMN_1802539",1,"ILMN_1802539"
"ILMN_1693853",1,"ILMN_1693853"
"ILMN_1731964",1,"ILMN_1731964"
"ILMN_1747627",1,"ILMN_1747627"
"ILMN_1723568",1,"ILMN_1723568"
"ILMN_1655663",1,"ILMN_1655663"
"ILMN_2177928",1,"ILMN_2177928"
"ILMN_1805063",1,"ILMN_1805063"
"ILMN_2173291",1,"ILMN_2173291"
"ILMN_2410772",1,"ILMN_2410772"
"ILMN_2405129",1,"ILMN_2405129"
"ILMN_2353936",1,"ILMN_2353936"
"ILMN_1669114",1,"ILMN_1669114"
"ILMN_2127624",1,"ILMN_2127624"
"ILMN_2350823",1,"ILMN_2350823"
"ILMN_2164290",1,"ILMN_2164290"
"ILMN_1695606",1,"ILMN_1695606"
"ILMN_1688227",1,"ILMN_1688227"
"ILMN_2347789",1,"ILMN_2347789"
"ILMN_1683888",1,"ILMN_1683888"
"ILMN_2329885",1,"ILMN_2329885"
"ILMN_1771746",1,"ILMN_1771746"
"ILMN_2267025",1,"ILMN_2267025"
"ILMN_1784977",1,"ILMN_1784977"
"ILMN_1794921",1,"ILMN_1794921"
"ILMN_2301193",1,"ILMN_2301193"
"ILMN_1805457",1,"ILMN_1805457"
"ILMN_2077733",1,"ILMN_2077733"
"ILMN_2291538",1,"ILMN_2291538"
"ILMN_2392472",1,"ILMN_2392472"
"ILMN_1805376",1,"ILMN_1805376"
"ILMN_1763479",1,"ILMN_1763479"
"ILMN_2128048",1,"ILMN_2128048"
"ILMN_1681515",1,"ILMN_1681515"
"ILMN_2283915",1,"ILMN_2283915"
"ILMN_1706969",1,"ILMN_1706969"
"ILMN_2393254",1,"ILMN_2393254"
"ILMN_1700547",1,"ILMN_1700547"
"ILMN_1807580",1,"ILMN_1807580"
"ILMN_2118129",1,"ILMN_2118129"
"ILMN_2412822",1,"ILMN_2412822"
"ILMN_1807272",1,"ILMN_1807272"
"ILMN_1759542",1,"ILMN_1759542"
"ILMN_1790951",1,"ILMN_1790951"
"ILMN_1729367",1,"ILMN_1729367"
"ILMN_2166706",1,"ILMN_2166706"
"ILMN_2355486",1,"ILMN_2355486"
"ILMN_1660661",1,"ILMN_1660661"
"ILMN_1788874",1,"ILMN_1788874"
"ILMN_1704313",1,"ILMN_1704313"
"ILMN_2148122",1,"ILMN_2148122"
"ILMN_1666670",1,"ILMN_1666670"
"ILMN_2398711",1,"ILMN_2398711"
"ILMN_2357015",1,"ILMN_2357015"
"ILMN_2246131",1,"ILMN_2246131"
"ILMN_1711736",1,"ILMN_1711736"
"ILMN_1745330",1,"ILMN_1745330"
"ILMN_1654677",1,"ILMN_1654677"
"ILMN_1669446",1,"ILMN_1669446"
"ILMN_1656410",1,"ILMN_1656410"
"ILMN_1658027",1,"ILMN_1658027"
"ILMN_1745271",1,"ILMN_1745271"
"ILMN_1758404",1,"ILMN_1758404"
"ILMN_1673682",1,"ILMN_1673682"
"ILMN_1679693",1,"ILMN_1679693"
"ILMN_1737857",1,"ILMN_1737857"
"ILMN_1655163",1,"ILMN_1655163"
"ILMN_1782881",1,"ILMN_1782881"
"ILMN_2141118",1,"ILMN_2141118"
"ILMN_1717572",1,"ILMN_1717572"
"ILMN_1796455",1,"ILMN_1796455"
"ILMN_1666904",1,"ILMN_1666904"
"ILMN_1805396",1,"ILMN_1805396"
"ILMN_1768818",1,"ILMN_1768818"
"ILMN_1656415",1,"ILMN_1656415"
"ILMN_1727144",1,"ILMN_1727144"
"ILMN_1785587",1,"ILMN_1785587"
"ILMN_1655245",1,"ILMN_1655245"
"ILMN_2290204",1,"ILMN_2290204"
"ILMN_2122420",1,"ILMN_2122420"
"ILMN_2087528",1,"ILMN_2087528"
"ILMN_2204360",1,"ILMN_2204360"
"ILMN_1701459",1,"ILMN_1701459"
"ILMN_1663171",1,"ILMN_1663171"
"ILMN_2079786",1,"ILMN_2079786"
"ILMN_1755502",1,"ILMN_1755502"
"ILMN_1681975",1,"ILMN_1681975"
"ILMN_1685433",1,"ILMN_1685433"
"ILMN_1708950",1,"ILMN_1708950"
"ILMN_1741244",1,"ILMN_1741244"
"ILMN_1717262",1,"ILMN_1717262"
"ILMN_2400603",1,"ILMN_2400603"
"ILMN_1698584",1,"ILMN_1698584"
"ILMN_1753139",1,"ILMN_1753139"
"ILMN_1763765",1,"ILMN_1763765"
"ILMN_1737184",1,"ILMN_1737184"
"ILMN_1692936",1,"ILMN_1692936"
"ILMN_1683909",1,"ILMN_1683909"
"ILMN_1716592",1,"ILMN_1716592"
"ILMN_2260813",1,"ILMN_2260813"
"ILMN_1805990",1,"ILMN_1805990"
"ILMN_1724832",1,"ILMN_1724832"
"ILMN_2379762",1,"ILMN_2379762"
"ILMN_1653428",1,"ILMN_1653428"
"ILMN_1692368",1,"ILMN_1692368"
"ILMN_1685958",1,"ILMN_1685958"
"ILMN_1702097",1,"ILMN_1702097"
"ILMN_1688565",1,"ILMN_1688565"
"ILMN_1657888",1,"ILMN_1657888"
"ILMN_1695036",1,"ILMN_1695036"
"ILMN_1748027",1,"ILMN_1748027"
"ILMN_1797786",1,"ILMN_1797786"
"ILMN_1767657",1,"ILMN_1767657"
"ILMN_2165354",1,"ILMN_2165354"
"ILMN_1709799",1,"ILMN_1709799"
"ILMN_1666174",1,"ILMN_1666174"
"ILMN_2253537",1,"ILMN_2253537"
"ILMN_1814799",1,"ILMN_1814799"
"ILMN_1725166",1,"ILMN_1725166"
"ILMN_2136926",1,"ILMN_2136926"
"ILMN_1722890",1,"ILMN_1722890"
"ILMN_2110110",1,"ILMN_2110110"
"ILMN_2353327",1,"ILMN_2353327"
"ILMN_1685285",1,"ILMN_1685285"
"ILMN_1699925",1,"ILMN_1699925"
"ILMN_2389528",1,"ILMN_2389528"
"ILMN_1773801",1,"ILMN_1773801"
"ILMN_1704335",1,"ILMN_1704335"
"ILMN_1689098",1,"ILMN_1689098"
"ILMN_1654854",1,"ILMN_1654854"
"ILMN_1807914",1,"ILMN_1807914"
"ILMN_1800317",1,"ILMN_1800317"
"ILMN_2224619",1,"ILMN_2224619"
"ILMN_2175659",1,"ILMN_2175659"
"ILMN_1766904",1,"ILMN_1766904"
"ILMN_1794672",1,"ILMN_1794672"
"ILMN_2181867",1,"ILMN_2181867"
"ILMN_1748092",1,"ILMN_1748092"
"ILMN_2366473",1,"ILMN_2366473"
"ILMN_1670420",1,"ILMN_1670420"
"ILMN_1715532",1,"ILMN_1715532"
"ILMN_1788305",1,"ILMN_1788305"
"ILMN_1784749",1,"ILMN_1784749"
"ILMN_1803018",1,"ILMN_1803018"
"ILMN_1750011",1,"ILMN_1750011"
"ILMN_1773389",1,"ILMN_1773389"
"ILMN_1766438",1,"ILMN_1766438"
"ILMN_1666363",1,"ILMN_1666363"
"ILMN_1794372",1,"ILMN_1794372"
"ILMN_1809730",1,"ILMN_1809730"
"ILMN_1706818",1,"ILMN_1706818"
"ILMN_1762464",1,"ILMN_1762464"
"ILMN_1756623",1,"ILMN_1756623"
"ILMN_1682544",1,"ILMN_1682544"
"ILMN_2159471",1,"ILMN_2159471"
"ILMN_1685259",1,"ILMN_1685259"
"ILMN_1753166",1,"ILMN_1753166"
"ILMN_2335557",1,"ILMN_2335557"
"ILMN_2250923",1,"ILMN_2250923"
"ILMN_1744268",1,"ILMN_1744268"
"ILMN_2225254",1,"ILMN_2225254"
"ILMN_2180519",1,"ILMN_2180519"
"ILMN_2315044",1,"ILMN_2315044"
"ILMN_1671118",1,"ILMN_1671118"
"ILMN_2131926",1,"ILMN_2131926"
"ILMN_2259155",1,"ILMN_2259155"
"ILMN_1721029",1,"ILMN_1721029"
"ILMN_2366587",1,"ILMN_2366587"
"ILMN_1754643",1,"ILMN_1754643"
"ILMN_2410182",1,"ILMN_2410182"
"ILMN_1772289",1,"ILMN_1772289"
"ILMN_1795166",1,"ILMN_1795166"
"ILMN_2366967",1,"ILMN_2366967"
"ILMN_1787266",1,"ILMN_1787266"
"ILMN_1674152",1,"ILMN_1674152"
"ILMN_1735779",1,"ILMN_1735779"
"ILMN_1701007",1,"ILMN_1701007"
"ILMN_1690469",1,"ILMN_1690469"
"ILMN_1708513",1,"ILMN_1708513"
"ILMN_1722554",1,"ILMN_1722554"
"ILMN_2194229",1,"ILMN_2194229"
"ILMN_1669722",1,"ILMN_1669722"
"ILMN_2399933",1,"ILMN_2399933"
"ILMN_1732060",1,"ILMN_1732060"
"ILMN_1674827",1,"ILMN_1674827"
"ILMN_2376625",1,"ILMN_2376625"
"ILMN_1786259",1,"ILMN_1786259"
"ILMN_2292646",1,"ILMN_2292646"
"ILMN_1694177",1,"ILMN_1694177"
"ILMN_1809695",1,"ILMN_1809695"
"ILMN_2296037",1,"ILMN_2296037"
"ILMN_1778277",1,"ILMN_1778277"
"ILMN_1679870",1,"ILMN_1679870"
"ILMN_1674373",1,"ILMN_1674373"
"ILMN_2322100",1,"ILMN_2322100"
"ILMN_1713024",1,"ILMN_1713024"
"ILMN_1682616",1,"ILMN_1682616"
"ILMN_1684000",1,"ILMN_1684000"
"ILMN_1807798",1,"ILMN_1807798"
"ILMN_1684614",1,"ILMN_1684614"
"ILMN_2297570",1,"ILMN_2297570"
"ILMN_2211546",1,"ILMN_2211546"
"ILMN_1675365",1,"ILMN_1675365"
"ILMN_2314208",1,"ILMN_2314208"
"ILMN_1664701",1,"ILMN_1664701"
"ILMN_1801454",1,"ILMN_1801454"
"ILMN_1656132",1,"ILMN_1656132"
"ILMN_2328776",1,"ILMN_2328776"
"ILMN_2257587",1,"ILMN_2257587"
"ILMN_2353490",1,"ILMN_2353490"
"ILMN_1702584",1,"ILMN_1702584"
"ILMN_1659202",1,"ILMN_1659202"
"ILMN_1753002",1,"ILMN_1753002"
"ILMN_1773080",1,"ILMN_1773080"
"ILMN_1651657",1,"ILMN_1651657"
"ILMN_1679646",1,"ILMN_1679646"
"ILMN_1670872",1,"ILMN_1670872"
"ILMN_1723418",1,"ILMN_1723418"
"ILMN_2338038",1,"ILMN_2338038"
"ILMN_1660890",1,"ILMN_1660890"
"ILMN_2059689",1,"ILMN_2059689"
"ILMN_2408730",1,"ILMN_2408730"
"ILMN_2357155",1,"ILMN_2357155"
"ILMN_1661994",1,"ILMN_1661994"
"ILMN_2239408",1,"ILMN_2239408"
"ILMN_1667405",1,"ILMN_1667405"
"ILMN_1660635",1,"ILMN_1660635"
"ILMN_1804697",1,"ILMN_1804697"
"ILMN_2070583",1,"ILMN_2070583"
"ILMN_1661627",1,"ILMN_1661627"
"ILMN_1711608",1,"ILMN_1711608"
"ILMN_1812118",1,"ILMN_1812118"
"ILMN_1682034",1,"ILMN_1682034"
"ILMN_1695093",1,"ILMN_1695093"
"ILMN_1657332",1,"ILMN_1657332"
"ILMN_1771832",1,"ILMN_1771832"
"ILMN_1697959",1,"ILMN_1697959"
"ILMN_1721429",1,"ILMN_1721429"
"ILMN_1664815",1,"ILMN_1664815"
"ILMN_1676191",1,"ILMN_1676191"
"ILMN_2226519",1,"ILMN_2226519"
"ILMN_1707780",1,"ILMN_1707780"
"ILMN_1675701",1,"ILMN_1675701"
"ILMN_2244484",1,"ILMN_2244484"
"ILMN_2245180",1,"ILMN_2245180"
"ILMN_1692335",1,"ILMN_1692335"
"ILMN_2259633",1,"ILMN_2259633"
"ILMN_1797796",1,"ILMN_1797796"
"ILMN_2195721",1,"ILMN_2195721"
"ILMN_2190214",1,"ILMN_2190214"
"ILMN_1813837",1,"ILMN_1813837"
"ILMN_1740524",1,"ILMN_1740524"
"ILMN_1808325",1,"ILMN_1808325"
"ILMN_1678922",1,"ILMN_1678922"
"ILMN_1757132",1,"ILMN_1757132"
"ILMN_2358718",1,"ILMN_2358718"
"ILMN_1735548",1,"ILMN_1735548"
"ILMN_1809364",1,"ILMN_1809364"
"ILMN_1717702",1,"ILMN_1717702"
"ILMN_2139827",1,"ILMN_2139827"
"ILMN_1720694",1,"ILMN_1720694"
"ILMN_2140623",1,"ILMN_2140623"
"ILMN_2224990",1,"ILMN_2224990"
"ILMN_1745570",1,"ILMN_1745570"
"ILMN_1671403",1,"ILMN_1671403"
"ILMN_1747783",1,"ILMN_1747783"
"ILMN_1697444",1,"ILMN_1697444"
"ILMN_1806520",1,"ILMN_1806520"
"ILMN_1796154",1,"ILMN_1796154"
"ILMN_1738819",1,"ILMN_1738819"
