OriginalID,GeneSymbol,logFC,AveExpr,P.Value,adj.P.Val,Dataset,Species
1377684_at,Rars2,0.255350124944651,8.06741430245563,0.0053241839088978,0.014224810599898,GSE61616,Rat
1370085_at,Rasa1,-0.14460305489074,10.1013230176339,0.0322530991660515,0.0622116932931239,GSE61616,Rat
1384386_at,Rasa2,-0.420228438389188,5.42120083101968,0.0002572473089249,0.0013096714277303,GSE61616,Rat
1370942_at,Rasa3,0.169749794992761,9.34964679889475,0.0942122620026955,0.15080117516418,GSE61616,Rat
1374165_at,Rasa4,1.43127300836147,6.46763192815792,2.60284023969451e-06,4.52463547312797e-05,GSE61616,Rat
1393416_at,Rasal1,-0.728983365407359,8.52815743623663,0.0012116094710402,0.0043470054153068,GSE61616,Rat
1378740_at,Rasal2,-0.188546021410926,9.33209573752482,0.0251557580869207,0.0507537901093257,GSE61616,Rat
1396231_at,Rasal3,1.28904268990231,6.08098378150588,2.09672318984789e-08,1.35251028594535e-06,GSE61616,Rat
1387908_at,Rasd1,-1.45404441715218,8.64391417533553,4.40232704754672e-07,1.19570278473062e-05,GSE61616,Rat
1370372_at,Rasd2,-1.93383768203496,8.88221773327118,0.0002539233615178,0.0012962169046763,GSE61616,Rat
1393081_at,Rasgef1a,-0.741743414639498,11.6388210291107,2.03221347209735e-05,0.0002020454180586,GSE61616,Rat
1386701_at,Rasgef1b,-0.83589148381911,5.91057054335039,0.0001295226468318,0.0007887262177055,GSE61616,Rat
1389811_at,Rasgef1c,-1.19051960445586,7.36897420545208,0.0031969937411704,0.0094124120379305,GSE61616,Rat
1370996_at,Rasgrf1,-0.472075613666293,11.8092158765666,0.0030469463542128,0.0090615840747504,GSE61616,Rat
1369780_at,Rasgrf2,-0.706089021254867,6.38461787194686,3.0194170848297e-05,0.0002705296799801,GSE61616,Rat
1369129_at,Rasgrp1,-0.966076896024133,5.78173339874012,5.72934867527e-05,0.0004333098600491,GSE61616,Rat
1374872_at,Rasgrp2,-0.757054995842165,7.86645157274192,0.0051466907346973,0.0138325931344183,GSE61616,Rat
1390159_at,Rasgrp3,2.2203658277148,8.86665996301587,1.71682825105234e-07,5.94561712466335e-06,GSE61616,Rat
1368781_at,Rasgrp4,-0.0520215185037017,4.19238444342001,0.265754785740039,0.352019255546872,GSE61616,Rat
1388970_at,Rasip1,0.15339914401065,8.00549645122002,0.13223499283132,0.199016651628767,GSE61616,Rat
1376909_at,Rasl10a,-0.977282401111042,9.43887967997448,6.89672747675691e-05,0.0004964845550918,GSE61616,Rat
1398418_at,Rasl10b,-0.0136674413279247,4.37166630840035,0.861962079502384,0.894970576604055,GSE61616,Rat
1383322_at,Rasl11b,-0.811479044504015,9.55632879353703,0.0007484841731926,0.0029869253563605,GSE61616,Rat
1378484_at,Rasl12,0.546681508705364,6.40521259294649,0.0001982308053279,0.0010790792604398,GSE61616,Rat
1373989_at,Rassf1,0.409858957349892,8.35717990580808,0.0029218280286578,0.0087666116607071,GSE61616,Rat
1379430_at,Rassf2,0.183965903161044,5.25692889312265,0.0215594418287499,0.0446430077855544,GSE61616,Rat
1373934_at,Rassf3,1.08961727819245,8.11039672925384,1.84404053343035e-05,0.0001887062077958,GSE61616,Rat
1378321_at,Rassf4,2.80312557862034,6.91648125928057,2.04445497730535e-08,1.32459386123373e-06,GSE61616,Rat
1370415_at,Rassf5,-0.152510157511253,9.40786107502709,0.230986624222897,0.313756410862978,GSE61616,Rat
1382384_at,Rassf6,-0.252405438372709,5.12719868751448,0.017673710282388,0.0379964291598507,GSE61616,Rat
1379315_at,Rassf7,-0.502658624648701,6.91194531134531,0.0010920219640321,0.0040048102664429,GSE61616,Rat
1373624_at,Rassf8,0.509989098658984,8.54873671763893,0.001708679816617,0.0056976286527688,GSE61616,Rat
1387581_at,Rassf9,1.4711343403675,4.76041700632516,7.42852000177255e-07,1.77570748297559e-05,GSE61616,Rat
1370791_at,RatNP-3b,0.126960089637405,3.36784011881205,0.106517465209498,0.166671026442776,GSE61616,Rat
1382881_at,Raver1,-0.25496895276404,4.71798384021145,0.0102341074050006,0.0242012399200148,GSE61616,Rat
1378471_at,Raver2,-0.107704725978361,5.72647120920996,0.570481420431998,0.649963426656459,GSE61616,Rat
1398284_at,Rax,0.003188358641822,3.44283091550086,0.958283703512949,0.969128317633547,GSE61616,Rat
1388185_at,Rb1,0.157793546257272,9.10286607616251,0.0639243756529712,0.109663733364505,GSE61616,Rat
1379449_at,Rb1cc1,-0.448716793973653,10.4989389761843,0.0005261701263983,0.0022761670275228,GSE61616,Rat
1384937_at,Rbak,-0.150537689333739,7.26923554405835,0.0920867629551959,0.14818411679311,GSE61616,Rat
1392543_at,Rbbp4 /// RGD1563620,0.337123219690728,11.1967688378618,2.24127025727397e-05,0.0002177162627003,GSE61616,Rat
1381323_at,Rbbp5,-0.15685726583544,8.50547353900899,0.0715782037682753,0.120525224047434,GSE61616,Rat
1376947_at,Rbbp6,0.187484459652914,7.83377392453474,0.0540422984517571,0.0953404492597683,GSE61616,Rat
1398768_at,Rbbp7,0.285753297469446,11.8070124646283,0.0036847584294735,0.0105492700284099,GSE61616,Rat
1391040_at,Rbbp8,0.332535832576544,8.46850950518264,0.0064199710383668,0.0165578602854679,GSE61616,Rat
1381096_at,Rbbp8nl,-0.102068012889668,3.84277022181112,0.0533888187019439,0.0943803361079895,GSE61616,Rat
1394033_at,Rbbp9,0.593886826366862,7.77895654683828,0.0011989413883531,0.0043095097360603,GSE61616,Rat
1386966_a_at,Rbck1,0.192499551177188,7.44222351882816,0.0635136975228021,0.109139820933895,GSE61616,Rat
1388946_at,Rbfa,-0.132792393727495,8.66898237905574,0.0437046593423663,0.0801380783424892,GSE61616,Rat
1385235_at,Rbfox1,-1.11303491169567,11.8918089547899,3.99256953611945e-09,4.19476081093847e-07,GSE61616,Rat
1375545_at,Rbfox2,-0.743033887544464,8.51461190174874,7.74003308563748e-05,0.0005394605309956,GSE61616,Rat
1377095_at,Rbfox3,-1.09287536440218,11.0307501568667,1.01114312988435e-06,2.24771552510888e-05,GSE61616,Rat
1375093_at,Rbks,0.449157152259463,7.66994575712372,6.79735345745575e-05,0.0004916067329614,GSE61616,Rat
1380692_at,Rbl1,2.85109973871125,7.29109141859226,1.75541644519813e-10,6.0657440032463e-08,GSE61616,Rat
1368403_at,Rbl2,0.425715865198605,9.22976961502245,0.0002200894317448,0.0011676153595759,GSE61616,Rat
1370356_at,Rbm10,-0.21539808076428,8.52331848103848,0.011044104877737,0.0257988896261357,GSE61616,Rat
1379566_at,Rbm11,-0.801724935187903,7.92037505062076,0.0189547514321669,0.0402453618344343,GSE61616,Rat
1377187_at,Rbm12b,-0.0940078763306004,8.22770901733915,0.198080673555734,0.277232712282167,GSE61616,Rat
1374844_at,Rbm14,0.142192436294498,9.19916230109937,0.0232042353757266,0.0474537065791887,GSE61616,Rat
1395129_at,Rbm15,-0.0949642797694731,5.33715887024353,0.462173039768356,0.550272563696635,GSE61616,Rat
