OriginalID,GeneSymbol,logFC,logCPM,PValue,FDR,Dataset,Species
Slc51a,SLC51A,1.6531941737339,-1.13254159140605,0.0001442839399178,0.0016116723014948,GSE104036,Mouse
Arhgef26,ARHGEF26,0.532189685492034,4.85044250307583,0.0001445091060931,0.0016131358520563,GSE104036,Mouse
Ampd3,AMPD3,0.779313022620455,4.04514304227258,0.0001459284372942,0.0016279191230712,GSE104036,Mouse
Malt1,MALT1,0.891497538736112,2.22678070717434,0.0001461960798131,0.0016298437394914,GSE104036,Mouse
Tmem160,TMEM160,-0.64007609020708,3.7485367758557,0.0001469558041648,0.0016372481822914,GSE104036,Mouse
Jade3,JADE3,0.753078303385814,3.54563037030791,0.0001472617077493,0.0016395902289052,GSE104036,Mouse
Tsc22d1,TSC22D1,-0.425724777346113,8.04958236725451,0.0001475979136571,0.001642266396438,GSE104036,Mouse
Egr1,EGR1,-0.647262613507834,6.34513444028682,0.0001480923426715,0.0016466984371682,GSE104036,Mouse
Pcsk2os2,PCSK2OS2,0.900658672288861,2.17285693363775,0.0001484369918648,0.001648920696288,GSE104036,Mouse
Snca,SNCA,-0.696734816970387,6.29654871892494,0.0001484846591405,0.001648920696288,GSE104036,Mouse
Ndufs5,NDUFS5,-0.561767660255341,4.63692679424002,0.0001489657187422,0.0016531914447202,GSE104036,Mouse
Brip1,BRIP1,1.61082253042393,-0.516117092524393,0.0001493406655131,0.0016562798081343,GSE104036,Mouse
Fam129b,FAM129B,0.682499681061036,4.82339639966303,0.0001507277723008,0.001670582392222,GSE104036,Mouse
Lsamp,LSAMP,-0.56834433169726,7.99132391234156,0.000150935636963,0.0016718048735366,GSE104036,Mouse
Tgfb1i1,TGFB1I1,0.848550408298518,2.54740710030195,0.0001510801725348,0.0016723247780266,GSE104036,Mouse
Gm14443,GM14443,1.0736197735291,2.76277236564522,0.000151699296718,0.0016775626467116,GSE104036,Mouse
Bsg,BSG,-0.455795229982501,7.8509889728973,0.000151749174345,0.0016775626467116,GSE104036,Mouse
Prrx2,PRRX2,2.10988907544459,-0.872157090962332,0.0001525719791589,0.0016855711559566,GSE104036,Mouse
Ribc1,RIBC1,1.57263421914334,-0.565557661034514,0.0001529374089795,0.0016885196539074,GSE104036,Mouse
Agpat1,AGPAT1,-0.493928411143883,5.75553950445044,0.00015401255452,0.0016992949914369,GSE104036,Mouse
Gclm,GCLM,0.474801480672271,5.47324726279725,0.0001542167210024,0.0016999956044487,GSE104036,Mouse
Akap12,AKAP12,1.19380743304328,5.84080985553551,0.0001542744770888,0.0016999956044487,GSE104036,Mouse
Chd3,CHD3,-0.457170545965851,8.16659640382839,0.0001546775784915,0.0017028458281814,GSE104036,Mouse
Atad2,ATAD2,0.671889287979396,3.49965421870511,0.000154731891128,0.0017028458281814,GSE104036,Mouse
Eqtn,EQTN,1.05135572502246,1.07763361920119,0.0001549211425342,0.001703834260157,GSE104036,Mouse
Vamp1,VAMP1,-0.516706262076479,6.27885607228479,0.0001552269445669,0.001706102434352,GSE104036,Mouse
Ptpru,PTPRU,-0.56829338388916,5.2442216568269,0.000155351599365,0.0017063779840512,GSE104036,Mouse
Nbea,NBEA,-0.430010589742713,8.85403895697733,0.0001556360973776,0.0017084077697415,GSE104036,Mouse
Tex11,TEX11,1.85313287933716,-1.626068511951,0.000157104236853,0.0017234193972318,GSE104036,Mouse
Lama4,LAMA4,0.936296213466254,4.03998146107167,0.0001580979696295,0.0017332109466426,GSE104036,Mouse
Tcf25,TCF25,-0.455281368909081,8.63952361161426,0.0001591093794065,0.0017431836420274,GSE104036,Mouse
Sh3gl3,SH3GL3,-0.566041020850006,4.11508397734564,0.0001599326307444,0.0017510834682467,GSE104036,Mouse
Macrod2,MACROD2,-0.548973178525392,5.20560837897676,0.0001601653022055,0.0017525111451414,GSE104036,Mouse
Klhl10,KLHL10,1.20093139488712,0.455913826750036,0.0001609773473801,0.0017602723978035,GSE104036,Mouse
Tead3,TEAD3,1.32315740238715,0.380927535914595,0.0001622241129952,0.0017717871076877,GSE104036,Mouse
Cdc25a,CDC25A,0.979941126569391,2.74578711568553,0.0001622371737357,0.0017717871076877,GSE104036,Mouse
Gm26493,GM26493,-1.20152018973685,5.12327588373077,0.0001643414236686,0.0017935571845253,GSE104036,Mouse
Adamts4,ADAMTS4,1.56606860408797,4.10956228557643,0.0001644399379567,0.0017935571845253,GSE104036,Mouse
Gfpt2,GFPT2,0.751246302217102,2.49052877220358,0.0001650861940518,0.0017994605184974,GSE104036,Mouse
Lpl,LPL,1.86594042245027,4.63438666295066,0.000165321833101,0.001800883413977,GSE104036,Mouse
Sema6b,SEMA6B,-0.460364434485399,6.68478067693741,0.0001660909224062,0.0018081117887106,GSE104036,Mouse
Gm11693,GM11693,1.76486562559201,-1.38209216369676,0.000166227098935,0.0018084452953985,GSE104036,Mouse
Phf13,PHF13,0.656809195786239,3.47690766323776,0.0001672354502502,0.0018172114156231,GSE104036,Mouse
Mthfr,MTHFR,0.549655085533029,5.31868747103474,0.0001672449607492,0.0018172114156231,GSE104036,Mouse
Slc30a7,SLC30A7,0.506873375280635,5.06916057877199,0.0001673949856875,0.0018176888971833,GSE104036,Mouse
Akna,AKNA,0.880892735858772,1.97146847795122,0.0001680880828093,0.0018240590873574,GSE104036,Mouse
Itgad,ITGAD,1.16834815884479,0.466506327022904,0.0001689602077357,0.0018323627592106,GSE104036,Mouse
Agtpbp1,AGTPBP1,-0.429716284719561,7.7242861728876,0.000169244057095,0.0018342801507425,GSE104036,Mouse
Idua,IDUA,0.622321583300513,3.21087061937288,0.0001701974178673,0.001842091237303,GSE104036,Mouse
Olig1,OLIG1,-0.690406800392941,4.88274516929642,0.0001702053155473,0.001842091237303,GSE104036,Mouse
Mapk8ip2,MAPK8IP2,-0.41905758503933,8.06574139226196,0.0001702872786628,0.001842091237303,GSE104036,Mouse
Shroom2,SHROOM2,-0.447529029840274,6.08226331306804,0.0001712638533088,0.0018514865151091,GSE104036,Mouse
Cdhr1,CDHR1,-1.24754522586133,2.71840719275556,0.0001714126174426,0.0018519263555355,GSE104036,Mouse
Akap6,AKAP6,-0.432757979542945,8.87168106792687,0.0001716729841715,0.0018535706261997,GSE104036,Mouse
Plcxd3,PLCXD3,-0.614965184719886,3.80370527686426,0.0001720233054565,0.0018561834628453,GSE104036,Mouse
Cxx1a,CXX1A,-0.661701607177225,3.41068920579844,0.000172507162227,0.0018602329922972,GSE104036,Mouse
Epdr1,EPDR1,-0.460794379224025,6.54752448500128,0.0001728930202435,0.0018632213219332,GSE104036,Mouse
Scarna3a,SCARNA3A,-1.96307950030639,2.18753706871874,0.0001745446928959,0.0018798386629614,GSE104036,Mouse
Slc37a2,SLC37A2,1.18138131662438,2.63028403613089,0.00017498292968,0.0018822081319117,GSE104036,Mouse
Morn4,MORN4,-0.618833119511892,3.57251898098583,0.0001749843918374,0.0018822081319117,GSE104036,Mouse
Cntnap4,CNTNAP4,-0.551828638342184,5.50409680417209,0.0001764783174959,0.0018962965221112,GSE104036,Mouse
Gm10558,GM10558,1.1300531198491,1.65388389732907,0.0001765154918451,0.0018962965221112,GSE104036,Mouse
Sertad1,SERTAD1,0.767000562163095,3.2532351002698,0.0001771549165432,0.0019019733677747,GSE104036,Mouse
Gnl2,GNL2,0.527111619498328,4.9367193724595,0.0001780137631264,0.0019092554875597,GSE104036,Mouse
Cacnb1,CACNB1,-0.575070934695103,6.12738558743403,0.0001781435532105,0.0019092554875597,GSE104036,Mouse
Tenm3,TENM3,-0.521231508689675,7.43151199586504,0.0001781674656905,0.0019092554875597,GSE104036,Mouse
Gm14540,GM14540,1.4104597708393,0.497378531306549,0.0001799491204211,0.0019271426115099,GSE104036,Mouse
Tnfrsf1b,TNFRSF1B,1.42785429320357,2.92556787595259,0.0001802111252793,0.001928743055379,GSE104036,Mouse
Btbd2,BTBD2,-0.475178763786764,5.23960120993979,0.000180546958417,0.0019311311688365,GSE104036,Mouse
Adamtsl4,ADAMTSL4,0.97073835863175,2.38126934440548,0.000181022666026,0.0019348970792863,GSE104036,Mouse
Alpk3,ALPK3,1.67528591176583,0.263113987608682,0.0001811248856244,0.0019348970792863,GSE104036,Mouse
Dscaml1,DSCAML1,-0.500530112035614,5.71190465437837,0.0001813479284111,0.0019360727435044,GSE104036,Mouse
Elovl7,ELOVL7,0.830166842595088,2.92418408480154,0.000181632779651,0.0019369818768469,GSE104036,Mouse
Cadm2,CADM2,-0.55057238706852,7.94880175405624,0.0001816591698916,0.0019369818768469,GSE104036,Mouse
Pus7,PUS7,0.573437437353599,3.94272446294895,0.0001818373312947,0.0019376757908803,GSE104036,Mouse
Snap47,SNAP47,-0.485176930364926,7.88248502029177,0.000182197299122,0.0019403049847455,GSE104036,Mouse
Pxn,PXN,0.693662315433256,3.64832364429246,0.0001825508336202,0.0019428624435297,GSE104036,Mouse
Mctp2,MCTP2,0.9104450459652,2.25667445249984,0.0001829262992528,0.0019456499923634,GSE104036,Mouse
Ap3b2,AP3B2,-0.468732045206393,6.96428472308676,0.0001836063390823,0.0019516716006053,GSE104036,Mouse
Gng4,GNG4,-0.883374215667746,4.49007775118803,0.0001842601463056,0.0019574070718835,GSE104036,Mouse
Gm25848,GM25848,-1.0678410739514,3.18626270495285,0.0001849343820644,0.0019633523151639,GSE104036,Mouse
Arl6ip5,ARL6IP5,-0.479996417751903,6.1438501485596,0.0001859339630727,0.0019727420787939,GSE104036,Mouse
Pla2g2c,PLA2G2C,1.86566023512361,-1.05935297443023,0.0001883574082401,0.0019961889866469,GSE104036,Mouse
Edrf1,EDRF1,0.524288193971697,5.12882425524761,0.0001884121049575,0.0019961889866469,GSE104036,Mouse
Dusp26,DUSP26,-0.50952268578775,5.14054055426535,0.0001884933633145,0.0019961889866469,GSE104036,Mouse
Enpp5,ENPP5,-0.482889836833536,7.6909291551807,0.0001895197712735,0.0020058191975118,GSE104036,Mouse
Fcgrt,FCGRT,-0.741114345623133,3.28420663891131,0.000190041415207,0.0020100985491195,GSE104036,Mouse
Gm16041,GM16041,1.31976808832047,1.37971838793474,0.0001904272504401,0.0020129370365775,GSE104036,Mouse
Dnajc27,DNAJC27,-0.451593463431247,6.98452221537507,0.0001908511353929,0.0020161739857941,GSE104036,Mouse
Zmym3,ZMYM3,-0.463703594701273,6.22220659056769,0.0001913123996816,0.0020198015825913,GSE104036,Mouse
Svopl,SVOPL,1.68779309569822,-0.492414248995305,0.0001925623646787,0.002031746378553,GSE104036,Mouse
Epb4.1l3,EPB4.1L3,-0.448724032110239,6.98835999373322,0.0001931758508665,0.0020369650489835,GSE104036,Mouse
Vamp2,VAMP2,-0.550410392439866,7.44198947456332,0.0001940624841243,0.0020450557598225,GSE104036,Mouse
Ahsa2,AHSA2,0.645444423288163,3.42961121929515,0.0001942858662038,0.0020461513936096,GSE104036,Mouse
Srebf2,SREBF2,-0.441095727980819,7.283717296666,0.0001953899358303,0.0020565150801308,GSE104036,Mouse
Map1lc3a,MAP1LC3A,-0.583792571531153,5.91270547643021,0.0001957361541375,0.0020588944144553,GSE104036,Mouse
Dync1h1,DYNC1H1,-0.461371986927145,10.793207748857,0.0001959205299251,0.0020595694970969,GSE104036,Mouse
Fads2,FADS2,-0.508591092830935,5.49064954905194,0.0001963231643302,0.0020625367386872,GSE104036,Mouse
Trim6,TRIM6,2.15432065246032,-1.95643186448858,0.0001965059782884,0.0020631923639539,GSE104036,Mouse
Uqcrh,UQCRH,-0.491260456276025,6.21948668137438,0.0001971749845917,0.0020687539971479,GSE104036,Mouse
Myo1g,MYO1G,1.96039293976866,-0.119688677716576,0.000197277153857,0.0020687539971479,GSE104036,Mouse
Gm24119,GM24119,-0.466335280654129,6.93887830610401,0.0001975592538926,0.0020704451470646,GSE104036,Mouse
Gm22767,GM22767,-1.14964786418683,4.789386564255,0.0001977853014673,0.0020715471519825,GSE104036,Mouse
Akr1c14,AKR1C14,-1.82715028334711,-1.10245195612778,0.0001988320216195,0.0020812380515891,GSE104036,Mouse
Wscd2,WSCD2,-0.522580106050957,5.62338897323314,0.0001996089813036,0.0020880951737713,GSE104036,Mouse
Atp6v0d1,ATP6V0D1,-0.452943628138824,6.58211026145556,0.0001998370780549,0.0020892058160286,GSE104036,Mouse
Car10,CAR10,-0.434661027995851,6.07567409024309,0.000200086773069,0.0020905407661823,GSE104036,Mouse
Oaz2,OAZ2,-0.502841055026675,6.10999111962504,0.0002003828165363,0.0020923580507925,GSE104036,Mouse
Gamt,GAMT,-0.834044648013229,2.17864610974058,0.0002012356499928,0.0020999834729761,GSE104036,Mouse
Ptpn21,PTPN21,0.650389266300679,2.99030407200837,0.0002037965292954,0.0021254129820314,GSE104036,Mouse
Trappc12,TRAPPC12,-0.49363663601374,5.8514872099003,0.0002045021286973,0.0021314744374873,GSE104036,Mouse
Tra2b,TRA2B,0.746066343124647,5.54314729675023,0.0002049717280765,0.0021350702495998,GSE104036,Mouse
Cdh5,CDH5,1.58251895587399,3.82983163192377,0.0002068204478458,0.0021530184531218,GSE104036,Mouse
Dnajc25,DNAJC25,0.924495733474708,2.19338434136108,0.0002071221049369,0.0021548041480804,GSE104036,Mouse
Gpr183,GPR183,1.13783973139326,1.6549930497207,0.0002072434920359,0.0021548041480804,GSE104036,Mouse
Zmym5,ZMYM5,0.624963678707418,4.46199904530202,0.0002074554527867,0.0021550518871576,GSE104036,Mouse
Vmn2r2,VMN2R2,2.20076031135981,-1.41966214385036,0.0002075188569483,0.0021550518871576,GSE104036,Mouse
Mbtd1,MBTD1,0.480923358935969,5.0364022370209,0.000207827759136,0.0021561559054781,GSE104036,Mouse
Kcnab3,KCNAB3,-0.550182509916062,4.68826770177902,0.0002078768343069,0.0021561559054781,GSE104036,Mouse
Vti1b,VTI1B,-0.548645288517932,5.92852421161653,0.0002082010144717,0.0021582119679209,GSE104036,Mouse
Gm12103,GM12103,1.17472563336757,0.95888015634004,0.0002088290403419,0.0021634133048731,GSE104036,Mouse
Eif5,EIF5,0.577363889441976,7.30016508408235,0.0002100837033906,0.0021750962281565,GSE104036,Mouse
Tram2,TRAM2,1.47347595201112,1.37498478081321,0.0002107038791494,0.002179294492147,GSE104036,Mouse
1700022I11Rik,1700022I11RIK,1.48552228174495,-0.157681260763829,0.0002107435642537,0.002179294492147,GSE104036,Mouse
Cap2,CAP2,-0.537392084396678,7.02883882343645,0.0002111187272991,0.0021818572932875,GSE104036,Mouse
Taf15,TAF15,0.721299678011571,3.66702375581476,0.0002116337857264,0.0021858619158663,GSE104036,Mouse
Jak2,JAK2,0.502526472927389,5.31232586619224,0.000211806444758,0.0021863273680299,GSE104036,Mouse
Tarsl2,TARSL2,-0.495829794287381,4.78005367442191,0.0002124052887813,0.0021911888159353,GSE104036,Mouse
Mslnl,MSLNL,1.54284163088315,-0.814027607031017,0.0002129201268742,0.0021951783237005,GSE104036,Mouse
Usp18,USP18,1.49139443111534,0.730767419317772,0.0002131434027733,0.0021961588734341,GSE104036,Mouse
Kif23,KIF23,1.45261674343295,-0.258029232146543,0.0002142786269772,0.0022065290103697,GSE104036,Mouse
Slc38a2,SLC38A2,0.452039620385029,7.25528339750082,0.0002147020273436,0.0022089550019766,GSE104036,Mouse
Camk2n1,CAMK2N1,-0.49135252731594,9.43195376319003,0.0002148254008651,0.0022089550019766,GSE104036,Mouse
Plekhb2,PLEKHB2,-0.424135488900261,7.5410280170821,0.0002149009622582,0.0022089550019766,GSE104036,Mouse
Rn7sk,RN7SK,-0.756757573653115,13.5491006047941,0.0002152121646889,0.0022108276030848,GSE104036,Mouse
Nsg1,NSG1,-0.411383676316559,7.46886272935956,0.0002159075192159,0.0022166419063902,GSE104036,Mouse
Traf6,TRAF6,0.562943826186288,4.49030422595061,0.0002167237355717,0.0022236893467196,GSE104036,Mouse
Nov,NOV,-0.47463248360666,6.43992749489512,0.0002173831769121,0.0022291207279408,GSE104036,Mouse
Ddx25,DDX25,-0.515749406937519,4.81339955395178,0.0002176398127976,0.0022298607256328,GSE104036,Mouse
Fam155a,FAM155A,-0.479068419834222,5.5635280286865,0.0002177156109707,0.0022298607256328,GSE104036,Mouse
Ceacam2,CEACAM2,0.945972176453044,1.56564537473803,0.0002183175975743,0.0022346905821001,GSE104036,Mouse
Lancl1,LANCL1,-0.433424275101636,7.02145869602084,0.0002196800609606,0.0022472942355587,GSE104036,Mouse
Mex3a,MEX3A,0.992744230341822,1.70583311927077,0.0002205232781166,0.002254574206759,GSE104036,Mouse
Serinc1,SERINC1,-0.459711307380742,9.65623904160262,0.0002207480288425,0.0022555262219539,GSE104036,Mouse
Tab2,TAB2,0.525238747809299,5.10859600164435,0.0002211927339773,0.0022587231803947,GSE104036,Mouse
Atp7a,ATP7A,0.596987015698702,4.1159882385595,0.0002218969210616,0.0022645644683683,GSE104036,Mouse
Rnf220,RNF220,-0.466536138552587,6.30130604229162,0.0002223336998849,0.0022671127796399,GSE104036,Mouse
Gm15998,GM15998,1.76736666978927,-0.759917151268217,0.0002224603355166,0.0022671127796399,GSE104036,Mouse
Apba1,APBA1,-0.425919327689069,7.35229945741936,0.0002226385284784,0.0022671127796399,GSE104036,Mouse
Nceh1,NCEH1,-0.44385206405447,7.3063101558645,0.0002226758569089,0.0022671127796399,GSE104036,Mouse
Uqcrq,UQCRQ,-0.695120700354365,3.56029810832249,0.0002240843797547,0.0022794747032551,GSE104036,Mouse
Camta2,CAMTA2,-0.458915659026763,6.91982286430734,0.0002242172630545,0.0022794747032551,GSE104036,Mouse
Trappc2,TRAPPC2,-0.582421158142451,4.13911936423345,0.0002242891362525,0.0022794747032551,GSE104036,Mouse
Gmeb2,GMEB2,0.766711088993754,4.79549402076686,0.0002244627450091,0.002279886861726,GSE104036,Mouse
Gm15835,GM15835,1.16162297550548,0.813119733514926,0.0002258905496426,0.0022930299574209,GSE104036,Mouse
Spon1,SPON1,-0.420941507101133,6.178445397197,0.0002276375993018,0.0023093962486899,GSE104036,Mouse
Slc22a21,SLC22A21,1.06014854831386,1.16654181259129,0.0002283737100449,0.0023154932080591,GSE104036,Mouse
Cbx6,CBX6,-0.46511236198147,7.89461364751742,0.0002288151751778,0.0023185972954889,GSE104036,Mouse
Fhod1,FHOD1,0.915643699696169,2.06400601947905,0.0002295834402092,0.0023250072387616,GSE104036,Mouse
Alox12,ALOX12,1.60735452414845,-1.04644111456199,0.0002302485134075,0.0023303651962425,GSE104036,Mouse
Angptl3,ANGPTL3,1.33906867107546,0.220540513448861,0.0002313907510696,0.0023405433999869,GSE104036,Mouse
Ecsit,ECSIT,-0.578749124963094,4.07154699545703,0.0002320542706875,0.0023458701641482,GSE104036,Mouse
Efhc1,EFHC1,1.18737476237272,0.416356565160021,0.000233558032682,0.0023593815512823,GSE104036,Mouse
Bicc1,BICC1,0.957313744260801,2.20114557423253,0.0002336662090765,0.0023593815512823,GSE104036,Mouse
Gm15764,GM15764,0.953775641253542,1.01865171867246,0.0002339063601015,0.002360415477232,GSE104036,Mouse
Ppp1r1a,PPP1R1A,-0.668326529018309,4.88518571472397,0.0002344663664898,0.002364442068367,GSE104036,Mouse
Them6,THEM6,-0.485483293760578,4.89236522827179,0.0002345813549007,0.002364442068367,GSE104036,Mouse
Nlrc3,NLRC3,1.10550729326068,0.545644145849494,0.0002352907108463,0.0023689422042739,GSE104036,Mouse
Ap2a2,AP2A2,-0.431379601483753,7.84825933150979,0.0002353109802331,0.0023689422042739,GSE104036,Mouse
Vezf1,VEZF1,0.509181955487873,4.57862480516514,0.0002354425779911,0.0023689422042739,GSE104036,Mouse
Fmnl3,FMNL3,0.785602391527369,3.48566609621182,0.0002368804354731,0.0023820107170376,GSE104036,Mouse
Rpph1,RPPH1,-0.844219199911993,11.0683310132923,0.0002376797491955,0.0023886466290117,GSE104036,Mouse
Apba2,APBA2,-0.402118997492332,7.50229442191448,0.000238190850561,0.0023923799673878,GSE104036,Mouse
Fgfr1op,FGFR1OP,0.646206781883191,3.99619481325334,0.0002390241143633,0.0023993164056999,GSE104036,Mouse
Myo5b,MYO5B,-0.541405858592839,4.92690660756517,0.0002391615069119,0.0023993164056999,GSE104036,Mouse
Trpm6,TRPM6,1.20950466544308,0.847989910440168,0.0002393336108483,0.0023996380467444,GSE104036,Mouse
Alox12b,ALOX12B,-0.829268879826939,2.74989772924036,0.0002397785350036,0.0024023828132851,GSE104036,Mouse
Rgs1,RGS1,2.69250043521176,-0.131800449310254,0.0002398877731853,0.0024023828132851,GSE104036,Mouse
Rnf152,RNF152,-0.622234962774539,3.75249744378358,0.0002403259506925,0.0024027518410153,GSE104036,Mouse
Cep57,CEP57,0.669983510704204,3.39504296492655,0.0002404261562258,0.0024027518410153,GSE104036,Mouse
Inhbe,INHBE,2.13526608244424,-1.37351596256928,0.0002404400499836,0.0024027518410153,GSE104036,Mouse
Gabra2,GABRA2,-0.554566184025317,4.20719400442382,0.0002404855212921,0.0024027518410153,GSE104036,Mouse
Erich6,ERICH6,1.35176338203826,0.442259772348932,0.0002409444493473,0.0024059342305168,GSE104036,Mouse
Armcx3,ARMCX3,-0.509070042784418,4.97437809907836,0.0002419827287401,0.0024148946167518,GSE104036,Mouse
Pcyt1b,PCYT1B,-0.468214173154844,4.8635063940964,0.0002442460736063,0.002436063138094,GSE104036,Mouse
Actl6b,ACTL6B,-0.494335055578804,4.67613214356629,0.0002456689415816,0.0024488291529966,GSE104036,Mouse
Aes,AES,-0.413413721145957,7.07566686087927,0.0002458919354586,0.0024496269267932,GSE104036,Mouse
Hap1,HAP1,-0.635931320835829,6.14915450039963,0.0002473793578671,0.0024630129558709,GSE104036,Mouse
Mtmr11,MTMR11,1.00637419171478,2.44465607882579,0.0002481194919652,0.0024689474418264,GSE104036,Mouse
Apbb1,APBB1,-0.549052747018227,8.08988437700156,0.0002484411095933,0.0024707129500186,GSE104036,Mouse
Gm15721,GM15721,-0.962021092485041,1.02927232721936,0.0002500249969649,0.0024835857787529,GSE104036,Mouse
Tmem63b,TMEM63B,-0.469671835479967,6.22409818921482,0.0002500254139684,0.0024835857787529,GSE104036,Mouse
Tln1,TLN1,0.864983937480453,6.24189040870897,0.0002507295667041,0.0024891373844009,GSE104036,Mouse
Kcnk2,KCNK2,-0.518777876189863,4.96722011299122,0.0002512399342993,0.0024927598576832,GSE104036,Mouse
Chic2,CHIC2,0.53830652260786,4.34440531767275,0.0002514817732129,0.0024937153842616,GSE104036,Mouse
Wsb1,WSB1,0.524130801564476,4.95160666957119,0.0002526675664554,0.0025040247259768,GSE104036,Mouse
Sez6l2,SEZ6L2,-0.452541220398119,7.99842811935623,0.0002530486178402,0.0025063126943556,GSE104036,Mouse
Calb2,CALB2,-1.0171287785742,2.68016753563925,0.0002531909701738,0.0025063126943556,GSE104036,Mouse
Itgb2,ITGB2,1.52130996500654,2.82117047700067,0.0002552725298626,0.0025254588909905,GSE104036,Mouse
Kcnc4,KCNC4,-0.54354625066228,5.30396339194186,0.0002561924221237,0.0025330970300582,GSE104036,Mouse
