"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe","Dataset","Species"
0.155416840388246,8.15375667438745,2.68387820100865,0.0091467419785382,0.0467063232946923,-3.12446124424572,"ILMN_1687609","GSE16561","Human"
0.0293120738500978,7.65353267030957,0.995957469180745,0.322829292452945,0.573781000808809,-6.03047414963968,"ILMN_2068874","GSE16561","Human"
0.0382248410830115,7.59124013886658,1.38248143196796,0.171383028319294,0.390094707079047,-5.58375345750523,"ILMN_1670117","GSE16561","Human"
0.114087480832808,7.92807681379634,2.44408238019073,0.0171418624702073,0.0757533828601432,-3.67964389610138,"ILMN_1805104","GSE16561","Human"
0.196143873308103,8.17425229206686,1.82486192049692,0.0724488773072381,0.218818444868734,-4.90602989730625,"ILMN_2404407","GSE16561","Human"
-0.0152573551900088,8.33194980285504,-0.29983048436047,0.765228226462688,0.893533927083586,-6.47478956079106,"ILMN_1791106","GSE16561","Human"
0.764092273073936,10.9511059798018,5.1379423347238,2.56193384362298e-06,7.17429213674831e-05,4.5011608978785,"ILMN_1766054","GSE16561","Human"
0.0109679094726799,7.69957152796513,0.267380796242593,0.789991603259634,0.906015400053577,-6.48391869685365,"ILMN_2070570","GSE16561","Human"
-0.0888701797977823,7.75392219131264,-2.91304823033171,0.00484955939161123,0.0284808574181506,-2.55523981670999,"ILMN_2232084","GSE16561","Human"
0.0639910066780649,7.56777987256327,2.52432518059603,0.0139505015298099,0.0643149319728937,-3.49860830274751,"ILMN_1750250","GSE16561","Human"
0.0645105070283043,7.68847015283659,2.05152732494714,0.044100144956595,0.153905011211609,-4.49327061794077,"ILMN_2361400","GSE16561","Human"
0.2277504884959,7.73773568988633,2.59229398693375,0.0116780324022319,0.0563147325669943,-3.34150451577883,"ILMN_1704579","GSE16561","Human"
0.0108285487895369,7.62148237691367,0.462065785742888,0.645520639674458,0.825398322223306,-6.41354752410873,"ILMN_1687636","GSE16561","Human"
-0.00659793440114091,8.10718613501654,-0.0978322609878127,0.922355539050997,0.96790711244882,-6.51464982168376,"ILMN_1747627","GSE16561","Human"
-0.0608677710433219,7.89521852421299,-1.46781435652121,0.146801067828468,0.353437726459921,-5.46657680587646,"ILMN_1758523","GSE16561","Human"
0.0813176053257407,8.20604262176816,1.38921157978506,0.169336393747686,0.386917704587383,-5.57475182323178,"ILMN_1794965","GSE16561","Human"
-0.0401339588740963,7.76736886874501,-1.31864068583912,0.191747735120873,0.418701561792886,-5.66708425374037,"ILMN_1722286","GSE16561","Human"
-0.113135110200194,7.7358930948164,-3.49334265819755,0.000846924440237836,0.00709075202848954,-0.959414272633909,"ILMN_1784176","GSE16561","Human"
-0.131262280694949,7.95588014637014,-3.05208029553156,0.00324895901223444,0.0206691425127394,-2.19240337218582,"ILMN_1749001","GSE16561","Human"
-0.030458317145124,7.55545591718314,-1.15042763727777,0.254028812431279,0.498940961530614,-5.86866232681585,"ILMN_1701551","GSE16561","Human"
-0.000130629667275242,7.96550555787163,-0.00232286065472458,0.998153481275671,0.999375660143402,-6.51939980696393,"ILMN_1795507","GSE16561","Human"
-0.0292653717144735,7.4695098676661,-1.07131354092711,0.287845666979213,0.536758290615896,-5.95434665589586,"ILMN_1729894","GSE16561","Human"
0.12311552720267,9.54196472173086,1.03414677723298,0.304760005500269,0.55518102591171,-5.99256542253917,"ILMN_1743205","GSE16561","Human"
0.0140221610143054,7.58165137427923,0.453163425877647,0.651885068406495,0.829723022260963,-6.41758086382659,"ILMN_2259319","GSE16561","Human"
-0.0105348950636065,7.55461866104961,-0.378030032072014,0.706594994021362,0.861923140853065,-6.44851203350753,"ILMN_2129886","GSE16561","Human"
-0.0255315573410282,7.91173394101093,-0.958487739124792,0.341238930064978,0.592464590092998,-6.06632270256307,"ILMN_1720501","GSE16561","Human"
-0.00947066986880349,7.67360307151507,-0.300614639967307,0.764632723246058,0.893383979912601,-6.47455606024729,"ILMN_1668446","GSE16561","Human"
-0.157681908496735,8.2257008146656,-2.28506307082029,0.0254584770236942,0.102700526207572,-4.0238836981765,"ILMN_2094875","GSE16561","Human"
0.0949040726462169,9.03077803248123,1.07466131441425,0.28635452165393,0.534960229281286,-5.95084011253836,"ILMN_1665730","GSE16561","Human"
-0.00238551409500212,7.70044360467309,-0.0775843391260416,0.938388318689853,0.974209820380921,-6.51641343903162,"ILMN_2232066","GSE16561","Human"
-0.108022519847021,7.6517641875947,-2.6997367166437,0.00876308709936407,0.0451327502906781,-3.0862626624435,"ILMN_1767349","GSE16561","Human"
-0.0277044892318748,7.62708759651673,-1.06574485031599,0.290337883754641,0.539321416506519,-5.96015603477235,"ILMN_1658257","GSE16561","Human"
0.058905524474987,8.13752516606258,1.60373156265507,0.11344449890701,0.296908279506284,-5.26642371998388,"ILMN_2193980","GSE16561","Human"
0.0777785026006164,9.09782688669159,1.08973788467051,0.279705371333289,0.527601112201223,-5.93491766801525,"ILMN_1687840","GSE16561","Human"
