herb_cn_name,herb_en_name,herb_pinyin,molecule_ID,MOL_ID,molecule_name,ob,dl,mw,alogp,bbb,caco2,halflife,hdon,hacc,FASA,in_tox_filtered,in_exclusion,in_top_v6,exclusion_reason
甘草,licorice,Gancao,40,MOL000040,Scopoletol,27.7734608153,0.076154,192.18,1.616,0.29931,0.71351,,1,4,0.0,False,False,False,
甘草,licorice,Gancao,415,MOL000415,rutin,3.20153312753,0.68283,610.57,-1.446,-2.75317,-1.92581,,10,16,0.0,False,False,False,
甘草,licorice,Gancao,417,MOL000417,Calycosin,47.7518278266,0.24278,284.28,2.316,-0.42774,0.52379,17.096724,2,5,0.0,True,False,True,
甘草,licorice,Gancao,422,MOL000422,kaempferol,41.8822495352,0.24066,286.25,1.771,-0.55335,0.26096,14.743371,4,6,0.0,True,False,True,
甘草,licorice,Gancao,4328,MOL004328,naringenin,59.2938977347,0.21128,272.27,2.298,-0.37053,0.28421,16.976509,3,5,0.39587346,True,False,True,
甘草,licorice,Gancao,437,MOL000437,Hirsutrin,1.85807825145,0.76904,464.41,-0.587,-2.30907,-1.65819,,8,12,0.0,False,False,False,
甘草,licorice,Gancao,445,MOL000445,8-Prenylwighteone,23.2177430199,0.54235,406.51,5.778,-0.00079,0.93367,,3,5,0.3262299,False,False,False,
甘草,licorice,Gancao,4589,MOL004589,Methylheptane,28.65233366,0.0077549,114.26,3.817,2.11631,1.7921,,0,0,0.20771258,False,False,False,
甘草,licorice,Gancao,467,MOL000467,Castanin,23.540733999,0.26878,298.31,2.567,-0.1018,0.76673,,1,5,0.0,False,False,False,
甘草,licorice,Gancao,4723,MOL004723,beta-Terpinene,42.2892516553,0.022295,136.26,3.503,2.11859,1.84731,11.207892,0,0,0.29296112,False,False,False,
甘草,licorice,Gancao,475,MOL000475,anethole,32.4922660033,0.02782,148.22,2.768,1.81151,1.74788,1.682679,0,1,0.0,False,False,False,
甘草,licorice,Gancao,4801,MOL004801,"2',7-Dihydroxy-4'-methoxyisoflavan-7-O-β-d-glucopyranoside",10.4621273,0.72971,434.48,0.593,-1.8179,-1.02273,,5,9,0.30684787,False,False,False,
甘草,licorice,Gancao,4802,MOL004802,(E)-1-butoxyhex-2-ene,41.7176657373,0.019399,156.3,3.311,1.55566,1.4951,6.6814,0,1,0.0,False,False,False,
甘草,licorice,Gancao,4803,MOL004803,3-Hydroxyglabrol,4.72627513482,0.58262,408.53,5.733,-0.30984,0.47785,,3,5,0.32888892,False,False,False,
甘草,licorice,Gancao,4804,MOL004804,18beta-glycyrrhetinic acid,22.05261015,0.7429,470.76,5.491,-0.5263,0.10432,,2,4,0.0,False,False,False,
甘草,licorice,Gancao,4805,MOL004805,"(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one",31.7870335283,0.72403,390.51,5.477,0.25398,1.00126,14.824071,1,4,0.3466756,False,False,False,
甘草,licorice,Gancao,4806,MOL004806,euchrenone,30.2872609934,0.57386,406.56,6.353,0.38812,1.08957,15.889483,1,4,0.0,False,False,False,
甘草,licorice,Gancao,4807,MOL004807,glucuronic acid,46.1827723453,0.055111,194.16,-2.305,-4.58073,-2.05246,11.126,5,7,0.0,False,False,False,
甘草,licorice,Gancao,4808,MOL004808,glyasperin B,65.2243860763,0.43851,370.43,4.02,-0.08613,0.47008,16.096777,3,6,0.0,False,False,False,
甘草,licorice,Gancao,4809,MOL004809,glyasperin E,4.12293986063,0.74564,444.51,6.414,-0.41275,0.69243,,2,6,0.0,False,False,False,
甘草,licorice,Gancao,4810,MOL004810,glyasperin F,75.8368001254,0.53514,354.38,2.968,-0.14613,0.43068,15.636229,3,6,0.0,False,False,False,
甘草,licorice,Gancao,4811,MOL004811,Glyasperin C,45.5638066224,0.39947,356.45,4.734,0.06533,0.71318,3.12644,3,5,0.0,True,False,True,
甘草,licorice,Gancao,4812,MOL004812,glyasperins D,29.9088696506,0.43336,370.48,4.985,0.25119,0.88972,,2,5,0.0,False,False,False,
甘草,licorice,Gancao,4813,MOL004813,glyasperins Z,4.173668965,0.36008,340.45,5.001,0.52916,1.09061,,2,4,0.0,False,False,False,
甘草,licorice,Gancao,4814,MOL004814,Isotrifoliol,31.9447872421,0.42422,298.26,2.994,-0.24868,0.53396,7.907573,2,6,0.0,True,False,True,
甘草,licorice,Gancao,4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",39.6168553714,0.35077,322.38,3.955,-0.1192,0.66355,16.164907,2,4,0.0,False,False,False,
甘草,licorice,Gancao,4816,MOL004816,"(2R)-1-[2,4-dihydroxy-5-(3-methylbut-2-enyl)phenyl]-2-hydroxy-3-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]propan-1-one",1.06411018498,0.47575,410.55,5.956,-0.3496,0.32585,,4,5,0.0,False,False,False,
甘草,licorice,Gancao,4817,MOL004817,kanzonols K,0.969693981215,0.66354,436.54,5.761,0.05238,0.75712,,3,6,0.0,False,False,False,
甘草,licorice,Gancao,4818,MOL004818,kanzonols L,0.980581465154,0.77581,490.64,7.039,0.11393,0.70493,,3,6,0.0,False,False,False,
甘草,licorice,Gancao,4819,MOL004819,kanzonols T,17.8689897618,0.66937,440.53,4.409,-0.65595,0.05311,,5,7,0.0,False,False,False,
甘草,licorice,Gancao,4820,MOL004820,kanzonols W,50.48007599,0.51704,336.36,3.631,0.03706,0.62607,0.150974,2,5,0.0,False,False,False,
甘草,licorice,Gancao,4821,MOL004821,kanzonols X,7.56228429303,0.556,394.55,6.607,0.3408,1.09702,,3,4,0.0,False,False,False,
甘草,licorice,Gancao,4822,MOL004822,"(E)-1-(2,4-dihydroxyphenyl)-3-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]prop-2-en-1-one",1.04109077918,0.27486,324.4,4.756,-0.22045,0.54716,,3,4,0.0,False,False,False,
甘草,licorice,Gancao,4823,MOL004823,licoagropin,27.1412596635,0.51258,320.46,5.77,1.07694,1.63229,,0,2,0.0,False,False,False,
甘草,licorice,Gancao,4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",60.2504090841,0.63433,384.41,2.957,-0.75679,0.00058,4.313134,3,7,0.0,False,False,False,
甘草,licorice,Gancao,4825,MOL004825,glyinflanin A,1.06480921273,0.4785,408.53,6.05,0.03012,0.69223,,4,5,0.38293961,False,False,False,
甘草,licorice,Gancao,5812,MOL005812,naringin,6.91781589691,0.77847,580.59,-0.465,-2.99606,-1.99313,,8,14,0.30537575,False,False,False,
甘草,licorice,Gancao,4827,MOL004827,Semilicoisoflavone B,48.777551935,0.54732,352.36,2.852,-0.32964,0.4518,17.021164,3,6,0.0,True,False,True,
甘草,licorice,Gancao,4828,MOL004828,Glepidotin A,44.7218746499,0.34685,338.38,3.895,0.06497,0.78639,16.093833,3,5,0.0,True,False,True,
甘草,licorice,Gancao,4829,MOL004829,Glepidotin B,64.462923857,0.34485,340.4,3.876,-0.09264,0.45507,15.979873,3,5,0.0,True,False,True,
甘草,licorice,Gancao,4830,MOL004830,Octadiene,34.531862265,0.0075775,110.22,3.186,2.06793,1.81343,3.74934,0,0,0.0,False,False,False,
甘草,licorice,Gancao,4831,MOL004831,"(E)-1-[2,4-dihydroxy-3-(3-methylbut-2-enyl)phenyl]-3-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]prop-2-en-1-one",1.02303883492,0.45318,392.53,6.613,0.01449,0.80526,,3,4,0.3708941,False,False,False,
甘草,licorice,Gancao,4832,MOL004832,WLN: 4OVR,48.4127775715,0.040921,178.25,3.014,1.41831,1.31407,7.276485,0,2,0.0,False,False,False,
甘草,licorice,Gancao,4833,MOL004833,Phaseolinisoflavan,32.0081077239,0.44538,324.4,3.949,0.45837,1.00516,2.656577,2,4,0.0,False,False,False,
甘草,licorice,Gancao,4834,MOL004834,3-(2-hydroxy-4-methoxyphenyl)-2H-chromen-7-ol,4.66464932186,0.21087,270.3,2.962,0.15573,0.88826,,2,4,0.0,False,False,False,
甘草,licorice,Gancao,4835,MOL004835,Glypallichalcone,61.5970622724,0.18993,284.33,3.402,0.22993,0.76307,17.013948,1,4,0.0,False,False,False,
甘草,licorice,Gancao,4836,MOL004836,echinatin,66.58401815,0.16689,270.3,3.151,-0.18165,0.38086,19.560643,2,4,0.0,False,False,False,
甘草,licorice,Gancao,4837,MOL004837,Karenzu DK2,62.257259561,0.097803,224.27,3.155,0.64373,0.93527,33.720568,0,2,0.0,False,False,False,
甘草,licorice,Gancao,4838,MOL004838,"8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol",58.437280912,0.38106,308.35,4.196,0.33547,0.99923,8.714402,2,4,0.33674476,False,False,False,
甘草,licorice,Gancao,4839,MOL004839,"(1S,2S)-1,2-dimethylcyclopentane",41.779188482,0.010335,98.21,2.785,2.2556,1.78077,10.9298,0,0,0.0,False,False,False,
甘草,licorice,Gancao,4840,MOL004840,Liconeolignan,4.40557906762,0.4028,354.43,5.232,0.0369,1.00307,,2,5,0.0,False,False,False,
甘草,licorice,Gancao,4841,MOL004841,Licochalcone B,76.7573548473,0.1935,286.3,2.883,-0.46034,0.46786,17.017968,3,5,0.0,False,False,False,
甘草,licorice,Gancao,4842,MOL004842,licochalcone C,4.43878387825,0.29203,338.43,5.007,0.05413,0.62664,,2,4,0.0,False,False,False,
甘草,licorice,Gancao,4843,MOL004843,licochalconeD,1.0106202825,0.34281,354.43,4.74,0.05544,0.47266,,3,5,0.0,False,False,False,
甘草,licorice,Gancao,4844,MOL004844,glabrol,4.24780918838,0.54375,392.53,6.278,0.06186,0.8383,,2,4,0.0,False,False,False,
甘草,licorice,Gancao,4845,MOL004845,apioglycyrrhizin,17.80122953,0.13639,779.03,2.544,-2.67044,-1.91203,,7,14,0.0,False,False,False,
甘草,licorice,Gancao,4846,MOL004846,apioglycyrrhizin_qt,23.7268453736,0.74287,470.76,5.491,-0.56457,0.09656,,2,4,0.0,False,False,False,
甘草,licorice,Gancao,4847,MOL004847,"2,2-DIMETHYLPENTANE",55.3286406097,0.0083461,100.23,3.111,2.11355,1.78592,10.9972,0,0,0.0,False,False,False,
甘草,licorice,Gancao,4848,MOL004848,licochalcone G,49.2549633213,0.32325,354.43,4.349,-0.03809,0.64351,15.753666,3,5,0.35026753,False,False,False,
甘草,licorice,Gancao,4849,MOL004849,"3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin",59.62247498,0.42894,368.41,4.026,-0.22774,0.40477,0.686474,3,6,0.0,False,False,False,
甘草,licorice,Gancao,4850,MOL004850,liquoric acid,25.44192687,0.54761,484.74,4.054,-0.51976,-0.00739,,2,5,0.0,False,False,False,
甘草,licorice,Gancao,4851,MOL004851,Licoflavone,18.7521038721,0.33262,322.38,4.458,-0.30566,0.81891,,2,4,0.0,False,False,False,
甘草,licorice,Gancao,4852,MOL004852,7-hydroxy-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-6-(3-methylbut-2-enyl)chromone,4.44101254527,0.55723,390.51,6.315,-0.17338,0.88021,,2,4,0.0,False,False,False,
甘草,licorice,Gancao,4853,MOL004853,Licoflavonol,8.74925350165,0.40191,354.38,3.628,-0.29831,0.49117,,4,6,0.0,False,False,False,
甘草,licorice,Gancao,4385,MOL004385,Yinyanghuo D,13.9852424578,0.37995,338.38,4.191,-0.53183,0.61353,,3,5,0.0,False,False,False,
甘草,licorice,Gancao,4855,MOL004855,Licoricone,63.578459384,0.4712,382.44,4.156,-0.14145,0.53458,16.368987,2,6,0.0,True,False,True,
甘草,licorice,Gancao,4856,MOL004856,Gancaonin A,51.0751910719,0.40378,352.41,4.172,0.12653,0.79655,16.821128,2,5,0.0,True,False,True,
甘草,licorice,Gancao,4857,MOL004857,Gancaonin B,48.7944020143,0.44924,368.41,3.905,-0.09882,0.57511,16.487267,3,6,0.0,True,False,True,
甘草,licorice,Gancao,4858,MOL004858,Gancaonin C,2.8682962162,0.41708,354.38,2.83,-0.87494,0.13783,,4,6,0.0,False,False,False,
甘草,licorice,Gancao,4859,MOL004859,"2,3-dimethylhexane",46.2359728457,0.0091903,114.26,3.612,2.16452,1.77919,11.013292,0,0,0.0,False,False,False,
甘草,licorice,Gancao,486,MOL000486,Prunetin,5.413647824,0.2389,284.28,2.316,-0.24634,0.64692,,2,5,0.0,False,False,False,
甘草,licorice,Gancao,4860,MOL004860,licorice glycoside E,32.8874347926,0.27218,693.71,1.589,-2.80412,-2.06015,25.391981,7,14,0.30588225,False,False,False,
甘草,licorice,Gancao,4861,MOL004861,Gancaonin D,2.71507605751,0.51055,384.41,2.814,-0.93196,-0.10623,,4,7,0.0,False,False,False,
甘草,licorice,Gancao,4862,MOL004862,"(2R)-2-[3,4-dihydroxy-5-(3-methylbut-2-enyl)phenyl]-5,7-dihydroxy-8-(3-methylbut-2-enyl)chroman-4-one",1.21048998318,0.6262,424.53,5.743,-0.35493,0.51081,,4,6,0.0,False,False,False,
甘草,licorice,Gancao,4863,MOL004863,"3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone",66.37125046,0.41392,354.38,3.654,-0.13356,0.51836,15.811502,4,6,0.0,False,False,False,
甘草,licorice,Gancao,4864,MOL004864,"5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone",30.4887767327,0.41002,352.41,4.172,0.20983,0.9036,14.989167,2,5,0.0,False,False,False,
甘草,licorice,Gancao,4865,MOL004865,"5,7-dihydroxy-3-(2-hydroxy-4-methoxy-phenyl)-6-(3-methylbut-2-enyl)chromone",2.46619265517,0.44855,368.41,3.905,-0.14184,0.57635,,3,6,0.0,False,False,False,
甘草,licorice,Gancao,4866,MOL004866,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)chromone",44.15196126,0.41482,354.38,3.924,-0.27591,0.48037,16.770365,4,6,0.0,False,False,False,
甘草,licorice,Gancao,4867,MOL004867,Gancaonin P,1.41391727289,0.44914,370.38,3.36,-0.39872,0.27042,,5,7,0.0,False,False,False,
甘草,licorice,Gancao,4868,MOL004868,Gancaonin Q,8.97616857164,0.59825,406.51,6.048,-0.00973,0.85936,,3,5,0.0,False,False,False,
甘草,licorice,Gancao,4869,MOL004869,Gancaonin R,1.26159511878,0.37435,382.54,6.904,0.25479,1.02964,,4,4,0.0,False,False,False,
甘草,licorice,Gancao,4870,MOL004870,Gancaonin S,1.26159511878,0.37563,382.54,6.904,0.17746,0.97924,,4,4,0.0,False,False,False,
甘草,licorice,Gancao,4871,MOL004871,"(3S)-2,3-dimethylpentane",35.5729596711,0.0071236,100.23,3.156,2.23481,1.77919,11.1934,0,0,0.0,False,False,False,
甘草,licorice,Gancao,4872,MOL004872,gancaonin T,1.04354672631,0.52555,398.54,5.445,-0.43409,0.49677,,4,5,0.0,False,False,False,
甘草,licorice,Gancao,4873,MOL004873,Gancaonin U,14.5291430589,0.52801,380.52,6.593,0.59555,1.08117,,4,4,0.0,False,False,False,
甘草,licorice,Gancao,4874,MOL004874,Gancaonin V,1.244728117,0.33687,312.39,4.736,0.03596,0.73051,,4,4,0.0,False,False,False,
甘草,licorice,Gancao,4875,MOL004875,"3-[4,6-dihydroxy-2-methoxy-3-(3-methylbut-2-enyl)phenyl]-7-hydroxy-chromone",2.47013676686,0.43993,368.41,3.905,-0.29722,0.43279,,3,6,0.0,False,False,False,
甘草,licorice,Gancao,4876,MOL004876,Glycyram,19.6173346171,0.11053,823.04,2.415,-2.85948,-2.65678,,8,16,0.0,False,False,False,
甘草,licorice,Gancao,4877,MOL004877,Licoricidin,0.985551764899,0.62419,424.58,6.591,0.30003,0.96061,,3,5,0.0,False,False,False,
甘草,licorice,Gancao,4878,MOL004878,Glycycoumarin,23.5618832655,0.44043,368.41,4.416,-0.24431,0.52373,,3,6,0.0,False,False,False,
甘草,licorice,Gancao,4879,MOL004879,Glycyrin,52.6065716603,0.47466,382.44,4.667,-0.12803,0.58707,1.309684,2,6,0.0,True,False,True,
甘草,licorice,Gancao,4880,MOL004880,"5,6,7,8-Tetrahydro-2,4-dimethylquinoline",49.7748545931,0.049013,161.27,2.969,1.70193,1.64215,-2.842228,0,1,0.0,False,False,False,
甘草,licorice,Gancao,4881,MOL004881,"(E)-1-[2,4-dihydroxy-3-(3-methylbut-2-enyl)phenyl]-3-(2,4-dihydroxyphenyl)prop-2-en-1-one",1.36069566129,0.30435,340.4,4.489,-0.2211,0.49768,,4,5,0.37699118,False,False,False,
甘草,licorice,Gancao,4882,MOL004882,Licocoumarone,33.2108506811,0.3568,340.4,4.981,0.05669,0.84292,9.655128,3,5,0.0,True,False,True,
甘草,licorice,Gancao,4883,MOL004883,Licoisoflavone,41.6102188517,0.41646,354.38,3.654,-0.27197,0.37192,16.090805,4,6,0.0,False,False,False,
甘草,licorice,Gancao,4884,MOL004884,Licoisoflavone B,38.9287088773,0.54714,352.36,2.852,-0.18099,0.46386,15.732144,3,6,0.0,True,False,True,
甘草,licorice,Gancao,4885,MOL004885,licoisoflavanone,52.4662470622,0.54488,354.38,2.968,-0.22336,0.39184,15.6733,3,6,0.0,False,False,False,
甘草,licorice,Gancao,4886,MOL004886,licorice-saponin C2,59.6581799796,0.11439,807.04,3.096,-2.88865,-2.27949,3.564053,8,15,0.0,False,False,False,
甘草,licorice,Gancao,4887,MOL004887,licorice-saponin C2_qt,17.3260674195,0.76135,454.76,6.172,-0.305,0.47782,,2,3,0.0,False,False,False,
甘草,licorice,Gancao,4888,MOL004888,licorice-saponin F3,17.6795008785,0.026112,983.18,1.315,-3.46803,-2.81525,,10,21,0.0,False,False,False,
甘草,licorice,Gancao,4889,MOL004889,licorice-saponin F3_qt,27.5321419488,0.63586,454.76,5.929,0.07316,0.74188,,1,3,0.0,False,False,False,
甘草,licorice,Gancao,4890,MOL004890,"(4S)-2,4-dimethylhexane",37.1261572655,0.0086447,114.26,3.612,2.19366,1.76606,10.9533,0,0,0.0,False,False,False,
甘草,licorice,Gancao,4891,MOL004891,shinpterocarpin,80.2952768786,0.72746,322.38,3.461,0.68497,1.10145,6.504219,1,4,0.31749722,True,False,False,
甘草,licorice,Gancao,4892,MOL004892,licorice-saponin G2,6.39056122535,0.10796,839.04,1.325,-2.84298,-2.01108,,9,17,0.0,False,False,False,
甘草,licorice,Gancao,4893,MOL004893,licorice-saponin G2_qt,22.7787558649,0.72414,486.76,4.401,-0.74298,-0.26931,,3,5,0.0,False,False,False,
甘草,licorice,Gancao,4894,MOL004894,licorice-saponin H2,44.3731234465,0.11049,823.04,2.415,-2.82592,-2.08275,5.091025,8,16,0.0,False,False,False,
甘草,licorice,Gancao,4895,MOL004895,licorice-saponin H2_qt,22.9060392206,0.74292,470.76,5.491,-0.47852,0.0132,,2,4,0.0,False,False,False,
甘草,licorice,Gancao,4896,MOL004896,licorice-saponin J2,6.25115114894,0.11169,825.06,2.255,-2.83908,-2.24715,,9,16,0.0,False,False,False,
甘草,licorice,Gancao,4897,MOL004897,licorice-saponin J2_qt,28.30088392,0.7441,472.78,5.331,-0.82069,0.04152,,3,4,0.0,False,False,False,
甘草,licorice,Gancao,4898,MOL004898,"(E)-3-[3,4-dihydroxy-5-(3-methylbut-2-enyl)phenyl]-1-(2,4-dihydroxyphenyl)prop-2-en-1-one",46.267922558,0.3062,340.4,4.489,-0.39983,0.40751,15.235741,4,5,0.43293798,False,False,False,
甘草,licorice,Gancao,4899,MOL004899,licorice-saponin B2,58.5477217276,0.11436,809.06,3.346,-2.95608,-2.40388,4.238641,8,15,0.30340672,False,False,False,
甘草,licorice,Gancao,4900,MOL004900,licorice-saponin K2,7.82103086868,0.11171,823.04,2.005,-3.25358,-2.64067,,9,16,0.0,False,False,False,
甘草,licorice,Gancao,4901,MOL004901,licorice-saponin K2_qt,27.78625391,0.7461,470.76,5.081,-0.6743,0.04612,,3,4,0.0,False,False,False,
甘草,licorice,Gancao,4902,MOL004902,glycyrrhetol,14.657840784,0.75393,456.78,5.282,-0.25965,0.36017,,2,3,0.0,False,False,False,
甘草,licorice,Gancao,4903,MOL004903,liquiritin,65.6901116476,0.73893,418.43,0.661,-1.93387,-1.06319,17.963075,5,9,0.0,False,False,False,
甘草,licorice,Gancao,4904,MOL004904,licopyranocoumarin,80.3600133085,0.6535,384.41,3.036,-0.6242,0.13121,0.084551,3,7,0.0,False,False,False,
甘草,licorice,Gancao,4905,MOL004905,"3,22-Dihydroxy-11-oxo-delta(12)-oleanene-27-alpha-methoxycarbonyl-29-oic acid",34.31942477,0.54718,512.75,4.368,-0.74779,-0.05707,3.557601,1,6,0.0,False,False,False,
甘草,licorice,Gancao,4906,MOL004906,Hispaglabridin B,22.9382351199,0.88246,390.51,5.003,0.6171,1.17974,,1,4,0.31206438,False,False,False,
甘草,licorice,Gancao,4907,MOL004907,Glyzaglabrin,61.0688863093,0.35347,298.26,2.1,-0.19518,0.34043,21.202402,2,6,0.0,True,False,True,
甘草,licorice,Gancao,4908,MOL004908,Glabridin,53.2451432754,0.46967,324.4,3.949,0.36127,0.97152,0.026433,2,4,0.0,True,False,True,
甘草,licorice,Gancao,4909,MOL004909,glabrolide,17.4626439837,0.612,468.74,4.998,-0.47821,0.29057,,1,4,0.0,False,False,False,
甘草,licorice,Gancao,4910,MOL004910,Glabranin,52.8956550837,0.31208,324.4,4.422,0.30943,0.97224,16.242611,2,4,0.0,True,False,True,
甘草,licorice,Gancao,4911,MOL004911,Glabrene,46.266857212,0.43902,322.38,3.766,0.04182,0.98912,3.629029,2,4,0.0,True,False,True,
甘草,licorice,Gancao,4912,MOL004912,Glabrone,52.5121741913,0.49645,336.36,3.119,-0.11151,0.58553,16.091267,2,5,0.0,True,False,True,
甘草,licorice,Gancao,4913,MOL004913,"1,3-dihydroxy-9-methoxy-6-benzofurano[3,2-c]chromenone",48.1415423489,0.42831,298.26,2.994,-0.18646,0.47616,8.86543,2,6,0.0,False,False,False,
甘草,licorice,Gancao,4914,MOL004914,"1,3-dihydroxy-8,9-dimethoxy-6-benzofurano[3,2-c]chromenone",62.9013548591,0.52759,328.29,2.978,-0.34196,0.39772,9.322483,2,7,0.0,False,False,False,
甘草,licorice,Gancao,4915,MOL004915,Eurycarpin A,43.2772842533,0.37429,338.38,3.921,-0.0643,0.43309,17.095728,3,5,0.0,True,False,True,
甘草,licorice,Gancao,4916,MOL004916,2-methyl-5-propyl -nonane,15.2763640687,0.027139,184.41,5.893,2.03199,1.80829,,0,0,0.0,False,False,False,
甘草,licorice,Gancao,4917,MOL004917,glycyroside,37.2503193207,0.79156,562.57,-0.73,-2.56063,-1.57693,14.62209,6,13,0.0,False,False,False,
甘草,licorice,Gancao,4918,MOL004918,HEX,52.4976665458,0.0032498,86.2,3.109,2.13521,1.78197,10.7978,0,0,0.0,False,False,False,
甘草,licorice,Gancao,4919,MOL004919,Sextone B,56.2004767868,0.0095813,98.21,2.989,2.14007,1.77198,10.8499,0,0,0.0,False,False,False,
甘草,licorice,Gancao,4920,MOL004920,Methylcyclopentane,55.7789070106,0.0063993,84.18,2.533,2.21873,1.78823,10.9675,0,0,0.0,False,False,False,
甘草,licorice,Gancao,4921,MOL004921,Docosyl caffeate,3.13854239922,0.59182,488.83,11.159,0.30901,1.00814,,2,4,0.0,False,False,False,
甘草,licorice,Gancao,4922,MOL004922,2-methyl-6-ethyl decane,5.49557323844,0.028041,184.41,5.893,1.9979,1.81449,,0,0,0.0,False,False,False,
甘草,licorice,Gancao,391,MOL000391,Ononin,11.5220564862,0.7756,430.44,0.678,-1.66507,-0.74062,,4,9,0.0,False,False,False,
甘草,licorice,Gancao,4924,MOL004924,(-)-Medicocarpin,40.9939719864,0.95059,432.46,0.753,-1.34311,-0.59613,13.19621,4,9,0.0,False,False,False,
甘草,licorice,Gancao,4925,MOL004925,vitexin,3.05003624289,0.70754,432.41,-0.057,-2.4062,-1.51832,,7,10,0.0,False,False,False,
甘草,licorice,Gancao,4926,MOL004926,"4H-1-Benzopyran-4-one, 2-(4-(beta-D-glucopyranosyloxy)phenyl)-2,3-dihydro-5,7-dihydroxy-, (2S)-",14.0297521876,0.78113,434.43,0.393,-2.08085,-1.13281,,6,10,0.0,False,False,False,
甘草,licorice,Gancao,4927,MOL004927,Hispaglabridin A,14.5955343715,0.73168,392.53,5.805,0.42676,1.1152,,2,4,0.0,False,False,False,
甘草,licorice,Gancao,4928,MOL004928,violanthin,4.17259275842,0.81118,578.57,-1.561,-2.77483,-2.00985,,10,14,0.0,False,False,False,
甘草,licorice,Gancao,4929,MOL004929,Pentadecanol,13.72966687,0.0639,228.47,5.989,1.05824,1.2971,,1,1,0.0,False,False,False,
甘草,licorice,Gancao,4930,MOL004930,Uralenol,8.54848196922,0.45608,370.38,3.36,-0.56535,0.34782,,5,7,0.0,False,False,False,
甘草,licorice,Gancao,4931,MOL004931,Uralenol-3-methylether,1.40625474222,0.49232,384.41,3.425,-0.61912,0.38786,,4,7,0.0,False,False,False,
甘草,licorice,Gancao,4932,MOL004932,glycyrrhizin,9.05695062201,0.11048,823.04,2.415,-3.12644,-2.22619,,8,16,0.0,False,False,False,
甘草,licorice,Gancao,4933,MOL004933,uralsaponin B,7.91563937206,0.11099,823.04,2.415,-3.17304,-2.59788,,8,16,0.0,False,False,False,
甘草,licorice,Gancao,4934,MOL004934,Isohexane,56.1254711825,0.0039126,86.2,2.904,2.08101,1.77423,11.0345,0,0,0.0,False,False,False,
甘草,licorice,Gancao,4935,MOL004935,Sigmoidin-B,34.8810861648,0.41455,356.4,3.887,-0.41218,0.41684,14.494731,4,6,0.0,False,False,False,
甘草,licorice,Gancao,4936,MOL004936,Uralene,11.7036142756,0.49424,384.41,3.425,-0.22359,0.63399,,4,7,0.0,False,False,False,
甘草,licorice,Gancao,4937,MOL004937,uralenneoside,24.9568632887,0.17329,286.26,-0.494,-1.60877,-1.00502,,5,8,0.0,False,False,False,
甘草,licorice,Gancao,4938,MOL004938,schaftoside,7.8828270826,0.74878,596.54,-1.499,-3.47978,-2.45901,,10,16,0.0,False,False,False,
甘草,licorice,Gancao,4939,MOL004939,Nortangeretin,17.9035849,0.27366,302.25,1.8,-0.67662,0.23964,,5,7,0.0,False,False,False,
甘草,licorice,Gancao,4940,MOL004940,neoliquiritin,13.0094818636,0.71269,418.43,0.661,-1.94519,-1.08094,,5,9,0.0,False,False,False,
甘草,licorice,Gancao,4941,MOL004941,(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one,71.1229890138,0.18303,256.27,2.565,-0.24532,0.41458,18.093254,2,4,0.0,True,False,True,
甘草,licorice,Gancao,4942,MOL004942,(E)-dodec-2-ene,17.7435289731,0.024561,168.36,5.401,1.99585,1.83335,,0,0,0.0,False,False,False,
甘草,licorice,Gancao,4943,MOL004943,neoisoliquiritin,21.182148091,0.5775,418.43,0.995,-2.05012,-1.41402,,6,9,0.0,False,False,False,
甘草,licorice,Gancao,4944,MOL004944,"Cyclobutanol, 1-ethyl-",93.2330732191,0.019135,100.18,1.317,1.34842,1.12875,11.078,1,1,0.0,False,False,False,
甘草,licorice,Gancao,4945,MOL004945,(2S)-7-hydroxy-2-(4-hydroxyphenyl)-8-(3-methylbut-2-enyl)chroman-4-one,36.5653723281,0.32291,324.4,4.422,-0.04432,0.72269,17.947165,2,4,0.0,False,False,False,
甘草,licorice,Gancao,4946,MOL004946,2-Tetradecanone,17.7137291559,0.051898,212.42,4.985,1.59582,1.45901,,0,1,0.0,False,False,False,
