gene,log2FC,pvalue,mean_plus,mean_minus,in_core
Cfap157,0.0,0.3205475383644921,0.0,10.0,False
Pi15,0.0,0.3205475383644921,6.757369760136504,0.0,False
Zbtb26,0.0,0.3205475383644921,5.986196260245304,0.0,False
Gm13431,0.0,0.3205475383644921,10.0,0.0,False
2010300C02Rik,0.0,0.3205475383644921,0.0,10.0,False
Hoxd9,0.0,0.3205475383644921,10.0,0.0,False
B3galt1,0.0,0.3205475383644921,10.0,0.0,False
Scn9a,0.0,0.3205475383644921,0.0,10.0,False
Galnt3,0.0,0.3205475383644921,0.0,10.0,False
Sp9,0.0,0.3205475383644921,0.0,10.0,False
Xlr4c,0.0,0.3205475383644921,10.0,0.0,False
Xlr4b,0.0,0.3205475383644921,10.0,0.0,False
Slc24a3,0.0,0.3205475383644921,7.908621405274075,0.0,False
Gm16897,0.0,0.3205475383644921,10.0,0.0,False
Hsd11b1,0.0,0.3205475383644921,4.684026282042175,0.0,False
Irf6,0.0,0.3205475383644921,0.0,10.0,False
Tmod4,0.0,0.3205475383644921,0.0,10.0,False
Slc19a2,0.0,0.3205475383644921,10.0,0.0,False
BC055324,0.0,0.3205475383644921,10.0,0.0,False
Cnga3,0.0,0.3205475383644921,0.0,10.0,False
Rp1,0.0,0.3205475383644921,0.0,10.0,False
Ninl,0.0,0.3205475383644921,0.0,6.608694762577214,False
Ppp3r2,0.0,0.3205475383644921,0.0,10.0,False
Sgol2a,0.0,0.3205475383644921,0.0,10.0,False
Banf2os,0.0,0.3205475383644921,0.0,10.0,False
L1cam,0.0,0.3205475383644921,10.0,0.0,False
4933424G06Rik,0.0,0.3205475383644921,10.0,0.0,False
Gm14120,0.0,0.3205475383644921,10.0,0.0,False
Msc,0.0,0.3205475383644921,10.0,0.0,False
Gm13480,0.0,0.3205475383644921,10.0,0.0,False
Trpc4,0.0,0.3205475383644921,8.69045661326726,0.0,False
Gm13546,0.0,0.3205475383644921,10.0,0.0,False
Gm37170,0.0,0.3205475383644921,10.0,0.0,False
Pcdh18,0.0,0.3205475383644921,0.0,5.021909069052091,False
Slc38a11,0.0,0.3205475383644921,5.31498815827213,0.0,False
Gm10306,0.0,0.3205475383644921,10.0,0.0,False
Slc25a31,0.0,0.3205475383644921,10.0,0.0,False
Fat4,0.0,0.3205475383644921,9.305143982263125,0.0,False
C230034O21Rik,0.0,0.3205475383644921,10.0,0.0,False
Cdh26,0.0,0.3205475383644921,0.0,10.0,False
Plxnb3,0.0,0.3205475383644921,0.0,7.009590496033303,False
Pnck,0.0,0.3205475383644921,0.0,5.28844592058162,False
Fam178b,0.0,0.3205475383644921,0.0,9.889506032487494,False
Dnajc6,0.0,0.3205475383644921,0.0,5.407849609534605,False
AI427809,0.0,0.3205475383644921,10.0,0.0,False
Vma21-ps,0.0,0.3205475383644921,0.0,10.0,False
Dhtkd1,0.0,0.3205475383644921,0.0,8.049336870866982,False
Gm13199,0.0,0.3205475383644921,0.0,10.0,False
Dnm3os,0.0,0.3205475383644921,0.0,10.0,False
Ndst3,0.0,0.3205475383644921,10.0,0.0,False
Myoz2,0.0,0.3205475383644921,0.0,10.0,False
Gm43568,0.0,0.3205475383644921,0.0,4.6369405163135795,False
Gm36975,0.0,0.3205475383644921,0.0,10.0,False
4930562F07Rik,0.0,0.3205475383644921,10.0,0.0,False
Ak4,0.0,0.3205475383644921,0.0,10.0,False
Cacnb2,0.0,0.3205475383644921,0.0,1.8344508503499708,False
Gabbr2,0.0,0.3205475383644921,0.0,3.550240857074851,False
Lzts3,0.0,0.3205475383644921,0.0,7.62245729701739,False
Cpxm1,0.0,0.3205475383644921,10.0,0.0,False
Ebf4,0.0,0.3205475383644921,10.0,0.0,False
Mcm8,0.0,0.3205475383644921,0.0,8.878195166432507,False
AU019990,0.0,0.3205475383644921,10.0,0.0,False
Arx,0.0,0.3205475383644921,0.0,10.0,False
E130102H24Rik,0.0,0.3205475383644921,0.0,9.352048682655623,False
Rab39b,0.0,0.3205475383644921,0.0,7.762966282691831,False
Ar,0.0,0.3205475383644921,0.0,10.0,False
Zc3h12b,0.0,0.3205475383644921,10.0,0.0,False
Slc4a11,0.0,0.3205475383644921,10.0,0.0,False
Plxna3,0.0,0.3205475383644921,10.0,0.0,False
Gm14420,0.0,0.3205475383644921,0.0,8.304586988304035,False
Cd28,0.0,0.3205475383644921,10.0,0.0,False
Unc80,0.0,0.3205475383644921,0.0,10.0,False
Zdbf2,0.0,0.3205475383644921,0.0,10.0,False
Murc,0.0,0.3205475383644921,10.0,0.0,False
Fam212b,0.0,0.3205475383644921,7.588413177696859,0.0,False
Gm128,0.0,0.3205475383644921,0.0,10.0,False
Etnppl,0.0,0.3205475383644921,2.8965395964698653,0.0,False
Gm42697,0.0,0.3205475383644921,0.0,10.0,False
Enpep,0.0,0.3205475383644921,8.745798690541013,0.0,False
Khdrbs2,0.0,0.3205475383644921,10.0,0.0,False
Gm9530,0.0,0.3205475383644921,10.0,0.0,False
4930537H20Rik,0.0,0.3205475383644921,10.0,0.0,False
4930426L09Rik,0.0,0.3205475383644921,0.0,10.0,False
Shc4,0.0,0.3205475383644921,10.0,0.0,False
Slc12a1,0.0,0.3205475383644921,0.0,10.0,False
Slc28a2,0.0,0.3205475383644921,10.0,0.0,False
Gm14029,0.0,0.3205475383644921,10.0,0.0,False
Gdpd2,0.0,0.3205475383644921,10.0,0.0,False
Awat2,0.0,0.3205475383644921,0.0,10.0,False
Acoxl,0.0,0.3205475383644921,10.0,0.0,False
Tsix,0.0,0.3205475383644921,0.0,10.0,False
Ercc6l,0.0,0.3205475383644921,10.0,0.0,False
Cxcr3,0.0,0.3205475383644921,10.0,0.0,False
Igfbpl1,0.0,0.3205475383644921,0.0,10.0,False
Melk,0.0,0.3205475383644921,10.0,0.0,False
Mreg,0.0,0.3205475383644921,10.0,0.0,False
Bard1,0.0,0.3205475383644921,0.0,10.0,False
Erbb4,0.0,0.3205475383644921,0.0,8.015714770755196,False
Myl1,0.0,0.3205475383644921,0.0,10.0,False
Ccdc180,0.0,0.3205475383644921,9.792182872580145,0.0,False
Stra6l,0.0,0.3205475383644921,10.0,0.0,False
1700040D17Rik,0.0,0.3205475383644921,0.0,10.0,False
Tchh,0.0,0.3205475383644921,0.0,10.0,False
Nup210l,0.0,0.3205475383644921,10.0,0.0,False
Gm42809,0.0,0.3205475383644921,10.0,0.0,False
Il1f9,0.0,0.3205475383644921,7.266663297196938,0.0,False
S100a14,0.0,0.3205475383644921,10.0,0.0,False
Ccdc183,0.0,0.3205475383644921,10.0,0.0,False
C8g,0.0,0.3205475383644921,0.0,10.0,False
Kcnb1,0.0,0.3205475383644921,10.0,0.0,False
Bmp15,0.0,0.3205475383644921,10.0,0.0,False
Uprt,0.0,0.3205475383644921,10.0,0.0,False
C77370,0.0,0.3205475383644921,10.0,0.0,False
Zfp711,0.0,0.3205475383644921,10.0,0.0,False
Rps6ka6,0.0,0.3205475383644921,0.0,10.0,False
Gm17619,0.0,0.3205475383644921,0.0,10.0,False
Kcng1,0.0,0.3205475383644921,0.0,10.0,False
A530013C23Rik,0.0,0.3205475383644921,10.0,0.0,False
Srms,0.0,0.3205475383644921,10.0,0.0,False
Ptk6,0.0,0.3205475383644921,10.0,0.0,False
Chrna4,0.0,0.3205475383644921,0.0,10.0,False
Tnr,0.0,0.3205475383644921,0.0,10.0,False
Fam163a,0.0,0.3205475383644921,10.0,0.0,False
1810012K08Rik,0.0,0.3205475383644921,0.0,10.0,False
4632404H12Rik,0.0,0.3205475383644921,0.0,10.0,False
Chrnb2,0.0,0.3205475383644921,10.0,0.0,False
Kcnn3,0.0,0.3205475383644921,10.0,0.0,False
A630077J23Rik,0.0,0.3205475383644921,10.0,0.0,False
Tmem8b,0.0,0.3205475383644921,9.79842061540605,0.0,False
Frmpd1,0.0,0.3205475383644921,0.0,5.373975195826862,False
Fut7,0.0,0.3205475383644921,10.0,0.0,False
Gm29291,0.0,0.3205475383644921,7.471328959609545,0.0,False
Shcbp1l,0.0,0.3205475383644921,10.0,0.0,False
Cenpe,0.0,0.3205475383644921,0.0,8.394849822340925,False
Cxxc4,0.0,0.3205475383644921,0.0,10.0,False
Cenpi,0.0,0.3205475383644921,10.0,0.0,False
Sytl4,0.0,0.3205475383644921,10.0,0.0,False
4930539J05Rik,0.0,0.3205475383644921,0.0,10.0,False
Efna3,0.0,0.3205475383644921,0.0,10.0,False
Oip5,0.0,0.3205475383644921,10.0,0.0,False
Nxf2,0.0,0.3205475383644921,10.0,0.0,False
Chac1,0.0,0.3205475383644921,10.0,0.0,True
Ppp1r14d,0.0,0.3205475383644921,0.0,10.0,False
Gchfr,0.0,0.3205475383644921,0.0,8.37945755333975,False
Gm2163,0.0,0.3205475383644921,0.0,5.019999997000667,False
Tmem198,0.0,0.3205475383644921,10.0,0.0,False
Ptprn,0.0,0.3205475383644921,0.0,2.535135508042889,False
Gm14091,0.0,0.3205475383644921,0.0,10.0,False
Rasgrp1,0.0,0.3205475383644921,9.914736769076343,0.0,False
Gm29340,0.0,0.3205475383644921,10.0,0.0,False
D330050G23Rik,0.0,0.3205475383644921,0.0,6.144754460261814,False
Meis2,0.0,0.3205475383644921,0.0,3.4432304288194193,False
Zcchc16,0.0,0.3205475383644921,0.0,6.3450101333936475,False
Pih1h3b,0.0,0.3205475383644921,0.0,10.0,False
4930534D22Rik,0.0,0.3205475383644921,0.0,10.0,False
Chmp4c,0.0,0.3205475383644921,10.0,0.0,False
Frzb,0.0,0.3205475383644921,8.996935574412943,0.0,False
Ect2,0.0,0.3205475383644921,0.0,3.1892606200350984,False
Nlgn1,0.0,0.3205475383644921,10.0,0.0,False
4930555A03Rik,0.0,0.3205475383644921,0.0,10.0,False
Mcoln2,0.0,0.3205475383644921,10.0,0.0,False
Gm15851,0.0,0.3205475383644921,0.0,9.91563277483095,False
Lax1,0.0,0.3205475383644921,10.0,0.0,False
B430305J03Rik,0.0,0.3205475383644921,10.0,0.0,False
Atp6v0d2,0.0,0.3205475383644921,10.0,0.0,False
Pik3c2b,0.0,0.3205475383644921,10.0,0.0,False
Prg4,0.0,0.3205475383644921,10.0,0.0,False
Gm43403,0.0,0.3205475383644921,0.0,5.238551966031413,False
Fam166b,0.0,0.3205475383644921,0.0,9.608832000590128,False
Arhgap11a,0.0,0.3205475383644921,6.687546205671186,0.0,False
Ryr3,0.0,0.3205475383644921,0.0,10.0,False
Rad51,0.0,0.3205475383644921,10.0,0.0,False
Rpusd2,0.0,0.3205475383644921,10.0,0.0,False
Gm10550,0.0,0.3205475383644921,0.0,9.416146896101582,False
Runx1t1,0.0,0.3205475383644921,0.0,5.780823926571066,False
Esrp1,0.0,0.3205475383644921,0.0,10.0,False
Fastkd1,0.0,0.3205475383644921,5.705689028238209,0.0,False
Ankub1,0.0,0.3205475383644921,10.0,0.0,False
Ttll11,0.0,0.3205475383644921,0.0,10.0,False
Hc,0.0,0.3205475383644921,0.0,10.0,False
A330015K06Rik,0.0,0.3205475383644921,0.0,7.418255667180632,False
Thsd7b,0.0,0.3205475383644921,0.0,10.0,False
Klhl41,0.0,0.3205475383644921,0.0,10.0,False
Muc1,0.0,0.3205475383644921,10.0,0.0,False
B3galt2,0.0,0.3205475383644921,5.7740998501973095,0.0,False
Bmpr1b,0.0,0.3205475383644921,10.0,0.0,False
2310007B03Rik,0.0,0.3205475383644921,0.0,10.0,False
Gm33994,0.0,0.3205475383644921,10.0,0.0,False
5730559C18Rik,0.0,0.3205475383644921,0.0,10.0,False
Tmem8c,0.0,0.3205475383644921,0.0,10.0,False
Slc25a53,0.0,0.3205475383644921,10.0,0.0,False
Rab9b,0.0,0.3205475383644921,10.0,0.0,False
Muc15,0.0,0.3205475383644921,0.0,10.0,False
Kif18a,0.0,0.3205475383644921,0.0,10.0,False
Spin2c,0.0,0.3205475383644921,0.0,7.24575177762831,False
Rragb,0.0,0.3205475383644921,0.0,10.0,False
Efhd1os,0.0,0.3205475383644921,10.0,0.0,False
Morc4,0.0,0.3205475383644921,0.0,2.4485116721589613,False
3110099E03Rik,0.0,0.3205475383644921,10.0,0.0,False
4933407L21Rik,0.0,0.3205475383644921,10.0,0.0,False
A530032D15Rik,0.0,0.3205475383644921,10.0,0.0,False
Daw1,0.0,0.3205475383644921,0.0,6.847002410563794,False
Car9,0.0,0.3205475383644921,10.0,0.0,False
Gm13306,0.0,0.3205475383644921,10.0,0.0,False
Gm13307,0.0,0.3205475383644921,10.0,0.0,False
2810459M11Rik,0.0,0.3205475383644921,10.0,0.0,False
2810414N06Rik,0.0,0.3205475383644921,0.0,10.0,False
Lrrc71,0.0,0.3205475383644921,0.0,10.0,False
2600006K01Rik,0.0,0.3205475383644921,0.0,10.0,False
AI849053,0.0,0.3205475383644921,10.0,0.0,False
Slc9b1,0.0,0.3205475383644921,10.0,0.0,False
Slc9b2,0.0,0.3205475383644921,9.701376267650444,0.0,False
Rbm46,0.0,0.3205475383644921,10.0,0.0,False
Neu2,0.0,0.3205475383644921,0.0,10.0,False
Gm27184,0.0,0.3205475383644921,0.0,10.0,False
Tfcp2l1,0.0,0.3205475383644921,0.0,5.611466545196149,False
Car8,0.0,0.3205475383644921,0.0,3.306749219248516,False
4930570G19Rik,0.0,0.3205475383644921,0.0,10.0,False
Olfml2a,0.0,0.3205475383644921,8.770765729285026,0.0,False
Gm13556,0.0,0.3205475383644921,10.0,0.0,False
Pabpc4l,0.0,0.3205475383644921,0.0,10.0,False
Gm26603,0.0,0.3205475383644921,10.0,0.0,False
Spink4,0.0,0.3205475383644921,0.0,10.0,False
Gm13814,0.0,0.3205475383644921,0.0,10.0,False
Tnni1,0.0,0.3205475383644921,8.001992905921647,0.0,False
Sfrp2,0.0,0.3205475383644921,0.0,7.791571250004144,False
Rarres1,0.0,0.3205475383644921,10.0,0.0,False
Gm38394,0.0,0.3205475383644921,10.0,0.0,False
Gm28040,0.0,0.3205475383644921,0.0,10.0,False
Bhlhe22,0.0,0.3205475383644921,10.0,0.0,False
Pkia,0.0,0.3205475383644921,0.0,9.37399568125605,False
Gm21887,0.0,0.3205475383644921,10.0,0.0,False
Fut9,0.0,0.3205475383644921,6.412103980419134,0.0,False
Gm30731,0.0,0.3205475383644921,0.0,10.0,False
Pou3f2,0.0,0.3205475383644921,0.0,4.7496739512839365,False
Mroh7,0.0,0.3205475383644921,10.0,0.0,False
5033417F24Rik,0.0,0.3205475383644921,0.0,7.1822653010267,False
Mir124-2hg,0.0,0.3205475383644921,0.0,4.29539440700819,False
Lgr6,0.0,0.3205475383644921,0.0,7.759684898228474,False
1700084E18Rik,0.0,0.3205475383644921,9.816103208190523,0.0,False
6430573P05Rik,0.0,0.3205475383644921,0.0,2.1231404965937997,False
Dstyk,0.37669563430158004,0.3205989658427515,3.9790464604141746,3.064660176383717,False
Raph1,-0.15503839345730422,0.3206703668120573,3.326327690083867,3.703703722276924,False
Stam2,0.46496702310005406,0.32080216710138076,3.7656139035191356,2.7281407199990357,False
Tmx2,0.295730652575676,0.3212253258981561,1.6138075093024147,1.3147038505560147,False
Taf4a,-0.7068072023242595,0.3213799307515143,5.721195242610427,9.338065973231295,False
Pdss1,-0.8093145986561266,0.3213799307515143,5.6140628632239045,9.837964281534276,False
Lekr1,0.7714542252792828,0.3213799307515143,8.837721314500476,5.17737283231058,False
Gm11827,-0.5001068883342873,0.3213799307515143,6.609561816025633,9.34802452494859,False
Cyp2j9,1.1240553870677683,0.3213799307515143,5.936510734746078,2.7236849379287134,False
Lipt1,1.0253535616443088,0.3213799307515143,9.040965058356585,4.441734674587622,False
Cdh19,1.0396886413000719,0.3213799307515143,7.15350427445341,3.4796965599914293,False
Zswim3,1.2411160445962213,0.3213799307515143,10.0,4.230452688687979,False
Vil1,-0.7947882325994586,0.3213799307515143,4.973941151645293,8.62890605797284,False
Nos1ap,1.376987486254564,0.3213799307515143,10.0,3.85021926732678,False
Gm14418,1.0577170213144025,0.3213799307515143,9.281611423432272,4.4588086224462,False
Cdkl5,0.5805073586584549,0.3213799307515143,10.0,6.687285614381159,False
Cnnm3,0.728094307608384,0.3213799307515143,5.402842497868728,3.2617005062756985,False
Adal,-0.6680336374983186,0.3213799307515143,5.884687391466194,9.35021419977994,False
Lrp4,-0.6173918857418801,0.3213799307515143,6.518482790992227,10.0,False
Nudt2,0.4311867736904766,0.3216140482412476,3.6402876284015644,2.6998245808394494,False
Smu1,0.41896760304188685,0.3220619465806136,1.6035983337333872,1.1994268886428052,False
Agps,0.5060876053228361,0.32230497601353825,4.104757554079398,2.8902802891563155,False
Alg14,0.683039451835433,0.322406610885843,2.748722992636119,1.7120467203341145,False
Serping1,0.8139123236741252,0.3227985199858031,4.031357723236955,2.2931861693360385,False
Papss1,0.12361473557027905,0.3235972298481574,2.002880704264608,1.8384140874034853,False
Plcb4,0.6454212575262414,0.32525680265341195,2.5385586593691523,1.6229160112161372,False
Tex10,0.7920778392362241,0.3260889100584461,3.5141026996870344,2.029435537720356,False
Ccm2l,0.1188357144734383,0.3271374690610005,3.9761021496237303,3.6617139845450484,False
Taf1,-0.06379080158324082,0.3271374690610005,3.456302985136282,3.612557356962719,False
Mcts1,0.3118890022985523,0.32758866705559153,1.7342222936432825,1.3970656665534769,False
Asnsd1,0.49384778102879806,0.32804922741668874,2.760347564285985,1.9602017543620305,False
Uqcc1,0.4211623253288823,0.32907010526714087,3.5724188864769624,2.667963499811253,False
Vcpip1,0.4555885170324305,0.32907010526714087,3.3597333640217713,2.4499600512313635,False
Stradb,0.8758106711586526,0.3294560842947578,5.029081134167609,2.7405855252096285,False
Snx7,0.3940846085646924,0.32988780027585407,3.5341116780837445,2.689360247477024,False
Fam129b,0.31489579036613574,0.3305037338026874,2.1012993837138025,1.689253606243056,False
Rbm8a2,0.14830333756927966,0.3310389429710504,4.057297733543805,3.660944333827854,False
Csrp1,0.8071437977031184,0.33156780283184883,1.0195507992436807,0.5826857208464123,False
Trim32,0.6853569134461129,0.33157394115199235,3.8313617851744985,2.3825398564733336,False
Kif16b,0.8371444386715433,0.33169490099082266,7.751060315144752,4.338659118387215,False
Bgn,1.0202200170129812,0.33169490099082266,2.9627251330588074,1.4607454235643447,False
Tomm34,0.616087193919067,0.3317264298080025,2.356118982473565,1.537221652014647,False
Ppid,0.4616514972750967,0.3317981110848347,1.750278094857377,1.270972369666044,False
Zfp64,1.0807695957962034,0.3336179673563362,4.473888933033026,2.115149804661863,False
Mrpl24,0.811571461513629,0.33383379077873787,1.6303481125432941,0.9289086167130699,False
Sars,0.44581282458788724,0.3339470575098443,1.7399463062271614,1.2774173595933984,False
Tada1,0.5644805734448275,0.3350150250965723,2.6689528693946434,1.8047428094200033,False
Zbtb7b,0.6588254031816129,0.33566599801218744,4.709609857549228,2.9830375728403986,False
Chpf,0.5454908211314504,0.33566599801218744,5.582711604866428,3.825040993063035,False
Sde2,0.2685809303867089,0.33585731008048925,2.4632910046041796,2.0448657675040334,False
Gabpb1,-0.38126898309552515,0.33590286318890994,3.0234860355408233,3.938051283060111,False
Ddrgk1,0.14713757304981617,0.33628125981264523,0.9931018562243089,0.896811091114295,False
4930523C07Rik,0.4767734479790996,0.3373132975436711,2.4248525430342527,1.742457624064185,False
Card9,0.8182040670663678,0.33772210547179937,6.085756177384141,3.4515214906001135,False
Prmt6,0.6313270675592637,0.33772210547179937,4.542819948119643,2.932764156074967,False
BC005624,0.1787772247031574,0.3380378311648793,1.4485137909838417,1.2796916235485187,False
Kpna4,0.23637799654266226,0.33913842249016923,3.133103374772423,2.6596093870439135,False
Lamtor3,0.3918330676612786,0.3414846983492503,1.3590893583681125,1.0358443590127366,False
Plaa,0.3682569029409748,0.34152517033336816,2.831779756976525,2.1938306462568136,False
Morf4l2,0.4525262577020994,0.342353365317574,1.1306900528469839,0.8262654516312776,False
Ap1ar,0.18061950564422827,0.3433554453529407,3.197564837408303,2.821288317225504,False
Stk4,0.6378246966668507,0.34393886080074954,4.3696819584510305,2.808312693046858,False
Tesk1,0.20720604323866093,0.34393886080074954,5.589297248290093,4.84152270019772,False
Zic3,0.31639597500465005,0.3462528434196426,2.3807352412368723,1.9119054964224267,False
Mrpl37,0.6039957767484345,0.34641338559770307,2.6652611603153367,1.7535531123222388,False
Uckl1,0.1455092805204031,0.3466596541509894,2.998028068678469,2.7103978021124817,False
Ints7,-0.47139454417096005,0.34812369234194884,3.739820712324046,5.185070671710483,False
Jade1,0.5173422447808664,0.34812369234194884,4.016181198473823,2.805936025272808,False
Rexo4,0.5349056104215726,0.3494539719716041,3.3950448816316143,2.343272988497426,False
Dedd,0.42280771766179714,0.3497084725015711,2.9820565704171034,2.2245290034689185,False
Casp8ap2,0.25581365062393996,0.3502281951810984,4.554211634516972,3.8142190097176467,False
R3hdm1,0.6608698570296523,0.35088518414652137,2.1826988176693374,1.3805500721606048,False
Sox18,-0.10199907135033805,0.35150439486653273,2.2362595210819824,2.4000869891318963,False
Bcas2,0.4012808930508421,0.35190773047791946,1.2912910957964612,0.9777471772672648,False
Cask,-0.16114363915562166,0.3523407503669591,3.3296989845585854,3.723180082642305,False
Jmjd7,0.1715059788167884,0.3523407503669591,5.004604108105274,4.443664725804776,False
Gk,0.03173972522974064,0.3523407503669591,3.939873820359106,3.854141931792321,False
Mapre1,0.37178977523628387,0.35362481574797844,1.079979069804229,0.8346328317199807,False
Kdm6a,-0.0881977447307751,0.3544613532676345,4.2210942850819215,4.487197857694996,False
Snap23,0.4389873209732698,0.3545004548280716,1.572077403213726,1.1596463728451718,False
Tsn,0.2606810210950095,0.35535566964456744,1.226814921605926,1.0240148223022385,False
Hax1,0.40487298385408566,0.3564270959102884,1.8554740879740568,1.4014447505561336,False
Msto1,0.7044037007221269,0.35668814882829725,4.909131066412541,3.0127145457770528,False
Trmt1l,0.02268117349112871,0.35745885579366243,2.189378454222814,2.1552275319036744,False
Commd9,0.2506642458530596,0.3579661872437302,2.278012247366752,1.9146905676394548,False
H2afz,0.09576192426630131,0.3581213896195239,0.6690374396615999,0.6260704560527335,False
Zyg11b,-0.08864974686087553,0.35872668224919757,3.5043711585634876,3.7264588539525554,False
Mettl5,0.07380709396938298,0.35874068351168376,2.538027474866687,2.4114494917026796,False
Zranb2,0.5042143818659605,0.35930957261036667,1.9547715188520784,1.37820032983907,False
Tspan7,0.17983943049867168,0.36061203409419396,1.1876112411783228,1.0484246824050492,False
Prcc,0.30647854551706094,0.3612259390355501,3.4270295705143408,2.771140953091554,False
Mga,0.20633997776224208,0.3614651447895202,3.5873116855096865,3.109242458490908,False
C330006A16Rik,0.32661614633914804,0.3622563151223209,2.881188096862656,2.297472674855613,False
Hspd1,0.5270271427920245,0.36298052344006315,1.513700339597694,1.0504827611506995,False
Dnajb2,0.5507136260898189,0.3630864841218636,2.7814923992792053,1.8988757883482752,False
Zdhhc9,0.4710657036376537,0.3634829420561341,3.5667224515187983,2.5731458820573914,False
Nup214,0.7714077931034014,0.36415463751303545,3.7697711632612054,2.20850355858407,False
Mrps28,0.7434949680887033,0.3648528363012109,2.601245617526935,1.5536996736619644,False
Slc9a6,0.11218440115181395,0.365184901228815,4.4882637990486725,4.152479575483396,False
Bcor,0.2337206731046519,0.3673536770093886,5.454721097199258,4.6389064726155835,False
Fhl1,0.18240152910511445,0.3673536770093886,3.9938628360422976,3.51953115547566,False
Gdi1,0.201946569928651,0.3689093629738621,1.2627798808727486,1.0978314773575923,False
Qsox2,0.4933106111617556,0.3721872671328528,4.424947708575855,3.143452134324574,False
Slc35f5,0.4438227076356896,0.3724964185918188,3.1915994250709194,2.346412861044343,False
Dtwd1,0.5382697120940001,0.374212458156266,4.462617174416147,3.0729415762680974,False
Nup35,-0.10832413902832265,0.37446417269949617,3.874475047686062,4.176588452539121,False
Cyb5r1,0.3263061171185669,0.3753223964806307,2.841146413933608,2.2660301604648834,True
Dusp12,0.7013911524725794,0.3753745742116197,3.6728680305886985,2.258736388506938,False
Taf13,0.17826143574471623,0.3753798170076096,1.417351594161277,1.2526090850951141,False
Itpkb,0.45467820365977324,0.37569215750381413,2.24107135176564,1.6352490528254802,False
Ubl4a,0.2153216936957061,0.3758006410514192,2.0758669844906352,1.7880564813439208,False
Zswim1,0.609521905868215,0.37610878119366853,5.0401684211482545,3.30339625649843,False
Nme7,0.8123785715528401,0.37831752054157086,5.2347440007391315,2.980884370830115,False
Ldlrad3,-0.23979956287450474,0.37963739868350543,2.2019147327914097,2.600083879457903,False
Mospd2,0.04611105529421496,0.38011535466640567,3.426317834477392,3.3185383133865436,False
Gtf3c3,0.5784833380370198,0.3805342293932251,4.177507382827588,2.797540543913894,False
Spg20,0.3288777564033751,0.3823179879344353,3.002699997305078,2.390616287098109,False
4930578C19Rik,-0.2612284947796633,0.3823811776365966,2.7894367020931377,3.3431366103344526,False
Ctnnbl1,0.10475574158341731,0.38312238755865136,2.179807650742205,2.027139107461207,False
Fastkd2,0.45098528805246463,0.3844403138264857,4.323047631417212,3.1624955371562393,False
Fam135a,0.7919338309585223,0.38499152160635897,5.631629424865852,3.252656725572208,False
Vma21,0.40602911166978867,0.38508659551824953,2.1822052255569266,1.6469053853498354,False
Pfdn4,0.6438735896146606,0.38571194178060697,1.8398047763370127,1.177460855826788,False
Tsr2,0.7317645154403607,0.3861027484855215,3.8079602110445876,2.293027868161252,False
Lama5,0.33867040528787634,0.38616505548507885,3.562463664795004,2.8170885135823234,False
Cdc14a,-0.3360361446007904,0.38650621878002744,2.9882836900937604,3.7720616626175016,False
Hacd4,1.0555314541826168,0.38723208722438307,4.637757097531204,2.2313174901142303,False
Dennd1a,0.22998835074812812,0.3873588471707762,3.634089964301395,3.0985769231981637,False
Rrs1,0.07545221968198275,0.38891455034474387,2.2060056293672266,2.093597711902483,False
Ciao1,0.5811027949984338,0.38931390891574214,2.4826418030281605,1.6595284112449065,False
Trim33,1.245361412081822,0.389480586858015,6.377706367001997,2.6901306939698055,False
Ythdf1,0.28762910619435367,0.39065830572115845,4.505289792871095,3.6909464361514437,False
Gtdc1,0.15884066392568488,0.39065830572115845,4.808690416314284,4.307358443009209,False
Ambra1,0.652383591860243,0.39075238764789644,5.341819943098594,3.398616920867468,True
Adgrl2,0.054677447632405354,0.3927444725383752,3.4468858251774606,3.3186950398224404,False
Rapgef2,0.0851420179433298,0.3927444725383752,4.055187015000144,3.822791276437199,False
Pex16,0.3906425040164408,0.3931481936401299,2.8703904780235403,2.18950463748011,False
Txndc9,0.5036609267550229,0.39361368072935576,1.3686321038280678,0.9653163817360936,False
Cdkn2b,-0.0797527861172963,0.39472163224620127,2.485877349883822,2.6271669870869085,False
Tmem131,0.14133319043775397,0.39483737777773453,4.366680215077354,3.959185577043299,False
Ankzf1,-0.12497752406432264,0.3969370133104335,3.94000144013697,4.296535100375122,False
Pcdh19,-0.008432745080943022,0.397988931075443,4.52444056933746,4.550963969265906,False
Mtm1,0.19406166496131705,0.39904337078957364,5.105386115568815,4.4628286328819335,False
Scai,-0.6840895644592458,0.39947037859419243,3.8910142137711166,6.251644816955281,False
Paqr8,1.4165369356564848,0.39947037859419243,4.439159649662977,1.662955610327412,False
Pign,1.753468122472375,0.39947037859419243,6.502119248796239,1.9284502030690402,False
D2hgdh,1.5384061110459433,0.39947037859419243,7.050867739119349,2.427371135218435,False
Kcne4,1.3261603137862326,0.39947037859419243,6.267682321697283,2.4997290804333954,False
Gemin8,1.1059116045977588,0.39947037859419243,6.420104930325255,2.9828372688058375,False
Mtcp1,0.732683441479177,0.39947037859419243,7.2839584664192,4.383366331892109,False
Tbc1d25,1.3096127280369074,0.39947037859419243,7.017677437106622,2.8311357148419756,False
Macrod2,0.1863792269033051,0.4011564416498181,3.97405035756711,3.492429340509265,False
Cnbd2,0.6318669019102682,0.40254847133713456,6.757389471997831,4.36081898859283,False
