rank,MOL_ID,molecule_name,SMILES,composite_score_adjusted,composite_score,NFE2L2,HMOX1,GPX4,TFRC,SLC7A11,ACSL4,FTH1,PTGS2,KEAP1
64,MOL014080,Okhotosides B3_qt,CO[C@@H]1CC2C(=C3CC[C@H]([C@H](C)CC(=O)C=C(C)C)[C@]31C)CCC1(O)C(C)(C)[C@@H](O[C@@H]3OC[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H](O)[C@H]3O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)CC[C@]21C,0.667514548774647,0.667514548774647,0.7490767240524292,0.6324484348297119,0.6032814979553223,0.27869051694869995,0.34902331233024597,0.27252599596977234,0.3045853078365326,0.7599305510520935,0.7317993640899658
65,MOL013950,Holoturin B4_qt,CCN1CC2(COC(=O)c3ccccc3NC(=O)CCC(=O)OC)CC[C@H](OC)[C@]34C1[C@](O)([C@@H](OC)[C@H]23)[C@@]1(OC)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC,0.667164326942834,0.667164326942834,0.7494815587997437,0.6473390460014343,0.6051289439201355,0.28224441409111023,0.35542407631874084,0.2705628275871277,0.30229097604751587,0.7595987915992737,0.7302409410476685
66,MOL014082,Parvimosides A_qt,Cc1c(Cl)ccc2c1NC(=O)[C@]21N[C@@H]([C@@H](C)O)[C@H]2C(=O)N(Cc3ccc4c(c3)OCO4)C(=O)[C@H]21,0.666653992802309,0.666653992802309,0.7489445209503174,0.6373888850212097,0.6184515357017517,0.2660945951938629,0.38681256771087646,0.28629183769226074,0.3037492036819458,0.7602425217628479,0.7261044979095459
67,MOL013873,Hemoiedemoside B,C=C(C)CCC[C@]1(C)OC(=O)[C@]23CC=C4C(CCC5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](OS(=O)(=O)O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@@H](O[C@@H]7O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]8O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](OC)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]45C)[C@]2(C)CC[C@@H]31,0.6663935106158577,0.6663935106158577,0.7509543895721436,0.6373562216758728,0.5874185562133789,0.2786506414413452,0.3355141878128052,0.2720310091972351,0.28564906120300293,0.7598184943199158,0.7350568771362305
68,MOL014212,CEG-9_qt,CC(=O)NC(C)(C)C(=O)NCC(=O)NC(C)(C)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(CCC(N)=O)C(=O)NC(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(C)C,0.6653634118654782,0.6653634118654782,0.748562216758728,0.6211236119270325,0.5767025947570801,0.27014946937561035,0.32498228549957275,0.2661392092704773,0.289299875497818,0.7601273655891418,0.7324300408363342
69,MOL007475,ginsenoside f2,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,0.6652082443932775,0.6652082443932775,0.7481615543365479,0.5993220806121826,0.5674341917037964,0.2673294246196747,0.31775233149528503,0.26164960861206055,0.27570751309394836,0.7603062391281128,0.7318626642227173
70,MOL011206,"(E,6R)-6-[(3R,5R,10S,13R,14R,15S,17R)-3,15-diacetoxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-methylhept-2-enoic acid",C[C@H]1[C@H](C)CCC[C@@H]1NC(=O)[C@@H]1N(Cc2cccs2)C(=O)[C@@H]2[C@@H](C(=O)Nc3cccc(Cl)c3)[C@@H]3C=C[C@]21O3,0.6651008889371112,0.6651008889371112,0.751997709274292,0.6488513946533203,0.6073358058929443,0.28975948691368103,0.34963303804397583,0.2718755006790161,0.29887789487838745,0.7584381103515625,0.7389193773269653
71,MOL005088,Nivalenol,CC1=C[C@H]2O[C@@H]3[C@H](O)[C@@H](O)[C@](C)([C@@]2(CO)[C@H](O)C1=O)[C@@]31CO1,0.6650651166762964,0.6650651166762964,0.7478910088539124,0.6174175143241882,0.5837336778640747,0.26330068707466125,0.3417014181613922,0.26561278104782104,0.2809249758720398,0.7598505616188049,0.7178289890289307
72,MOL011124,Wikstrosin,O=C(O[C@H]1[C@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2[C@@]2(CO)O[C@@H]12)c1ccc(O)cc1,0.6650068280336681,0.6650068280336681,0.7486332654953003,0.6272481679916382,0.5988445281982422,0.27869775891304016,0.3502447009086609,0.26840758323669434,0.29416877031326294,0.7597678899765015,0.726473867893219
73,MOL004367,olivil,COc1cc(C[C@@]2(O)CO[C@H](c3ccc(O)c(OC)c3)[C@H]2CO)ccc1O,0.6634458229478537,0.6634458229478537,0.7493858337402344,0.6192152500152588,0.597957193851471,0.27601975202560425,0.3740343749523163,0.28492647409439087,0.29554903507232666,0.7603870630264282,0.7258478999137878
74,MOL006489,Quinizarin,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,0.6631735506990775,0.6631735506990775,0.7500467300415039,0.6284555196762085,0.5769884586334229,0.2771667242050171,0.3334442973136902,0.26198169589042664,0.2861742377281189,0.7600342631340027,0.7304418683052063
75,MOL008918,Arteglasin A,C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(C)=O)CC(C)=C1C[C@H]3O[C@@]3(C)[C@@H]12,0.6628131652170427,0.6628131652170427,0.7519276738166809,0.6390249729156494,0.6084064245223999,0.2763671278953552,0.3539887070655823,0.2770867943763733,0.3023722171783447,0.7604561448097229,0.7350279092788696
76,MOL014217,HLG-3,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](N[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@@H]([C@H](O)[C@@H](O)C=O)[C@H](O)CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4C)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,0.6622209833727203,0.6622209833727203,0.7492386698722839,0.6229945421218872,0.5812927484512329,0.28190016746520996,0.32403406500816345,0.26167458295822144,0.287233829498291,0.7589690685272217,0.7379150986671448
77,MOL013673,24-dehydroechinoside A,CO[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@H]4[C@H](O[C@H]5CC[C@]6(C)C7=C[C@H](O)[C@]89C(=O)O[C@@](C)(CCC=C(C)C)[C@@]8(O)CC[C@@]9(C)C7CCC6C5(C)C)OC[C@@H](OS(=O)(=O)O)[C@@H]4O)O[C@@H]3C)O[C@H](CO)[C@H]2O)O[C@H](CO)[C@H]1O,0.6616402511105656,0.6616402511105656,0.7472832202911377,0.6290894746780396,0.5788272023200989,0.2735227346420288,0.34403756260871887,0.2797526717185974,0.29548531770706177,0.7596547603607178,0.7284227013587952
78,MOL000312,futokadsurin C,COc1ccc([C@H]2O[C@@H](c3ccc4c(c3)OCO4)[C@H](C)[C@@H]2C)cc1OC,0.6614860368139089,0.6614860368139089,0.7503784894943237,0.6346607208251953,0.6045963764190674,0.2904731035232544,0.3663693368434906,0.27680516242980957,0.3146774172782898,0.7600937485694885,0.7266359925270081
79,MOL006442,"(R)-2-(3,4-dihydroxyphenyl)-6,7-dihydroxybenzofuran-3(2H)-one",C=C1C(=O)O[C@H]2C[C@@]3(C)[C@@H]4O[C@@H]4C=C4C(=O)O[C@@H]([C@@H]12)[C@@H]43,0.6611570640611112,0.6611570640611112,0.7500777840614319,0.6445505619049072,0.610815703868866,0.28005343675613403,0.3520590662956238,0.26983270049095154,0.3068197965621948,0.7602056264877319,0.7336337566375732
80,MOL000787,Fumarine,C[C@@H]1CC[C@]2(C)C(C=O)=CCC[C@H]2[C@]1(C)C[C@@H](O)[C@]1([C@H](O)CO)CO1,0.6610850703030453,0.6610850703030453,0.7494051456451416,0.6398242712020874,0.6077761054039001,0.27291613817214966,0.3768463730812073,0.2777821123600006,0.3017605245113373,0.7601290941238403,0.7317625284194946
81,MOL002673,Hispidone,CC1(C)OC[C@H]([C@@H]2CC[C@]3(C)C4=CC[C@H]5C(C)(C)C(=O)CC[C@]5(C)[C@H]4CC[C@@]23C)C[C@@H](O)[C@@H]1O,0.6606800874958623,0.6606800874958623,0.7513675689697266,0.6148388385772705,0.575481653213501,0.27471107244491577,0.32624348998069763,0.26120150089263916,0.2954847812652588,0.759951651096344,0.7370664477348328
82,MOL004394,Anhydroicaritin-3-O-alpha-L-rhamnoside,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O[C@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@@H]2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,0.659452501197246,0.659452501197246,0.7498027086257935,0.6364391446113586,0.6074081659317017,0.28080466389656067,0.37528112530708313,0.2766653895378113,0.30533725023269653,0.7608656883239746,0.7259137630462646
83,MOL008463,SMR000232338,O=C(O)c1cc(=O)[nH]c(=O)n1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,0.6586300365716912,0.6586300365716912,0.7541879415512085,0.6289448142051697,0.5712835192680359,0.2860054671764374,0.3336728513240814,0.26224851608276367,0.30141574144363403,0.7597653865814209,0.7408702373504639
84,MOL007928,liriodendrin_qt,COc1ccc(NC(=O)N2CCC3(CC2)CC(=O)N(Cc2cc(C)on2)c2ccnn23)cc1,0.6584080855170252,0.6584080855170252,0.7465835809707642,0.6316547393798828,0.5900161266326904,0.2734438180923462,0.3842453956604004,0.2835351824760437,0.3169601261615753,0.7601070404052734,0.7164722084999084
85,MOL012593,isohumbertiol-3-o-{α-L-rhamnopyranosyl(1→4)-α-L-rhamnopyranosyl(1→2)-[α-L-rhamnopyranosyl(1→6)]}-β-D-glucopyranoside,CCC(C)C(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)[C@@H](OC(C)=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(C)=O,0.6581788857714705,0.6581788857714705,0.7476537227630615,0.6223067045211792,0.6008625626564026,0.2738409638404846,0.37055617570877075,0.28330370783805847,0.29295027256011963,0.7602367997169495,0.7256454825401306
86,MOL005812,naringin,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,0.6581256379731588,0.6581256379731588,0.7485604286193848,0.6261531114578247,0.6015379428863525,0.2705373466014862,0.3583023250102997,0.27460336685180664,0.3051251769065857,0.7600687742233276,0.7229865789413452
87,MOL004609,Areapillin,CC[C@@H]1CN(C(=O)Nc2ccccc2)[C@H](CO)[C@@H]1CN1CCN(C)CC1,0.6574231304040277,0.6574231304040277,0.7480980753898621,0.6112082004547119,0.574676513671875,0.27522021532058716,0.33118200302124023,0.26681649684906006,0.28347110748291016,0.760054886341095,0.7335314750671387
88,MOL003753,dihydrokaempferide,COc1ccc([C@H]2Oc3cc(O)cc(O)c3C(=O)[C@@H]2O)cc1,0.6571971756519104,0.6571971756519104,0.7489186525344849,0.611331582069397,0.5701994299888611,0.27853408455848694,0.31804192066192627,0.26388633251190186,0.28862857818603516,0.7602888345718384,0.733769953250885
89,MOL013933,Holothurins B2,CO[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](C)[C@H](O[C@H]4[C@H](O[C@H]5CC[C@]6(C)C7CC[C@]89C(=O)O[C@@](C)(CCCC(C)C)[C@H]8[C@H](OC(C)=O)C[C@@]9(C)C7=CCC6C5(C)C)OC[C@@H](OS(=O)(=O)O)[C@@H]4O)O[C@@H]3C)OC[C@H]2O)O[C@H](CO)[C@H]1O,0.6569202972234017,0.6569202972234017,0.7480897307395935,0.6355069875717163,0.5964322686195374,0.26797986030578613,0.3523116409778595,0.2717720866203308,0.30265045166015625,0.7597001791000366,0.7271621227264404
90,,Dammaradienyl acetate,C=C(CCC=C(C)C)C1CCC2(C)C1CCC1C3(C)CCC(OC(C)=O)C(C)(C)C3CCC12C,0.6568058139028621,0.49619290686274287,0.7488516569137573,0.5343401432037354,0.44360438823699944,0.41785579919815063,0.28655722439289094,0.37591454207897185,0.2824289798736572,0.7266507697105407,0.7317892909049988
91,MOL011218,ganoderic acid TQ,Cc1oc2c(C)c3oc(=O)c(CCC(=O)NC[C@H]4CC[C@H](C(=O)NCCC(=O)O)CC4)c(C)c3cc2c1C,0.6560839319393669,0.6560839319393669,0.7499706745147705,0.6236583590507507,0.5888773202896118,0.2710253596305847,0.34353208541870117,0.26662737131118774,0.30528590083122253,0.7593328952789307,0.7301256656646729
92,MOL012173,leiocarposide_qt,COC(=O)C1=C(C)NC(=O)N[C@H]1c1ccc2c(c1)OCO2,0.6560373083980344,0.6560373083980344,0.7508492469787598,0.6330074071884155,0.6063816547393799,0.27718019485473633,0.36056753993034363,0.28419166803359985,0.30598732829093933,0.7595559358596802,0.7310294508934021
93,MOL012162,"3,5-dimethoxy-4-acetoxycinnamylangelate",CCNC(=O)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)Nc1ccccc1,0.655760465008047,0.655760465008047,0.7468808889389038,0.6206011176109314,0.5752394199371338,0.2725564241409302,0.34983083605766296,0.26737266778945923,0.28753048181533813,0.7608398199081421,0.7246602773666382
94,,Torachrysone-8-o-beta-d-(6'-oxayl)-glucoside,COc1cc(OC2OC(COC(=O)C(=O)O)C(O)C(O)C2O)c2c(O)c(C(C)=O)c(C)cc2c1,0.6550840080283262,0.6550840080283262,0.7480969429016113,0.6140388250350952,0.5933553576469421,0.27285176515579224,0.3607333302497864,0.2756713628768921,0.2923998236656189,0.7602553367614746,0.7262247204780579
95,MOL005530,Hydroxygenkwanin,COc1cc(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc2c1,0.653402373751354,0.653402373751354,0.7524628639221191,0.613960862159729,0.5669780969619751,0.2943184971809387,0.3186298906803131,0.2687968313694,0.30430275201797485,0.7588307857513428,0.7440898418426514
96,,Gemin d,O=CC(O)C(OC(=O)c1cc(O)c(O)c(O)c1)C1OC(=O)c2cc(O)c(O)c(O)c2-c2c(cc(O)c(O)c2O)C(=O)OCC1O,0.6523808018731452,0.6523808018731452,0.7504138946533203,0.6431662440299988,0.6145938634872437,0.2797451615333557,0.35864219069480896,0.27865809202194214,0.29609888792037964,0.7600218057632446,0.7352340817451477
97,MOL013986,Koreoside A_qt,C[C@@H]1O[C@@H](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](O[C@H]4[C@@H](O)C[C@@]5(C)[C@@H](CC[C@]6(C)[C@@H]5CC=C5[C@@H]7CC(C)(C)CC[C@@]7(C(=O)O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)CC[C@]56C)[C@]4(C)CO)O[C@H](C(=O)O)[C@H]3O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.6512104333429062,0.6512104333429062,0.7477086782455444,0.630219578742981,0.5950862169265747,0.2809256911277771,0.337748259305954,0.26237010955810547,0.2871425747871399,0.759876012802124,0.7327865362167358
98,MOL001510,24-epicampesterol,COC(=O)C[C@H](C)C(=O)c1cccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O,0.65118716229335,0.65118716229335,0.7482028603553772,0.626039981842041,0.5916522741317749,0.27387893199920654,0.33997708559036255,0.2769182026386261,0.29091525077819824,0.7602207064628601,0.7242645025253296
99,MOL000387,Bifendate,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,0.6502313940230554,0.6502313940230554,0.7493177056312561,0.6086464524269104,0.5935900211334229,0.26475560665130615,0.3506677746772766,0.26754844188690186,0.29116925597190857,0.760155439376831,0.7274398803710938
100,,Poncirin,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3O2)cc1,0.6502170246221078,0.6502170246221078,0.7443861961364746,0.6351336240768433,0.5921382904052734,0.26336103677749634,0.36517348885536194,0.2778874635696411,0.3030741512775421,0.7593426704406738,0.725210428237915
101,MOL011165,"ergosta-7,22-diene-3beta-yl linoleate",CC(=O)OC(C)(C)[C@H]1O[C@@]23O[C@@H]1C[C@@H](C)[C@@H]2[C@@]1(C)CC[C@@]24C[C@@]25CC[C@H](O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@H]5CC=C4[C@]1(C)[C@@H]3O,0.6498361174332531,0.6498361174332531,0.7503496408462524,0.6342395544052124,0.5985323190689087,0.2779192328453064,0.35686609148979187,0.2811688184738159,0.298923134803772,0.7601382732391357,0.7318657636642456
102,MOL002322,isovitexin,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,0.6493828225580306,0.6493828225580306,0.75162672996521,0.6612180471420288,0.611467719078064,0.2938573360443115,0.36043670773506165,0.27862316370010376,0.316725492477417,0.7560244798660278,0.7412736415863037
103,MOL003862,Moracin H,COc1cc2c(c3oc(-c4cc(O)cc(O)c4)cc13)CC=C(C)CO2,0.6490469848278776,0.6490469848278776,0.7507811784744263,0.6414773464202881,0.6076500415802002,0.2772635817527771,0.3450145721435547,0.27122020721435547,0.31465572118759155,0.7608474493026733,0.7330284714698792
104,MOL000316,isofutoquinol A,C=CC[C@]12C(=O)C=C(OC)[C@]3(OC)[C@@H]1[C@]3(C)[C@H]2c1ccc2c(c1)OCO2,0.649032960825044,0.649032960825044,0.7463001012802124,0.6015769243240356,0.5650126934051514,0.263420045375824,0.34013864398002625,0.26912540197372437,0.28953272104263306,0.7602593898773193,0.7198830246925354
105,MOL013877,Holothurin A,CO[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@H]4[C@H](O[C@H]5CC[C@]6(C)C7=C[C@H](O)[C@]89C(=O)O[C@@](C)([C@@H]%10CCC(C)(C)O%10)[C@@]8(O)CC[C@@]9(C)[C@@H]7CC[C@H]6C5(C)C)OC[C@@H](OS(=O)(=O)O)[C@@H]4O)O[C@@H]3C)O[C@H](CO)[C@H]2O)O[C@H](CO)[C@H]1O,0.6479138098238386,0.6479138098238386,0.7498703002929688,0.6116028428077698,0.562559962272644,0.2670563757419586,0.3354663550853729,0.2712939977645874,0.280103862285614,0.7598471641540527,0.7223745584487915
106,MOL006826,chebulic acid,O=C(O)C[C@H](C(=O)O)[C@H]1c2c(cc(O)c(O)c2O)C(=O)O[C@@H]1C(=O)O,0.6450856013183233,0.6450856013183233,0.7509773969650269,0.6487644910812378,0.6238706111907959,0.282951295375824,0.36670738458633423,0.2799147367477417,0.3093443512916565,0.7595235109329224,0.7355449795722961
107,MOL008311,Eupatorin A,CC(=O)OC[C@]12[C@H](Oc3ccccc3)C(=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@@](C)(O)C[C@H](OC(C)=O)[C@@H]2Oc1ccccc1,0.645046798145195,0.645046798145195,0.7483505010604858,0.6458801031112671,0.6142913699150085,0.28259390592575073,0.35065117478370667,0.27289557456970215,0.30397436022758484,0.7598567008972168,0.7337301969528198
108,MOL007059,3-beta-Hydroxymethyllenetanshiquinone,Cc1cc(C)c(CC(=O)c2oc3ccccc3c2N)c(C)c1,0.6441648366726243,0.6441648366726243,0.7503005862236023,0.6246590614318848,0.5897059440612793,0.2783403694629669,0.3260810971260071,0.2711852192878723,0.29208093881607056,0.7597079873085022,0.729494571685791
109,,Kihadanin a,CC1(C)OC(=O)C=CC2(C)C1CC(=O)C1(C)C2CCC2(C)C(C3=CC(=O)OC3O)OC(=O)C3OC321,0.6432164577078225,0.6432164577078225,0.7496006488800049,0.6497030258178711,0.6126412153244019,0.2806928753852844,0.3785656690597534,0.2828800082206726,0.3061474859714508,0.7592530250549316,0.7293756604194641
110,MOL000584,7-acetoxy-8-hydroxy-9-isobutyryloxythymol,O=C(O)[C@]1(O)C[C@H](CCCOc2ccccc2)[C@@H](O)[C@H](O)C1,0.643085659749556,0.643085659749556,0.7491055727005005,0.6190692186355591,0.5745782852172852,0.2758534252643585,0.347718209028244,0.2751624286174774,0.2848345637321472,0.7592471837997437,0.7297178506851196
111,MOL013701,Arguside E,CO[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@H](O[C@H]4[C@H](O[C@H]5CC[C@]6(C)C7=C[C@H](O)[C@]89C(=O)O[C@@](C)([C@@H]%10CCC(C)(C)O%10)[C@H]8CC[C@@]9(C)[C@@H]7CC[C@H]6C5(C)C)OC[C@H](O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@H]2O)O[C@H](CO)[C@H]1O,0.643052286514395,0.643052286514395,0.7438387870788574,0.6086636781692505,0.5722542405128479,0.26821839809417725,0.34395503997802734,0.26856529712677,0.27872568368911743,0.7596038579940796,0.7251402735710144
112,MOL005735,dammaradienyl acetate,C=C(CCC=C(C)C)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]3CC[C@]12C,0.6418209610980096,0.4828260078948083,0.7497056722640991,0.5413678884506226,0.42895326852798454,0.4168347060680389,0.2859526753425598,0.37991323590278625,0.2857232987880707,0.7267624211311341,0.7297879457473755
113,MOL004344,caryophyllene oxide,C=C1CCC2OC2(C)CCC2C1CC2(C)C,0.6417232373327149,0.47786507581374366,0.7503954768180847,0.5680582714080811,0.3956007122993469,0.43218509793281557,0.2702260857820511,0.3855424857139587,0.28702840209007263,0.7420650815963744,0.7304205894470215
114,MOL002879,Diop,CCOC(=O)[C@H]1Oc2c(c(=O)oc3ccccc23)[C@@H]1C1=Cc2ccccc2OC1,0.6413994739219155,0.6413994739219155,0.7509725093841553,0.6286417245864868,0.5912120938301086,0.2728428840637207,0.3726215064525604,0.28318357467651367,0.30212682485580444,0.7599506378173828,0.7320302724838257
115,MOL008472,hirsutasideA,COc1ccc2c(c1OC)C(=O)O[C@@H]2N1C(=O)CC[C@H]1C(=O)Nc1ccc(C(C)C)cc1,0.6413892379841042,0.6413892379841042,0.7511117458343506,0.646716833114624,0.6211073994636536,0.27413687109947205,0.38137730956077576,0.28537580370903015,0.3059885799884796,0.7607707977294922,0.7299721240997314
116,MOL006331,"4',5-Dihydroxyflavone",O=c1cc(-c2ccc(O)cc2)oc2cccc(O)c12,0.6409363184009224,0.6409363184009224,0.7513007521629333,0.6596026420593262,0.6187266707420349,0.3083040416240692,0.36146754026412964,0.27542737126350403,0.313082218170166,0.7589472532272339,0.7436602115631104
117,MOL004425,Icariin,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,0.6399439321450785,0.6399439321450785,0.7483718991279602,0.6320686936378479,0.6121623516082764,0.27098315954208374,0.3839048445224762,0.2859559655189514,0.30630508065223694,0.7594221830368042,0.7244228720664978
118,MOL000472,emodin,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,0.6392634645890942,0.6392634645890942,0.7511630058288574,0.6436415314674377,0.5995216965675354,0.28644025325775146,0.3542095422744751,0.2716659903526306,0.3028683066368103,0.7598794102668762,0.7424746751785278
119,MOL003856,Moracin B,COc1cc(O)cc(-c2cc3cc(O)c(OC)cc3o2)c1,0.639116911145002,0.639116911145002,0.7513123750686646,0.6334643363952637,0.5903010964393616,0.282412052154541,0.3236677944660187,0.26750242710113525,0.296073853969574,0.7597374320030212,0.7356418371200562
120,MOL003858,Moracin D,CC1(C)C=Cc2c(O)cc(-c3cc4ccc(O)cc4o3)cc2O1,0.6390448968285184,0.6390448968285184,0.7538242340087891,0.6791232824325562,0.6429398059844971,0.31254950165748596,0.386057049036026,0.28285592794418335,0.32751068472862244,0.7497360706329346,0.7495121955871582
121,MOL009007,Eucommin A,COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2cc(OC)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)ccc1O,0.6382059574074663,0.6382059574074663,0.749732255935669,0.6380936503410339,0.5886965990066528,0.2718844413757324,0.35379594564437866,0.266806423664093,0.2916452884674072,0.7603040933609009,0.7302704453468323
122,MOL014098,Pervicoside B_qt,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)cc(C=Cc4ccc(O)cc4)c3)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.6370858817901898,0.6370858817901898,0.7464191913604736,0.6136241555213928,0.5852065682411194,0.2793274223804474,0.33854785561561584,0.2651529908180237,0.28951922059059143,0.758956253528595,0.7288609743118286
123,MOL013854,Frondoside F_qt,CC(O)CC(=O)N(O)CCCC(NC(=O)C(CCO)NC(=O)C(CCO)NC(=O)C(CCO)NC(=O)C(NC(=O)CNC(=O)C(CCO)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C1CC[n+]2c(O)[nH]c3cc4cc(O)c(=O)cc-4n1c32)C(O)C(=O)O)C(=O)NC(CCO)C(=O)[O-],0.6366881719387043,0.6366881719387043,0.7502634525299072,0.6207481622695923,0.5621533393859863,0.2820729613304138,0.3290139436721802,0.2641269564628601,0.285527765750885,0.7607138156890869,0.7310018539428711
124,MOL011073,Scillaren A,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.6365067344149269,0.6365067344149269,0.7487865686416626,0.6121535301208496,0.5660609006881714,0.2602751553058624,0.34276360273361206,0.26779118180274963,0.27770107984542847,0.7602534294128418,0.730802059173584
