MOL_ID,molecule_name,SMILES,ALOX15,BCL6,CD74,CTSB,CXCL10,DYRK1A,EPHA4,HIF1A,HMOX1,IL1B,KDM6B,KEAP1,LCN2,LGMN,LPCAT3,MAPK1,NOX4,PDE4B,PTGS2,SAT1,SP1,TFRC,TLR4,avg_score,max_score,n_hits,n_high,consistency,composite_score,n_targets,top_targets,rank
MOL000315,hancinone,C=CCC1=C[C@@]2(OC)C(=CC1=O)O[C@H](c1ccc3c(c1)OCO3)[C@H]2C,0.8141938149929047,0.17715724919798959,0.049855299530463526,0.2392222359776497,0.005073819658719003,0.6023306846618652,0.14004282373934984,0.8917423188686371,0.0005950681224931031,0.16250097751617432,0.07637429144233465,0.42078930465504527,0.07978472443528517,0.1800141405692557,0.011803963483544067,0.42236362770199776,0.5069765672087669,0.7207621335983276,0.7948558926582336,0.011989041697233915,0.01726085226982832,9.18838668440003e-05,0.32132992520928383,0.2890048104809664,0.8917423188686371,6,4,0.708883339493356,0.4181153611183241,23,"HIF1A(0.892), ALOX15(0.814), PTGS2(0.795), PDE4B(0.721), DYRK1A(0.602)",276
MOL007081,Danshenol B,CC(=O)C[C@@]1(O)C(=O)C2=C(OC[C@@H]2C)c2ccc3c(c21)CCCC3(C)C,0.8566376268863678,0.20192824410059984,0.08514777518576011,0.36030273139476776,0.01361867383820936,0.4144854135811329,0.23295404203236103,0.9198016822338104,0.0015066114719957113,0.21957169473171234,0.06412532366812229,0.5757370144128799,0.14848892978625372,0.22031001825234853,0.03598565678112209,0.3802518919110298,0.6674719452857971,0.4069124683737755,0.8721544444561005,0.038030048832297325,0.031883242540061474,0.0005786434339825064,0.3589477390050888,0.3089926896606773,0.9198016822338104,5,3,0.7132395207366953,0.4176808358837382,23,"HIF1A(0.920), PTGS2(0.872), ALOX15(0.857), NOX4(0.667), KEAP1(0.576)",277
MOL002961,(-)-Vestitol,COc1ccc([C@@H]2COc3cc(O)ccc3C2)c(O)c1,0.8479748964309692,0.19388268089642224,0.02856311658888444,0.198384590446949,0.002377750704454229,0.8519528210163116,0.13313323259353638,0.8276263773441315,0.004153302565100603,0.08039122819900513,0.16353494627401233,0.3726464760256931,0.04411534859718813,0.15307969208879513,0.005096034597954713,0.5421658307313919,0.7397725284099579,0.6391221880912781,0.8441057205200195,0.0147001170553267,0.017227931646630168,0.00022613658074988052,0.23166893236339092,0.3015609512942675,0.8519528210163116,7,5,0.6805151531626067,0.41614469832625706,23,"DYRK1A(0.852), ALOX15(0.848), PTGS2(0.844), HIF1A(0.828), NOX4(0.740)",278
MOL009562,Ohioensin-A,O=C1C[C@@H]2c3ccccc3O[C@H]3c4cc(O)ccc4-c4c(O)cc(O)c1c4[C@H]23,0.7127500176429749,0.24849459645338356,0.029455818475980777,0.2207048088312149,0.0037102317137396312,0.8078102767467499,0.3076801002025604,0.807866632938385,0.01402873604092747,0.05050558224320412,0.21153661608695984,0.4330311194062233,0.030425862467382103,0.12528067975654267,0.004692914430052042,0.7705428302288055,0.7268931567668915,0.6522684693336487,0.7911096513271332,0.007993958424776793,0.005044580204412341,0.000956924293859629,0.16424692049622536,0.30987089063095796,0.807866632938385,7,6,0.6863324898235253,0.4155736545055069,23,"HIF1A(0.808), DYRK1A(0.808), PTGS2(0.791), MAPK1(0.771), NOX4(0.727)",279
MOL012940,Spiradine A,C=C1C[C@]23C[C@]4(O)[C@@H]5[C@@]6(C)CCC[C@]57C(C2C[C@H]1C(=O)[C@H]37)N4C6,0.41378946602344513,0.2406375186983496,0.056428693071211455,0.20611697435379028,0.005740470676755649,0.8290046453475952,0.42678622901439667,0.8105922043323517,0.001272729889024049,0.0983225554227829,0.015916753793135285,0.4966525137424469,0.05425055520117894,0.17018812536935002,0.010143865227291826,0.7691888809204102,0.5256161987781525,0.8245683014392853,0.7900729179382324,0.009895938914269209,0.009800538886338472,0.00012416339086485095,0.5097345449030399,0.3162975993623347,0.8290046453475952,7,5,0.6892547658236204,0.4142160034678741,23,"DYRK1A(0.829), PDE4B(0.825), HIF1A(0.811), PTGS2(0.790), MAPK1(0.769)",280
MOL001004,pelargonidin,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc1,0.8710687458515167,0.20507355313219477,0.02876257477434585,0.2591201812028885,0.0025898854607446786,0.871815413236618,0.1392170749604702,0.7827179133892059,0.00897613019333221,0.047383616445586085,0.4212166974321008,0.38730104159913026,0.04489029697242586,0.14071431103366194,0.004644411521439906,0.61984883248806,0.7641724944114685,0.44950146973133087,0.8331094980239868,0.004847373813390732,0.0041700308211147785,9.83917670964729e-05,0.029656015802174807,0.30090851974192545,0.871815413236618,6,5,0.6772986551191541,0.41409877694409614,23,"DYRK1A(0.872), ALOX15(0.871), PTGS2(0.833), HIF1A(0.783), NOX4(0.764)",281
MOL002966,Dalbergin,COc1cc2oc(=O)cc(-c3ccccc3)c2cc1O,0.8253104984760284,0.18673427760131744,0.03054731561903168,0.2372438982129097,0.0023044153234508258,0.8714363276958466,0.1170536233112216,0.8670009970664978,0.00038462597876787186,0.04992171155754477,0.042487495113164186,0.394416502880631,0.046675534478914926,0.14594527095687226,0.005196860388082314,0.5697185546159744,0.5370629131793976,0.8252562284469604,0.8259230852127075,0.003041691641556099,0.004825257899938151,2.3073021111486014e-05,0.05137460678815842,0.28869064197678634,0.8714363276958466,7,5,0.6674601571380325,0.4136837096015881,23,"DYRK1A(0.871), HIF1A(0.867), PTGS2(0.826), ALOX15(0.825), PDE4B(0.825)",282
MOL004053,Isodalbergin,COc1cc2c(-c3ccccc3)cc(=O)oc2cc1O,0.8239392936229706,0.18636520850077432,0.03039541325702544,0.2370026335120201,0.0022794146849918206,0.8715477883815765,0.11669175885617733,0.8662172853946686,0.00037856028211535886,0.049689306993968785,0.0414975737221539,0.393951481761178,0.046464100914118234,0.14578615886057378,0.005162090622434334,0.5702222287654877,0.5348130613565445,0.8256996870040894,0.8258271217346191,0.00301550718722865,0.004787654790561646,2.2731108401785605e-05,0.051059259101748466,0.2883832748006708,0.8715477883815765,7,5,0.667560061171638,0.4136204899075218,23,"DYRK1A(0.872), HIF1A(0.866), PTGS2(0.826), PDE4B(0.826), ALOX15(0.824)",283
MOL013381,Marmin,C/C(=C\COc1ccc2ccc(=O)oc2c1)CC[C@@H](O)C(C)(C)O,0.8397840261459351,0.19608533366641723,0.08883137983350764,0.5342075526714325,0.012438944709813882,0.7077478170394897,0.24703636765480042,0.6818214356899261,0.003313367604278028,0.15638897707685828,0.09105150774121284,0.4032571455463767,0.139890304129608,0.22314516700498643,0.03584053346639848,0.5636554658412933,0.5351537466049194,0.5073770731687546,0.8573254346847534,0.02670987683814019,0.02905087301041931,0.00025627875584177673,0.10494061186909676,0.30370909655453304,0.8573254346847534,8,3,0.7188880188695621,0.41355625153089026,23,"PTGS2(0.857), ALOX15(0.840), DYRK1A(0.708), HIF1A(0.682), MAPK1(0.564)",284
MOL012719,moracin O,CC(C)(O)[C@@H]1Cc2cc3cc(-c4cc(O)cc(O)c4)oc3cc2O1,0.8330652713775635,0.22607448465896596,0.052016489347352035,0.3051912784576416,0.007293677209190719,0.7795475125312805,0.17725195735692978,0.8598257303237915,0.0036528825876303017,0.10384717397391796,0.32271619141101837,0.38162727863527834,0.07001900208160805,0.17371610979898833,0.011374559559044428,0.5254697352647781,0.6657291650772095,0.6039003431797028,0.786808043718338,0.011645113583654165,0.012056153733283281,0.00023915583005873486,0.1133297011256218,0.305495522209689,0.8598257303237915,7,4,0.698923594664447,0.4128636111615645,23,"HIF1A(0.860), ALOX15(0.833), PTGS2(0.787), DYRK1A(0.780), NOX4(0.666)",285
MOL001040,"(2R)-5,7-dihydroxy-2-(4-hydroxyphenyl)chroman-4-one",CCC[C@@H](O)C[C@@H]1CCC[C@H](C[C@@H](O)CCC)N1C,0.6040003895759583,0.2992687711494,0.2466183336064205,0.7158514559268951,0.07630128443997819,0.5784110873937607,0.38355073891580105,0.5855936706066132,0.005185130168683827,0.5176903605461121,0.2514878138899803,0.3991392971947789,0.2814915761218799,0.30093523883260787,0.16377199672933784,0.22827212698757648,0.4419863447546959,0.5988816618919373,0.7761965095996857,0.1745940176770091,0.22861943766474724,0.00305735728397849,0.6599035710096359,0.37046992052032496,0.7761965095996857,8,2,0.7797833996998488,0.41273051478208106,23,"PTGS2(0.776), CTSB(0.716), TLR4(0.660), ALOX15(0.604), PDE4B(0.599)",286
MOL004827,Semilicoisoflavone B,CC1(C)C=Cc2cc(-c3coc4cc(O)cc(O)c4c3=O)cc(O)c2O1,0.8013878464698792,0.2311050749849528,0.03848869524335896,0.34947673231363297,0.004958607186836161,0.774196058511734,0.21031847596168518,0.8555931746959686,0.009513428260106593,0.11907904222607613,0.3947922848165035,0.3884306736290455,0.051167296594940126,0.14891714829718694,0.007812093273969367,0.6575605571269989,0.6925283968448639,0.6350269317626953,0.7871622145175934,0.009406107943505049,0.007066117832437158,0.00045885519648436457,0.08490940183401108,0.31562413980541154,0.8555931746959686,7,4,0.6913017748878996,0.41154508987525285,23,"HIF1A(0.856), ALOX15(0.801), PTGS2(0.787), DYRK1A(0.774), NOX4(0.693)",287
MOL003280,TRIPTONOLIDE,CC(C)c1ccc2c(c1O)C(=O)C[C@H]1C3=C(CC[C@]21C)C(=O)OC3,0.849901407957077,0.2220197298029234,0.09577725621056743,0.36037652567029,0.016640446679957677,0.4160130750387907,0.23937737476080656,0.9143375158309937,0.0014101985725574195,0.19712032284587622,0.05184618756175041,0.5791868418455124,0.15620593919084058,0.22436712993658148,0.039424977207090706,0.3612338602542877,0.6795271635055542,0.39482780545949936,0.8758094012737274,0.0363201554864645,0.02995754685252905,0.0005182096210774034,0.29063577950000763,0.3057754283071636,0.9143375158309937,5,3,0.7139456365005965,0.4114461822941469,23,"HIF1A(0.914), PTGS2(0.876), ALOX15(0.850), NOX4(0.680), KEAP1(0.579)",288
MOL000392,formononetin,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,0.7664076387882233,0.17874983458887073,0.021717286380294354,0.17552480101585388,0.001483019863997015,0.8732497692108154,0.11137740686535835,0.8498903214931488,0.00056877270253608,0.03580319159664214,0.028394876513630152,0.3687731234822422,0.034302942970811046,0.13556958083336212,0.003305640333564952,0.6087130606174469,0.5782623887062073,0.8317507803440094,0.8191691935062408,0.0021560097811743617,0.003343977325130254,2.3712175789114553e-05,0.07684331946074963,0.2828426368937434,0.8732497692108154,7,5,0.6677327137094433,0.41112364778829713,23,"DYRK1A(0.873), HIF1A(0.850), PDE4B(0.832), PTGS2(0.819), ALOX15(0.766)",289
MOL006147,Alizarin-2-methylether,COC[C@H](C)NCc1cc(OC)c2c(c1)OCO2,0.7470481693744659,0.26086485710152374,0.1310709868977593,0.603773683309555,0.02001238721384624,0.8676625192165375,0.2732865735888481,0.611567035317421,0.004120844649150968,0.17766352090984583,0.14804640412330627,0.39845861967478413,0.14593602528755412,0.24691290274859057,0.03762553059459606,0.46781352162361145,0.44739583879709244,0.7347428202629089,0.672355979681015,0.03284403984434903,0.05231402488425374,0.0006279111221374478,0.23596101999282837,0.3181784876615644,0.8676625192165375,6,3,0.7323458201973827,0.4106947432881603,23,"DYRK1A(0.868), ALOX15(0.747), PDE4B(0.735), PTGS2(0.672), HIF1A(0.612)",290
MOL004814,Isotrifoliol,COc1cc(O)cc2oc(=O)c3c4ccc(O)cc4oc3c12,0.49191343784332275,0.20954544839332812,0.026093475204675087,0.1110494751483202,0.0018911911455976593,0.9140061736106873,0.28855113685131073,0.5823498070240021,0.012066750699887052,0.032228185547864996,0.015812790021300316,0.3204740509390831,0.03114293251564959,0.13378231742444768,0.003402404185180785,0.8017452359199524,0.6331789791584015,0.7141988575458527,0.7465377151966095,0.0028573222807608545,0.004036309197545052,0.00040766266101854853,0.05208944343030453,0.2664939609541349,0.9140061736106873,6,4,0.6935382983278859,0.40939852404158883,23,"DYRK1A(0.914), MAPK1(0.802), PTGS2(0.747), PDE4B(0.714), NOX4(0.633)",291
MOL007651,Prostaglandin B1,CCCCC[C@H](O)/C=C/C1=C(CCCCCCC(=O)O)C(=O)CC1,0.7935715913772583,0.2178945602897393,0.1407521115165764,0.6059390306472778,0.025996702341217315,0.3653738107532263,0.299118529073894,0.7304107546806335,0.0008792451117187738,0.2528383613098413,0.07055475236847997,0.4526795782148838,0.22103266390082865,0.2572996773624254,0.09045873932177528,0.2991102710366249,0.44238441810011864,0.36073657125234604,0.8985235095024109,0.07858373317867517,0.06019770819693804,0.00038906902500457363,0.4062175750732422,0.30743230276674505,0.8985235095024109,4,3,0.7496054437011606,0.4088191325894866,23,"PTGS2(0.899), ALOX15(0.794), HIF1A(0.730), CTSB(0.606), KEAP1(0.453)",292
MOL009160,Loureirin A,COc1ccc(CCC(=O)c2ccc(O)cc2)c(OC)c1,0.7232460975646973,0.20833622419741005,0.05574190232437104,0.25967273488640785,0.006724416103679687,0.6260009407997131,0.1678419839590788,0.8124686777591705,0.0009510399249847978,0.09173920832108706,0.017569037852808833,0.41148705407977104,0.0833009843042305,0.19202328315623163,0.014098373878368875,0.5841837376356125,0.5523021817207336,0.796788901090622,0.8731380105018616,0.009527568152407184,0.011320033925585449,0.00014761587954126298,0.07583735883235931,0.2858455376891623,0.8731380105018616,7,4,0.6971492431765213,0.40824313504075527,23,"PTGS2(0.873), HIF1A(0.812), PDE4B(0.797), ALOX15(0.723), DYRK1A(0.626)",293
MOL007415,[(2S)-2-[[(2S)-2-(benzoylamino)-3-phenylpropanoyl]amino]-3-phenylpropyl] acetate,O=C1Nc2ccc(-c3ccc4c(c3)OCO4)cc2C(=O)N2CCN(C(=O)c3ccco3)C[C@@H]12,0.33158497139811516,0.3747631572186947,0.08606833751218801,0.5564055144786835,0.02105294679427061,0.8691844046115875,0.5414628684520721,0.6290085017681122,0.11549139046110213,0.1111416295170784,0.31680554896593094,0.30767023749649525,0.06488340167561546,0.21245815977454185,0.013645801453094464,0.8803370594978333,0.3964336961507797,0.8028064668178558,0.4509773701429367,0.017097048868890852,0.015458216395927593,0.0011831148294731975,0.0699849696829915,0.3124306440854031,0.8803370594978333,6,3,0.7184849323594202,0.4073229314538934,23,"MAPK1(0.880), DYRK1A(0.869), PDE4B(0.803), HIF1A(0.629), CTSB(0.556)",294
MOL000387,Bifendate,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,0.638632208108902,0.25978951025172137,0.03137246967526153,0.2246389426290989,0.0036788541692658328,0.8202778995037079,0.16419138759374619,0.7762159407138824,0.0034898893209174275,0.0502779595553875,0.0202957596629858,0.36072368919849396,0.02875660932295432,0.1359092248021625,0.0032229239513981156,0.5845487862825394,0.5596840679645538,0.8708713054656982,0.7940152287483215,0.007782330270856619,0.012915296014398336,0.00021701624427805655,0.33884492702782154,0.29088487941210234,0.8708713054656982,7,4,0.6911274577058275,0.40593787085601707,23,"PDE4B(0.871), DYRK1A(0.820), PTGS2(0.794), HIF1A(0.776), ALOX15(0.639)",295
MOL012918,dauriporphinoline,COc1ccc2c(c1)C(=O)c1c(O)c(OC)c(OC)c3ccnc-2c13,0.36093656718730927,0.24867050489410758,0.0266264859092189,0.1720150075852871,0.0019337341946084052,0.8746034801006317,0.23769494891166687,0.7005544453859329,0.002786913639283739,0.031950363190844655,0.009460248053073883,0.3037312924861908,0.024213352524839138,0.13609956054278882,0.0026479714761080686,0.7751814126968384,0.39661484956741333,0.8975165486335754,0.7488966286182404,0.002725334372371435,0.0042222816264256835,0.0001506012813479174,0.18046673201024532,0.26694344629949346,0.8975165486335754,5,5,0.6931690271928196,0.40580236297643413,23,"PDE4B(0.898), DYRK1A(0.875), MAPK1(0.775), PTGS2(0.749), HIF1A(0.701)",296
MOL001942,isoimperatorin,CC(C)=CCOc1c2ccoc2cc2oc(=O)ccc12,0.5951405167579651,0.1543908638755056,0.02367194525548655,0.10612648911774158,0.001029825749752078,0.9052662253379822,0.13190734386444092,0.5149997174739838,0.0023418300261255354,0.03317240554588352,0.0057105631567537785,0.30507002607919276,0.03450142458622807,0.15169688217955013,0.0035590007287282788,0.8005801141262054,0.5371862798929214,0.7505857050418854,0.8413018882274628,0.0019014950667042285,0.00351307206437923,7.275645293702837e-05,0.027967192232608795,0.2578997201234967,0.9052662253379822,7,4,0.6850060864854678,0.4057452932471566,23,"DYRK1A(0.905), PTGS2(0.841), MAPK1(0.801), PDE4B(0.751), ALOX15(0.595)",297
MOL002652,delta7-Dehydrosophoramine,CS/C=C/C(=O)OC[C@H]1CCN2CCC[C@@H]12,0.738447517156601,0.27694680852573583,0.19544352366153817,0.7722055315971375,0.031132286432693945,0.7649116814136505,0.3238288573920727,0.49800974130630493,0.012998054036870599,0.4465271681547165,0.3285786509513855,0.37023041414795443,0.20592134539037943,0.27737986110150814,0.08382930231891805,0.32605263963341713,0.44590970128774643,0.5530035942792892,0.755264401435852,0.11804766207933426,0.15778809040784836,0.0015576588266412728,0.5524148941040039,0.35810562546267827,0.7722055315971375,6,4,0.7584227012336351,0.4052935331126361,23,"CTSB(0.772), DYRK1A(0.765), PTGS2(0.755), ALOX15(0.738), PDE4B(0.553)",298
MOL001539,sanjoinenine,CC[C@H](C)[C@H]1NC(=O)[C@H](NC(=O)/C=C/c2ccccc2)[C@@H](C(C)C)Oc2ccc(cc2)C=CNC1=O,0.8145163357257843,0.2425066830309106,0.13712258792656096,0.8774019479751587,0.037127231198212485,0.3464816939085722,0.3108664960600436,0.8350361585617065,0.0015430911153089255,0.20990570751018822,0.2253342643380165,0.459640733897686,0.18484304986588995,0.23926590057089925,0.06741655610883868,0.2586429752409458,0.45755450893193483,0.2951839938759804,0.7403071224689484,0.06764819589443505,0.06184847780968994,0.000692948763116874,0.144551083445549,0.3050190323575816,0.8774019479751587,4,4,0.7338521126510151,0.40433175183691933,23,"CTSB(0.877), HIF1A(0.835), ALOX15(0.815), PTGS2(0.740), KEAP1(0.460)",299
MOL004197,Corydine,COc1cc2c3c(c1O)-c1c(ccc(OC)c1OC)C[C@@H]3N(C)CC2,0.32223617658019066,0.3081785477697849,0.08692504483042285,0.2753119319677353,0.012654211517656222,0.7878861725330353,0.28649166226387024,0.724035918712616,0.0027686626417562366,0.10140950744971633,0.03288951225113124,0.4619942456483841,0.0771252618978906,0.20745360138243996,0.01623990584812418,0.6311901807785034,0.40005800127983093,0.8852571249008179,0.7446987628936768,0.015364247548859566,0.020206545130349696,0.00039820847086957656,0.215897798538208,0.28768135794938565,0.8852571249008179,5,4,0.7183957979008821,0.4030380212552271,23,"PDE4B(0.885), DYRK1A(0.788), PTGS2(0.745), HIF1A(0.724), MAPK1(0.631)",300
MOL011076,(+)-Medicarpin,COc1ccc2c(c1)O[C@@H]1c3ccc(O)cc3OC[C@H]21,0.6827681660652161,0.18951098362595076,0.020535437565740722,0.13244784623384476,0.0012480894340569648,0.8800873756408691,0.13562383875250816,0.7506185472011566,0.0020323889038991183,0.03205648623406887,0.030556500190868974,0.27532396372407675,0.024839292025944815,0.1354993472514252,0.002467804170009913,0.6135423928499222,0.5806211829185486,0.826323539018631,0.8066120147705078,0.007232964970171452,0.013730794540606439,0.00012387216338538565,0.40394857712090015,0.28468484371183955,0.8800873756408691,7,4,0.6824318852180096,0.40297534571412635,23,"DYRK1A(0.880), PDE4B(0.826), PTGS2(0.807), HIF1A(0.751), ALOX15(0.683)",301
MOL002565,Medicarpin,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,0.6827681660652161,0.18951098362595076,0.020535437565740722,0.13244784623384476,0.0012480894340569648,0.8800873756408691,0.13562383875250816,0.7506185472011566,0.0020323889038991183,0.03205648623406887,0.030556500190868974,0.27532396372407675,0.024839292025944815,0.1354993472514252,0.002467804170009913,0.6135423928499222,0.5806211829185486,0.826323539018631,0.8066120147705078,0.007232964970171452,0.013730794540606439,0.00012387216338538565,0.40394857712090015,0.28468484371183955,0.8800873756408691,7,4,0.6824318852180096,0.40297534571412635,23,"DYRK1A(0.880), PDE4B(0.826), PTGS2(0.807), HIF1A(0.751), ALOX15(0.683)",302
MOL013078,praeruptorin E,C/C=C(\C)C(=O)O[C@H]1[C@@H](OC(=O)CC(C)C)c2c(ccc3ccc(=O)oc23)OC1(C)C,0.594377875328064,0.18495150422677398,0.048696392579586245,0.4012826681137085,0.005505395936779678,0.651252031326294,0.21770786494016647,0.8631243705749512,0.0017978220857912675,0.10698079224675894,0.017484918236732483,0.5451015383005142,0.08065333069225744,0.18121173843974248,0.013169460937206168,0.6248187571763992,0.5105857402086258,0.8223242461681366,0.8380675315856934,0.009643663535825908,0.008134339936077595,0.0001437173705198802,0.2199467495083809,0.30204184562847763,0.8631243705749512,8,3,0.6981383991670814,0.4028859427754155,23,"HIF1A(0.863), PTGS2(0.838), PDE4B(0.822), DYRK1A(0.651), MAPK1(0.625)",303
MOL001422,iso-preleoheterin,CCNC(=O)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)Nc1ccccc1,0.5229177922010422,0.24957280489616096,0.12213832286829529,0.7526569962501526,0.023555116973511758,0.8084259033203125,0.6033810526132584,0.4760871082544327,0.22540642321109772,0.20360242947936058,0.3567967601120472,0.35170355439186096,0.13947312918026,0.2436214406043291,0.04023874846461695,0.8132505118846893,0.45899467170238495,0.6232482492923737,0.6847924888134003,0.04734802804887295,0.03496089205145836,0.002257856191135943,0.12472705915570259,0.3438764060852503,0.8132505118846893,7,3,0.7350681340461033,0.4025885801695527,23,"MAPK1(0.813), DYRK1A(0.808), CTSB(0.753), PTGS2(0.685), PDE4B(0.623)",304
MOL000780,Adlumidine,CN1CCc2cc3c(cc2[C@H]1[C@H]1OC(=O)c2c1ccc1c2OCO1)OCO3,0.3116908669471741,0.321583098731935,0.06448895807727695,0.45088885724544525,0.008911746146168298,0.8207200467586517,0.34576794505119324,0.7401877641677856,0.005812861607410014,0.06259547779336572,0.06024879962205887,0.38432182371616364,0.04515041450758872,0.17377551272511482,0.007427547345741914,0.720149040222168,0.34306643158197403,0.8919630348682404,0.5802728682756424,0.007792514894390479,0.009137280459981412,0.00028072593704564497,0.1571006029844284,0.2831884443333454,0.8919630348682404,5,4,0.7136705084135366,0.4019874520291229,23,"PDE4B(0.892), DYRK1A(0.821), HIF1A(0.740), MAPK1(0.720), PTGS2(0.580)",305
MOL000791,bicuculline,CN1CCc2cc3c(cc2[C@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3,0.3116908669471741,0.321583098731935,0.06448895807727695,0.45088885724544525,0.008911746146168298,0.8207200467586517,0.34576794505119324,0.7401877641677856,0.005812861607410014,0.06259547779336572,0.06024879962205887,0.38432182371616364,0.04515041450758872,0.17377551272511482,0.007427547345741914,0.720149040222168,0.34306643158197403,0.8919630348682404,0.5802728682756424,0.007792514894390479,0.009137280459981412,0.00028072593704564497,0.1571006029844284,0.2831884443333454,0.8919630348682404,5,4,0.7136705084135366,0.4019874520291229,23,"PDE4B(0.892), DYRK1A(0.821), HIF1A(0.740), MAPK1(0.720), PTGS2(0.580)",306
MOL002903,(R)-Canadine,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3[C@H]1C2)OCO4,0.45187272131443024,0.3193592135212384,0.09656223101808337,0.42480412125587463,0.016456212029993367,0.8989519476890564,0.35312746465206146,0.7289532721042633,0.011028968030586839,0.10364915779791772,0.09766652435064316,0.32598206121474504,0.07657080037597552,0.1903767122857971,0.015548746901913546,0.6903447508811951,0.4007849469780922,0.8578604161739349,0.5620573312044144,0.01640808000229299,0.022624210454523563,0.0006108290981501341,0.3194393888115883,0.3035234829629031,0.8989519476890564,5,3,0.7200631983180841,0.4016020227327219,23,"DYRK1A(0.899), PDE4B(0.858), HIF1A(0.729), MAPK1(0.690), PTGS2(0.562)",307
MOL010662,melianoninol,COc1ccc2c(c1)[C@H](CO)[C@H](c1cc(O)c(/C=C/C=O)cc1OC)O2,0.7447331845760345,0.2297142537572654,0.03722921872395091,0.21428896486759186,0.0051553203229559585,0.7838068902492523,0.18971605598926544,0.8121676743030548,0.005607088620308787,0.07118538022041321,0.04507219512015581,0.3785299211740494,0.047840057784924284,0.15585316131910076,0.007116092892829329,0.6160969883203506,0.6713906526565552,0.766522228717804,0.8258221447467804,0.012720428872853518,0.02103926846757531,0.0005685621945303865,0.310685720294714,0.3022983240953181,0.8258221447467804,7,5,0.6881397703492103,0.40082230458663803,23,"PTGS2(0.826), HIF1A(0.812), DYRK1A(0.784), PDE4B(0.767), ALOX15(0.745)",308
MOL000979,2-methoxyfuranoguaia-9-ene-8-one,C[C@H]1CC[C@](C)(C(=O)NNc2ccccc2)C1(C)C,0.8603735864162445,0.14371928688046864,0.11608973636521114,0.670953243970871,0.008224376309385661,0.5453010946512222,0.298497281037271,0.7186873555183411,0.0015931105153867975,0.20359405037015676,0.07011843845248222,0.4155988753773272,0.1936134443769788,0.27430124713646364,0.058885724155061325,0.3623659759759903,0.5237572118639946,0.42084111273288727,0.871092826128006,0.039399671368300915,0.059540777234360576,0.00016509658235008828,0.13590023666620255,0.3040266852210854,0.871092826128006,6,3,0.7279674824959861,0.4002940651738985,23,"PTGS2(0.871), ALOX15(0.860), HIF1A(0.719), CTSB(0.671), DYRK1A(0.545)",309
MOL001710,picropodophyllin,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,0.6497907936573029,0.27599668357288465,0.03644861647626385,0.18659066781401634,0.005875784554518759,0.7876326143741608,0.16650570929050446,0.8048532903194427,0.0028170180157758296,0.11129127815365791,0.05128583684563637,0.36096401140093803,0.0312599971803138,0.13771422678837553,0.004243467032210901,0.5636997073888779,0.5396889299154282,0.8520451784133911,0.7536050379276276,0.012281406205147505,0.025075904559344053,0.0003386867683730088,0.42836691439151764,0.2951465983063352,0.8520451784133911,7,4,0.6993214221836379,0.3994228611050886,23,"PDE4B(0.852), HIF1A(0.805), DYRK1A(0.788), PTGS2(0.754), ALOX15(0.650)",310
MOL001714,podophyllotoxin,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,0.6497907936573029,0.27599668357288465,0.03644861647626385,0.18659066781401634,0.005875784554518759,0.7876326143741608,0.16650570929050446,0.8048532903194427,0.0028170180157758296,0.11129127815365791,0.05128583684563637,0.36096401140093803,0.0312599971803138,0.13771422678837553,0.004243467032210901,0.5636997073888779,0.5396889299154282,0.8520451784133911,0.7536050379276276,0.012281406205147505,0.025075904559344053,0.0003386867683730088,0.42836691439151764,0.2951465983063352,0.8520451784133911,7,4,0.6993214221836379,0.3994228611050886,23,"PDE4B(0.852), HIF1A(0.805), DYRK1A(0.788), PTGS2(0.754), ALOX15(0.650)",311
MOL008189,Kokusagine,COc1c2ccoc2nc2c3c(ccc12)OCO3,0.696088582277298,0.20978739805217117,0.03211116113409712,0.290771946310997,0.0020068170562750343,0.9291253387928009,0.09029876440763474,0.6639884114265442,0.0004648131871363148,0.0389490450033918,0.028411491308361292,0.2758861385846103,0.03189032733233632,0.15039056423006514,0.003510422378631972,0.5369745567440987,0.3225935474038124,0.873036652803421,0.7074177861213684,0.0030633341521024704,0.005523790488950908,3.765570465930068e-05,0.21308055147528648,0.2654525694076544,0.9291253387928009,6,3,0.6972363488709186,0.39834912038178,23,"DYRK1A(0.929), PDE4B(0.873), PTGS2(0.707), ALOX15(0.696), HIF1A(0.664)",312
