"X8","X14","X5","X2","X6","X1","X16","X9","X10","X11","X3","X13","X15","X12","X4","X7","X0","Gene"
-0.403753788645477,-0.0580504103706483,-0.755531810364131,-0.314700065217708,-0.419281367238434,0.947445408814646,0.419565696260594,0.0892154122113118,-0.00752171983646142,-0.361793998474504,-0.161211489695581,-0.121120987190484,-0.125447485566241,-0.267234872506295,-0.606101665754541,-0.515950625171694,-0.0994644903362246,"ILMN_2047885"
-0.371778335531414,-0.0695568827752017,-0.571519265475138,-0.372437366121609,-0.403472521507448,0.880422197060692,0.45575874328042,-0.0267188459784996,-0.110443975345541,-0.306251994448346,-0.205560616541769,-0.328734093278287,0.0301857852833663,-0.139649271039804,-0.502572670060217,-0.347493347999226,0.313485825558229,"ILMN_2041101"
-0.573648428124612,0.00439627559492566,-0.670507654931865,-0.295589431976213,-0.516903362289418,0.960883354314995,0.43502851937843,0.109834913199878,-0.0419646133546367,-0.365067298727324,-0.242405190751055,-0.189005571973298,-0.141646123091605,-0.296149124082924,-0.60723232879895,-0.395248908961954,-0.116579532806209,"ILMN_2346137"
-0.597351961412145,0.000390858533865882,-0.708697676468345,-0.281964959871543,-0.537884687380584,0.985856205834919,0.357572462347366,0.292117050603236,0.127964794864939,-0.324916398912585,-0.238986157454918,-0.29922704764969,-0.0877642818302385,-0.298458519124788,-0.669975958077174,-0.455997182898553,0.0608999793811894,"ILMN_1783852"
0.0196603736433834,0.0390538121010713,0.0914460274572484,0.0657715233583769,0.0305053543729783,-0.225773278391436,-0.198722430370384,0.151925417433528,0.199830021428697,0.942341283889523,0.0502277645687064,0.0657667424319064,-0.025280984986166,0.0665871981091168,0.0771357033949744,0.0471512537928305,0.12551035345764,"ILMN_1723912"
0.335391007625452,-0.124390398120444,0.157715452735128,-0.241746488905738,0.0419848158367086,-0.429858167811377,0.151233912652364,-0.364382986979121,-0.00894397390675467,0.615957431948858,0.319048930499699,0.278247620392522,-0.053185623863642,0.311894275759273,0.561408301965179,0.358805928330285,-0.0372395070403924,"ILMN_2058782"
-0.583851663817749,0.00604368501531307,-0.674744408101671,-0.307221273008493,-0.538070057257754,0.935644353702856,0.435504314511213,0.124332496399816,-0.00909395643310939,-0.332686863491778,-0.219740942173986,-0.139294546582938,-0.145356549327299,-0.280143740110825,-0.576703203530493,-0.369812311618113,-0.147756219528046,"ILMN_2243516"
-0.0746365625968269,-0.344566743953047,-0.2152624641221,-0.312188358896586,-0.268819680117345,0.107918425095553,0.053835695459684,0.0559169945871488,0.217696320781556,-0.090459127038278,0.245217061265627,0.010981012248166,0.801440494904952,0.18786260696908,0.0260621968022598,0.0646621979915819,0.403935241373657,"ILMN_2116877"
-0.540969050359622,0.0146353380926278,-0.627931329533611,-0.104367842544581,-0.366978848882765,0.937703969128468,0.315257096893597,0.347933736816812,0.043192466774824,-0.397805108458456,-0.372506861761686,-0.370811201605463,-0.12370129813094,-0.303472723992167,-0.699376889912553,-0.578047839219949,0.0365258683515393,"ILMN_1755115"
0.13704182713903,-0.322817465638359,-0.284910997504992,-0.491282257360248,-0.315669456693053,-0.122115804238493,0.0476654045246119,-0.105369627708146,0.460627701032096,-0.0410537435067479,0.714502204113289,0.297320808301707,0.39322113966398,0.231558425356985,0.259709140380598,0.284751496016282,0.0513511257119209,"ILMN_1696584"
-0.565875048675784,-0.0115171794090107,-0.606820562416275,-0.407710993789091,-0.581931192555299,0.932993913006602,0.527574808515014,-0.0145509739026197,-0.0707972985349617,-0.27916246588577,-0.1892837770234,-0.296769717407289,-0.100237432600671,-0.203508058726529,-0.505854820735957,-0.242303865183519,0.023417611651147,"ILMN_1656670"
0.238995597868028,-0.389956591597905,0.149608847831308,-0.393353188809786,-0.113327114649857,-0.429192384556451,0.500093315234371,-0.43040610674278,-0.0575869689460222,0.107807570721131,0.283147339158399,0.17330796206076,0.197558449326375,0.623883868971433,0.84744351646217,0.52028163394043,-0.0780562254747899,"ILMN_1708323"
-0.490446688871624,-0.0111234016236539,-0.707135849912012,-0.32081878502991,-0.474990315581262,0.961268867362064,0.431761248266213,0.071973536800221,-0.0393206633082436,-0.357019775962296,-0.200120039271649,-0.137967183285212,-0.141625181864038,-0.271809827026536,-0.602324778258605,-0.440390622450308,-0.103592715830682,"ILMN_2054554"
0.348323490430635,-0.406275121944042,0.140584837101196,-0.410502108258221,-0.0472015790287575,-0.442913790665062,0.424446429400567,-0.471245312796048,-0.0860699364380709,0.154350116401431,0.310808241199396,0.236629746095044,0.25237796971886,0.628778571476151,0.834188642096862,0.473988996488911,0.0313545422930598,"ILMN_1713266"
0.379280970379853,-0.429765119461006,0.142739719602357,-0.415522015101366,-0.0313568120045008,-0.460674061048167,0.455602989966629,-0.505285349593632,-0.117669559690283,-0.0111613798488004,0.340434035310825,0.335646674927868,0.309702367370706,0.59661966079619,0.855928867103298,0.497454128367204,-0.0120854129695408,"ILMN_1695187"
0.0534887557093759,-0.0109585361461641,0.0442143821384926,-0.0495088101091936,-0.0405814312950717,-0.235257529578866,-0.115476463354724,0.0814638870349989,0.274765208814145,0.920515063575917,0.196525673806826,0.0640043932846634,-0.0711315813744189,0.102928544094447,0.155810288058952,0.129098458628748,0.0587814143921189,"ILMN_1707695"
-0.584831696214815,0.0462079224929989,-0.647623516844938,-0.229540225080071,-0.486724273858581,0.976282413988922,0.366490230004933,0.212592321401575,0.0171541625442139,-0.391634889440174,-0.283833720164756,-0.315078163719092,-0.158175299265127,-0.346221444787564,-0.673873998673465,-0.452796781460948,-0.0336525978450431,"ILMN_1657790"
-0.599402408851063,-0.0733035000022872,-0.750225721608821,-0.377153011158192,-0.615190573205651,0.975271585875145,0.41805839693613,0.241465195738983,0.178200631407309,-0.335000262334734,-0.127615911543941,-0.257594843563174,-0.0744225863212982,-0.243523950434611,-0.608904665893325,-0.385247194438718,0.0460545585313055,"ILMN_2292387"
